# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
62599,8622.564570,21842.922610,26.372178,1.511858,27.884036
62799,8664.111367,21668.258624,26.438906,1.516652,27.955558
62999,8703.836962,21177.673802,26.506025,1.521426,28.027451
63199,8748.468298,22807.339233,26.595930,1.526232,28.122162
63399,8782.392565,19502.461021,26.678044,1.530997,28.209041
63599,8813.113541,18551.662714,26.753389,1.535791,28.289180
63799,8857.761397,23055.779567,26.827034,1.540589,28.367624
63999,8898.876367,22014.552075,26.894620,1.545423,28.440043
64199,8935.544329,20669.292180,26.963553,1.550223,28.513776
64399,8992.573641,27298.982530,27.031405,1.555019,28.586423
64599,9039.389628,24114.137617,27.138190,1.559854,28.698044
64799,9070.198747,19021.544033,27.240229,1.564695,28.804924
64999,9109.567354,21864.996092,27.315846,1.569506,28.885352
65199,9154.740166,23835.903993,27.405676,1.574374,28.980050
65399,9184.774746,18976.047817,27.475413,1.579190,29.054603
65599,9225.955561,22692.082106,27.544925,1.584006,29.128931
65799,9263.308020,21514.914485,27.630792,1.588851,29.219643
65999,9303.204408,22429.116224,27.725957,1.593713,29.319670
66199,9340.636203,21693.128663,27.804814,1.598577,29.403391
66399,9375.614964,20953.584644,27.878026,1.603429,29.481454
66599,9417.462467,23310.833543,27.958633,1.608282,29.566914
66799,9456.067021,22311.383487,28.072147,1.613196,29.685342
66999,9497.891030,23467.110012,28.143784,1.618041,29.761825
67199,9527.929907,19590.953841,28.215621,1.622876,29.838497
67399,9557.060941,19345.088335,28.297568,1.627715,29.925282
67599,9580.664060,17534.915109,28.372000,1.632602,30.004602
67799,9612.110398,20240.972779,28.444940,1.637457,30.082396
67999,9639.842875,19041.152391,28.527070,1.642329,30.169400
68199,9674.765610,21548.495435,28.631156,1.647254,30.278410
68399,9707.335941,20813.818904,28.706727,1.652134,30.358861
68599,9745.040982,22640.164950,28.785319,1.657037,30.442356
68799,9784.332871,23261.451055,28.861140,1.661918,30.523058
68999,9811.993710,19327.322250,28.962202,1.666895,30.629098
69199,9839.124609,19199.284789,29.048511,1.671835,30.720346
69399,9875.912693,22604.589809,29.144428,1.676762,30.821190
69599,9907.118216,20735.434459,29.223371,1.681694,30.905065
69799,9931.990937,18587.697931,29.307330,1.686614,30.993944
69999,9972.736048,24192.779815,29.398058,1.691585,31.089643
70199,10006.854967,21948.476667,29.501624,1.696537,31.198161
