# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_gradual3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
66999,2030.681538,1728.365851,1.661946,14.286282,15.948229
67199,2029.562115,1654.555729,1.667442,14.328996,15.996438
67399,2028.574163,1696.622276,1.669602,14.371536,16.041138
67599,2027.747658,1749.215280,1.671899,14.414113,16.086013
67799,2025.488399,1261.858879,1.674306,14.456748,16.131055
67999,2023.997727,1518.659995,1.676838,14.499484,16.176321
68199,2022.802688,1616.489535,1.682250,14.542180,16.224431
68399,2020.730713,1314.186933,1.684425,14.584914,16.269339
68599,2019.550413,1615.887855,1.686719,14.627779,16.314498
68799,2017.421935,1287.353971,1.689115,14.670317,16.359432
68999,2016.342930,1645.165477,1.691679,14.713411,16.405091
69199,2015.123453,1594.403896,1.697203,14.756185,16.453388
69399,2013.135566,1325.326413,1.699360,14.798718,16.498078
69599,2011.543261,1459.013413,1.701638,14.841359,16.542996
69799,2009.909327,1441.300359,1.704012,14.883722,16.587734
69999,2008.773578,1612.397186,1.706541,14.926511,16.633052
70199,2007.382230,1520.410299,1.712027,14.969347,16.681373
70399,2005.755649,1434.826025,1.714202,15.012132,16.726334
70599,2004.267201,1480.333473,1.716483,15.054881,16.771363
70799,2002.918337,1526.769218,1.718868,15.097268,16.816136
70999,2001.534993,1511.831299,1.721385,15.140023,16.861408
71199,2000.429016,1607.807136,1.726844,15.182888,16.909732
71399,1998.666334,1371.151402,1.729040,15.226126,16.955165
71599,1996.484153,1217.445714,1.731336,15.268991,17.000327
71799,1995.662424,1701.483369,1.733729,15.311500,17.045229
71999,1994.099164,1432.888793,1.736248,15.354453,17.090701
72199,1993.749267,1867.786517,1.741741,15.397267,17.139008
