# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_gradual3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
61799,2363.862015,2379.550470,26.673386,13.910587,40.583973
61999,2361.559202,1649.990142,26.755683,13.955591,40.711274
62199,2360.227956,1947.541587,26.838146,14.000701,40.838848
62399,2358.669058,1873.851958,26.922240,14.045919,40.968159
62599,2356.557725,1697.821795,27.011485,14.091027,41.102513
62799,2354.825254,1812.561624,27.093718,14.136108,41.229825
62999,2352.688345,1681.698934,27.175894,14.181011,41.356905
63199,2352.011612,2138.840789,27.259112,14.226080,41.485191
63399,2349.329151,1501.671597,27.341674,14.271192,41.612865
63599,2348.638144,2129.588841,27.430911,14.316353,41.747264
63799,2346.259411,1589.822161,27.512791,14.361377,41.874169
63999,2345.077052,1967.904797,27.596037,14.406478,42.002516
64199,2344.505007,2161.450387,27.678346,14.451586,42.129931
64399,2342.789082,1791.977314,27.760805,14.496681,42.257486
64599,2341.582297,1952.997397,27.850529,14.541935,42.392464
64799,2340.051022,1845.449279,27.933361,14.586850,42.520211
64999,2338.727384,1909.868743,28.015671,14.631862,42.647533
65199,2336.431911,1590.402937,28.098051,14.676919,42.774970
65399,2334.830088,1812.636076,28.180593,14.722009,42.902602
65599,2333.398149,1865.153943,28.271436,14.767232,43.038668
65799,2331.419526,1682.431049,28.353634,14.812339,43.165973
65999,2328.857569,1485.973763,28.436351,14.857533,43.293884
66199,2326.356535,1501.015569,28.518766,14.902546,43.421312
66399,2324.658650,1762.658424,28.602387,14.947585,43.549972
66599,2322.245956,1521.231708,28.692222,14.992819,43.685042
66799,2319.471777,1395.670318,28.774946,15.038163,43.813109
66999,2317.610109,1695.812808,28.857553,15.083320,43.940873
67199,2316.748007,2027.943984,28.941047,15.128477,44.069524
67399,2314.854645,1678.684988,29.024461,15.174043,44.198504
67599,2312.920790,1661.211432,29.114038,15.219147,44.333184
67799,2311.089512,1692.117845,29.196363,15.264474,44.460837
67999,2310.590942,2141.575444,29.279871,15.309818,44.589690
68199,2309.114684,1807.187128,29.362690,15.355132,44.717822
68399,2308.164023,1983.988652,29.466626,15.399944,44.866570
68599,2308.519855,2430.214208,29.552819,15.445205,44.998024
68799,2308.993783,2471.551283,29.636156,15.490046,45.126202
68999,2308.823132,2250.119207,29.718714,15.535047,45.253761
69199,2308.073545,2049.465976,29.801226,15.579916,45.381141
69399,2308.802396,2560.984930,29.883596,15.624632,45.508228
69599,2308.257626,2119.222423,29.973540,15.669714,45.643254
69799,2308.113645,2258.008279,30.055369,15.714506,45.769876
69999,2308.152452,2321.696026,30.137431,15.759267,45.896699
70199,2307.863667,2206.788703,30.220284,15.804339,46.024623
70399,2307.500740,2180.113606,30.303708,15.849149,46.152857
70599,2307.629464,2352.940192,30.392424,15.893871,46.286295
70799,2306.239175,1815.466988,30.474561,15.938858,46.413419
70999,2306.793724,2503.104300,30.556783,15.983813,46.540595
71199,2305.705471,1919.375698,30.640081,16.028641,46.668722
71399,2304.718421,1953.328455,30.721993,16.073463,46.795456
71599,2304.661853,2284.467058,30.810669,16.118506,46.929175
71799,2303.986875,2062.344993,30.892783,16.163679,47.056462
71999,2304.114085,2349.782193,30.976181,16.208801,47.184982
72199,2304.256867,2355.658535,31.058481,16.253643,47.312124
72399,2303.294678,1955.944555,31.140529,16.298521,47.439049
72599,2302.082296,1863.199874,31.229859,16.343837,47.573696
72799,2301.162342,1967.218950,31.312510,16.388619,47.701129
72999,2301.533584,2436.665727,31.395025,16.433756,47.828781
73199,2300.925999,2079.157676,31.477565,16.478865,47.956431
73399,2299.979030,1953.388345,31.559940,16.523851,48.083790
73599,2300.726548,2575.065508,31.650147,16.569108,48.219255
73799,2299.844193,1975.137516,31.732738,16.614196,48.346933
73999,2298.968162,1975.712716,31.814846,16.659186,48.474032
74199,2299.112348,2352.461408,31.897390,16.704185,48.601574
74399,2297.854607,1831.232389,31.980988,16.749207,48.730196
74599,2296.718291,1874.008706,32.069981,16.794084,48.864065
74799,2295.402665,1804.674269,32.152401,16.839296,48.991697
74999,2295.341221,2272.361286,32.234772,16.884399,49.119171
75199,2293.715600,1684.107632,32.318330,16.929328,49.247657
75399,2292.566402,1860.467859,32.400564,16.974216,49.374780
75599,2291.274988,1804.412150,32.489788,17.019470,49.509258
75799,2290.877138,2140.489814,32.571671,17.064323,49.635994
75999,2289.965738,1944.545148,32.655178,17.109488,49.764666
76199,2289.002791,1923.082834,32.737319,17.154517,49.891835
76399,2287.780027,1821.906888,32.820011,17.199696,50.019707
76599,2287.002366,1989.936067,32.909642,17.244999,50.154641
76799,2286.163232,1964.774712,32.992369,17.289892,50.282261
76999,2286.475233,2406.283580,33.074753,17.334943,50.409696
77199,2284.688812,1596.916867,33.156986,17.379820,50.536807
77399,2284.069253,2044.919428,33.239404,17.424762,50.664166
77599,2282.607828,1717.036331,33.329946,17.469949,50.799895
77799,2282.131388,2097.272700,33.411851,17.514874,50.926724
77999,2281.090481,1876.177563,33.494002,17.559868,51.053870
78199,2279.721444,1745.797160,33.576339,17.604716,51.181055
78399,2278.361666,1746.688384,33.660148,17.649841,51.309989
78599,2276.671373,1614.076525,33.749652,17.694948,51.444600
78799,2275.855446,1955.196187,33.832752,17.740320,51.573072
78999,2276.222500,2420.841907,33.915594,17.785553,51.701147
79199,2275.204838,1873.228005,33.999383,17.830636,51.830019
79399,2274.491705,1992.091367,34.082469,17.875843,51.958312
79599,2273.558776,1903.185924,34.171880,17.920834,52.092714
79799,2272.613704,1896.475007,34.254515,17.966234,52.220749
79999,2271.363012,1772.336918,34.337972,18.011432,52.349404
80199,2270.544347,1943.078078,34.420461,18.056540,52.477001
80399,2269.107448,1692.911146,34.503300,18.101884,52.605184
80599,2268.083821,1856.585627,34.592785,18.147068,52.739853
80799,2266.984775,1824.069428,34.676089,18.192128,52.868217
80999,2265.706976,1749.475978,34.758734,18.237427,52.996161
81199,2264.335054,1708.706805,34.841561,18.282613,53.124173
81399,2263.233985,1816.200036,34.924393,18.327742,53.252135
81599,2262.785322,2080.179387,35.015306,18.373080,53.388387
81799,2262.127953,1993.921282,35.097614,18.418130,53.515744
81999,2260.229142,1483.615532,35.180205,18.463348,53.643553
82199,2259.014669,1761.080921,35.263058,18.508479,53.771537
82399,2258.804747,2172.526508,35.346991,18.553730,53.900721
82599,2256.803985,1432.490288,35.437039,18.599352,54.036391
82799,2254.748718,1405.923150,35.519713,18.644709,54.164422
82999,2254.098877,1985.064976,35.602899,18.690182,54.293081
83199,2253.325967,1932.568372,35.686829,18.735268,54.422097
83399,2252.998689,2116.850778,35.770087,18.780541,54.550628
83599,2252.556324,2068.090299,35.860426,18.825926,54.686352
83799,2251.831534,1948.869464,35.942870,18.871329,54.814199
83999,2250.987297,1897.251981,36.026770,18.916726,54.943496
84199,2250.468647,2032.635597,36.109306,18.961789,55.071095
84399,2249.716597,1933.103581,36.192507,19.007105,55.199612
84599,2248.480283,1726.755476,36.279421,19.052418,55.331839
