# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegSD] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegSD_gradual1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegSD],current_mse_[AXGBRegSD],training_time_[AXGBRegSD],testing_time_[AXGBRegSD],total_running_time_[AXGBRegSD]
40599,2483.835558,1603.932941,17.658308,9.203080,26.861387
40799,2479.616201,1623.086674,17.741160,9.248551,26.989711
40999,2474.780204,1488.236907,17.874781,9.293910,27.168691
41199,2471.901825,1881.834128,17.956743,9.339620,27.296364
41399,2467.005275,1458.315788,18.038999,9.385168,27.424167
41599,2464.902741,2029.678248,18.128202,9.430846,27.559048
41799,2461.677684,1790.865942,18.210134,9.476525,27.686659
41999,2457.879108,1663.976565,18.292042,9.522012,27.814054
42199,2455.116531,1874.975431,18.374615,9.567512,27.942127
42399,2452.947005,1995.177010,18.458282,9.613167,28.071448
42599,2449.175632,1649.644567,18.586021,9.658580,28.244601
42799,2445.127288,1582.829987,18.667320,9.703894,28.371214
42999,2441.930563,1757.831559,18.748710,9.749082,28.497792
43199,2439.679143,1955.623836,18.831729,9.794581,28.626310
43399,2437.460188,1958.165891,18.913982,9.839989,28.753971
43599,2435.180589,1940.507435,18.999742,9.885597,28.885339
43799,2432.955913,1947.976609,19.080977,9.930710,29.011687
43999,2429.449576,1661.561719,19.163853,9.976117,29.139970
44199,2427.566209,2013.225534,19.245945,10.021485,29.267430
44399,2425.587535,1988.300651,19.328022,10.066679,29.394702
44599,2422.427756,1720.956779,19.413825,10.112065,29.525890
44799,2419.212070,1702.114069,19.496072,10.157312,29.653384
44999,2417.659670,2069.922141,19.578032,10.202712,29.780744
45199,2414.680226,1744.305177,19.660062,10.248115,29.908178
45399,2412.447719,1907.901235,19.742003,10.293548,30.035551
45599,2411.276508,2145.411607,19.828659,10.338771,30.167430
45799,2408.960187,1880.839088,19.910328,10.384268,30.294596
45999,2405.952155,1717.112697,19.992302,10.429671,30.421973
46199,2404.866840,2155.244339,20.074108,10.474885,30.548993
46399,2401.998538,1739.420874,20.157445,10.520207,30.677652
46599,2398.755808,1646.442519,20.245661,10.565771,30.811432
46799,2396.007879,1755.740427,20.327398,10.611138,30.938536
46999,2393.439464,1792.430164,20.408839,10.656273,31.065113
47199,2390.389776,1673.713157,20.491833,10.701591,31.193424
47399,2387.508581,1707.546614,20.573822,10.746815,31.320637
47599,2384.416535,1651.601677,20.662294,10.792360,31.454654
47799,2380.728543,1502.986377,20.743457,10.837462,31.580919
47999,2378.917462,1946.069177,20.826127,10.882807,31.708934
48199,2375.729626,1610.648833,20.907941,10.928060,31.836000
48399,2372.981970,1710.796868,20.990737,10.973608,31.964345
48599,2370.729615,1825.659828,21.079076,11.018993,32.098069
48799,2367.435502,1566.966128,21.161615,11.064234,32.225849
48999,2365.028940,1777.827692,21.243158,11.109365,32.352523
49199,2361.910210,1597.821367,21.325163,11.154628,32.479791
49399,2359.130086,1675.219571,21.406981,11.199716,32.606696
49599,2355.831922,1541.185535,21.496674,11.245026,32.741700
49799,2352.565336,1542.451889,21.578687,11.290478,32.869165
49999,2350.034395,1719.830206,21.711642,11.335879,33.047521
50199,2347.461787,1704.309633,21.793555,11.381465,33.175020
50399,2344.906577,1703.549033,21.876061,11.426715,33.302776
50599,2343.591033,2012.073832,21.964405,11.472357,33.436761
50799,2340.677184,1603.473427,22.046546,11.518037,33.564583
50999,2338.612568,1814.199937,22.128629,11.563711,33.692340
51199,2336.469790,1790.061521,22.212015,11.609434,33.821450
51399,2333.283185,1517.512214,22.294171,11.654949,33.949120
51599,2330.363001,1579.875913,22.383596,11.700640,34.084236
51799,2328.381467,1817.145600,22.465629,11.746248,34.211878
51999,2325.214581,1504.991012,22.548304,11.791530,34.339833
52199,2322.859703,1710.591528,22.630437,11.836924,34.467360
52399,2320.024656,1580.077247,22.712955,11.882410,34.595365
52599,2319.033427,2059.331477,22.798883,11.927653,34.726537
52799,2317.340121,1872.000789,22.881429,11.972681,34.854110
52999,2316.600783,2121.415441,22.962650,12.017508,34.980158
53199,2314.450661,1744.668396,23.044530,12.062729,35.107258
53399,2317.001038,2995.401394,23.126181,12.107623,35.233805
53599,2316.312523,2132.478948,23.212976,12.152738,35.365714
53799,2315.631917,2133.229597,23.294324,12.197733,35.492056
53999,2315.038014,2155.278073,23.376355,12.242952,35.619308
54199,2312.960404,1752.005565,23.457980,12.287978,35.745958
54399,2312.069400,2070.607278,23.541249,12.333186,35.874435
54599,2311.732135,2219.996235,23.627085,12.378346,36.005431
54799,2308.878126,1529.733513,23.708618,12.423432,36.132050
54999,2306.046684,1530.231740,23.789883,12.468377,36.258260
55199,2303.573179,1623.359073,23.872395,12.513331,36.385727
55399,2301.483062,1724.610974,23.954225,12.558359,36.512584
55599,2299.688779,1802.672250,24.039959,12.603653,36.643612
55799,2298.424792,1947.036578,24.121310,12.648572,36.769882
55999,2295.898886,1591.170933,24.203749,12.693529,36.897278
56199,2295.808515,2270.504582,24.285536,12.738625,37.024161
56399,2295.102396,2096.683054,24.367610,12.783688,37.151298
56599,2293.288973,1781.903777,24.453370,12.828839,37.282209
56799,2291.299014,1728.140550,24.536286,12.874118,37.410404
56999,2289.358023,1738.116699,24.617684,12.919162,37.536846
57199,2289.184546,2239.743506,24.699842,12.964394,37.664236
