# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTR_abrupto5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTR],current_mse_[HTR],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
45999,4477.446016,3747.204181,6.091821,1.133721,7.225543
46199,4472.670237,3374.241195,6.121785,1.138913,7.260698
46399,4466.121352,2953.328920,6.146113,1.144094,7.290207
46599,4459.173801,2847.341969,6.182449,1.149280,7.331729
46799,4454.055696,3261.537138,6.223826,1.154469,7.378295
46999,4447.842908,2994.050511,6.240640,1.159636,7.400275
47199,4439.793045,2548.075355,6.258131,1.164785,7.422916
47399,4436.007386,3542.591830,6.317555,1.170018,7.487573
47599,4429.746601,2945.940599,6.361260,1.175212,7.536472
47799,4424.955257,3284.615272,6.378120,1.180371,7.558491
47999,4420.636121,3388.362531,6.404907,1.185564,7.590471
48199,4414.278663,2888.488813,6.445723,1.190785,7.636507
48399,4407.915833,2874.473850,6.479877,1.195993,7.675870
48599,4399.658468,2401.376229,6.496445,1.201157,7.697603
48799,4394.608564,3167.481808,6.535150,1.206383,7.741533
48999,4389.709465,3194.329357,6.593346,1.211618,7.804964
49199,4386.034718,3485.721692,6.609817,1.216812,7.826629
49399,4378.440882,2510.357160,6.699215,1.222092,7.921307
49599,4371.157076,2572.057061,6.728483,1.227298,7.955781
49799,4365.578425,2982.072813,6.745611,1.232487,7.978098
49999,4360.081755,2991.411044,6.770616,1.237691,8.008307
50199,4490.917385,37199.824729,6.816741,1.242904,8.059645
50399,4602.952379,32723.736089,6.841502,1.248088,8.089590
50599,4696.764529,28337.426316,6.873036,1.253251,8.126287
50799,4834.816365,39761.930818,6.889857,1.258422,8.148279
50999,4948.123004,33728.009300,6.916485,1.263595,8.180079
51199,5025.495844,24755.570140,6.949727,1.268787,8.218514
51399,5126.642869,31020.281268,6.986422,1.273947,8.260369
51599,5212.560706,27293.444584,7.019001,1.279184,8.298185
51799,5295.017970,26568.992266,7.052242,1.284381,8.336624
51999,5400.104658,32617.556754,7.069285,1.289559,8.358844
52199,5523.062870,37492.198151,7.085330,1.294756,8.380086
52399,5608.727127,27967.098182,7.108870,1.299954,8.408823
52599,5710.180888,32291.066252,7.125844,1.305140,8.430984
52799,5782.242680,24734.493861,7.142144,1.310297,8.452441
52999,5894.973398,35655.882947,7.159287,1.315474,8.474762
53199,5985.576727,29995.458969,7.176119,1.320631,8.496750
53399,6066.023320,27464.817110,7.193423,1.325804,8.519227
53599,6155.946676,30165.482570,7.227930,1.331025,8.558955
53799,6256.287207,33147.549550,7.289896,1.336272,8.626167
53999,6337.322729,28135.878070,7.306961,1.341474,8.648434
54199,6430.243629,31518.886742,7.339032,1.346688,8.685720
54399,6529.404778,33402.076044,7.437181,1.352006,8.789187
54599,6609.015610,28263.161922,7.468017,1.357184,8.825201
54799,6701.040151,31823.740002,7.505057,1.362415,8.867473
54999,6787.802934,30560.805456,7.536487,1.367607,8.904094
55199,6850.074718,23974.815400,7.563041,1.372841,8.935882
55399,6926.243983,27948.961094,7.579678,1.378036,8.957714
55599,7003.237458,28330.429934,7.597058,1.383250,8.980308
55799,7073.681443,26657.109268,7.614163,1.388466,9.002629
55999,7152.442286,29126.717626,7.631575,1.393712,9.025287
56199,7226.391546,27932.184245,7.664884,1.398936,9.063820
56399,7307.149295,30000.076876,7.691256,1.404149,9.095405
56599,7379.949081,27909.488741,7.737958,1.409362,9.147320
56799,7441.284771,24799.285007,7.762785,1.414595,9.177380
56999,7512.720516,27800.471970,7.797625,1.419850,9.217475
57199,7578.667075,26373.436479,7.823698,1.425085,9.248783
57399,7641.294926,25552.860176,7.841781,1.430307,9.272089
57599,7703.133585,25450.828731,7.859124,1.435535,9.294659
57799,7755.997201,22980.718801,7.876899,1.440767,9.317667
57999,7838.220955,31600.885810,7.919837,1.446032,9.365870
58199,7915.144629,30223.009928,7.970383,1.451298,9.421681
58399,7975.465591,25528.865730,7.997918,1.456512,9.454429
58599,8033.508837,24982.136670,8.026565,1.461718,9.488284
58799,8108.579470,30104.274780,8.044709,1.466906,9.511615
58999,8162.217616,23931.832582,8.061850,1.472113,9.533963
59199,8219.228726,25037.506043,8.148204,1.477457,9.625661
