# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [KNN] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_KNN_abrupto2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[KNN],current_mse_[KNN],training_time_[KNN],testing_time_[KNN],total_running_time_[KNN]
56199,5799.073302,11628.374449,1.501398,25.513543,27.014940
56399,5821.993608,12262.599470,1.506773,25.604909,27.111682
56599,5840.657965,11104.006695,1.512192,25.696477,27.208669
56799,5858.473386,10900.237596,1.517640,25.787828,27.305469
56999,5873.412488,10116.117330,1.523011,25.879088,27.402099
57199,5886.719700,9679.275139,1.528413,25.970640,27.499053
57399,5902.673861,10465.564131,1.533809,26.061990,27.595800
57599,5916.868062,9990.603615,1.539191,26.153355,27.692546
57799,5928.250560,9206.409993,1.544591,26.244785,27.789376
57999,5953.318924,13198.076028,1.550053,26.336179,27.886232
58199,5970.594648,10980.554756,1.555434,26.427650,27.983084
58399,5992.415182,12342.190511,1.560872,26.519040,28.079913
58599,6006.077527,9995.482267,1.566253,26.610661,28.176913
58799,6024.429264,11401.488136,1.571622,26.702142,28.273764
58999,6035.637455,9330.845616,1.576987,26.793475,28.370462
59199,6051.915357,10853.896537,1.582372,26.884809,28.467181
59399,6065.378166,10050.369577,1.587747,26.976122,28.563869
59599,6080.308705,10514.678847,1.593147,27.067451,28.660598
59799,6097.804219,11311.467473,1.598566,27.159045,28.757610
59999,6112.127780,10394.872345,1.603941,27.250675,28.854617
60199,6125.144508,10030.162959,1.609340,27.341971,28.951311
60399,6139.735185,10531.529128,1.614728,27.433223,29.047951
60599,6151.344258,9657.284095,1.620071,27.524578,29.144650
60799,6164.006588,10000.692696,1.625483,27.615955,29.241438
60999,6174.492122,9362.094512,1.630873,27.707325,29.338198
61199,6188.103511,10339.576955,1.636204,27.798426,29.434629
61399,6204.109523,11101.949363,1.641544,27.889536,29.531081
61599,6228.804727,13810.232162,1.646879,27.980771,29.627649
61799,6243.193999,10675.090045,1.652236,28.071894,29.724130
61999,6258.277437,10919.059690,1.657592,28.163117,29.820709
62199,6273.332340,10940.352162,1.662958,28.254435,29.917393
62399,6292.807698,12349.644050,1.668323,28.346001,30.014323
62599,6304.336025,9901.174103,1.673664,28.437031,30.110695
62799,6317.066185,10301.606263,1.679025,28.528417,30.207441
62999,6326.184309,9189.275273,1.684384,28.619574,30.303958
63199,6338.199412,10122.956658,1.689706,28.710721,30.400427
63399,6347.559022,9305.196041,1.695037,28.802079,30.497116
63599,6356.740066,9267.131017,1.700417,28.893314,30.593731
63799,6376.683727,12718.767665,1.705743,28.984510,30.690253
63999,6386.724894,9589.857159,1.711111,29.075728,30.786839
64199,6397.536027,9857.098701,1.716447,29.166953,30.883400
64399,6418.193260,13049.165238,1.721787,29.258243,30.980030
64599,6435.652502,12057.528178,1.727166,29.349603,31.076769
64799,6446.231587,9863.276132,1.732508,29.440740,31.173248
64999,6458.535217,10444.911478,1.737891,29.532145,31.270035
65199,6472.525666,11019.421617,1.743269,29.623735,31.367003
65399,6485.994350,10876.785199,1.748662,29.715034,31.463696
65599,6499.155187,10802.748981,1.754076,29.806503,31.560579
65799,6511.062412,10416.632222,1.759467,29.897887,31.657354
65999,6524.681344,11005.309978,1.764866,29.989120,31.753986
66199,6540.322138,11701.784130,1.770246,30.080368,31.850613
66399,6551.478569,10244.257186,1.775599,30.171741,31.947340
66599,6563.584112,10582.624337,1.780966,30.263031,32.043997
66799,6583.589742,13245.464367,1.786337,30.354443,32.140781
66999,6599.874481,12038.977371,1.791725,30.445740,32.237465
67199,6610.942963,10318.884512,1.797077,30.537179,32.334256
67399,6622.301714,10438.841922,1.802401,30.628460,32.430861
67599,6629.361420,9008.482474,1.807802,30.719725,32.527527
67799,6639.826296,10176.954391,1.813198,30.811128,32.624326
67999,6648.516400,9594.461578,1.818621,30.902507,32.721127
68199,6659.277067,10317.903761,1.823939,30.993892,32.817831
68399,6668.566977,9836.426339,1.829298,31.085238,32.914536
68599,6688.140773,13382.379160,1.834678,31.176670,33.011348
68799,6700.604193,10975.557127,1.840081,31.267928,33.108008
68999,6711.741930,10543.123453,1.845475,31.359046,33.204521
69199,6721.084165,9944.155457,1.850837,31.450394,33.301231
69399,6736.520855,12077.615597,1.856161,31.541600,33.397761
69599,6747.699487,10626.684494,1.861519,31.632882,33.494400
69799,6760.461535,11201.654527,1.866968,31.724449,33.591417
69999,6774.400667,11639.157708,1.872389,31.815948,33.688337
70199,6782.983843,9787.095452,1.877755,31.907111,33.784866
70399,6793.746754,10571.528413,1.883094,31.998379,33.881472
70599,6799.169426,8707.949952,1.888501,32.089715,33.978217
70799,6810.376834,10766.591887,1.893895,32.180939,34.074834
70999,6812.539637,7578.171971,1.899293,32.272523,34.171816
71199,6819.624299,9334.679353,1.904665,32.364021,34.268686
71399,6822.997533,8023.868601,1.910073,32.455267,34.365340
71599,6832.494115,10222.773941,1.915449,32.546741,34.462190
71799,6844.338964,11084.794803,1.920784,32.637961,34.558745
71999,6857.286899,11505.595805,1.926172,32.729314,34.655486
72199,6869.015355,11091.259395,1.931569,32.820739,34.752307
72399,6879.579235,10693.139849,1.936953,32.912218,34.849171
72599,6893.759692,12027.085234,1.942294,33.003550,34.945844
72799,6906.271847,11448.184043,1.947661,33.094911,35.042573
72999,6917.220272,10902.447138,1.953028,33.186397,35.139425
73199,6932.682258,12576.307102,1.958395,33.277881,35.236276
73399,6941.784827,10273.325010,1.963776,33.369352,35.333128
73599,6952.569675,10910.608742,1.969220,33.460878,35.430099
73799,6963.354596,10932.205743,1.974585,33.552401,35.526987
73999,6970.444990,9586.800454,1.979949,33.643558,35.623507
74199,6980.229973,10600.673507,1.985287,33.734841,35.720128
74399,6989.519233,10435.834809,1.990675,33.826238,35.816913
74599,7000.214477,10978.845261,1.996054,33.917466,35.913520
74799,7018.496096,13837.539849,2.001424,34.008874,36.010298
74999,7028.108949,10623.316091,2.006825,34.100372,36.107197
75199,7037.177509,10437.887272,2.012213,34.191708,36.203921
75399,7048.121497,11163.061105,2.017572,34.283103,36.300676
75599,7055.272021,9751.019544,2.022960,34.374713,36.397673
75799,7064.222672,10447.568874,2.028404,34.465940,36.494344
75999,7073.831318,10715.507961,2.033772,34.557271,36.591043
76199,7080.728003,9701.468546,2.039155,34.648575,36.687730
76399,7087.799342,9781.979240,2.044518,34.739790,36.784308
76599,7094.855169,9790.181389,2.049866,34.830855,36.880721
76799,7102.430176,10003.657575,2.055242,34.922128,36.977370
76999,7110.990282,10398.070954,2.060657,35.013751,37.074408
77199,7112.807337,7812.373566,2.066036,35.105143,37.171179
77399,7119.691993,9777.169227,2.071387,35.196474,37.267861
77599,7123.917189,8759.068321,2.076748,35.287560,37.364307
77799,7132.155228,10328.514258,2.082089,35.378578,37.460667
