# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
33799,2606.774571,1517.278180,12.491674,6.157978,18.649652
33999,2601.238251,1665.600188,12.557893,6.194960,18.752854
34199,2594.529875,1454.105816,12.625321,6.232047,18.857368
34399,2587.356875,1360.773874,12.707763,6.268591,18.976355
34599,2580.804299,1453.761357,12.919504,6.317663,19.237167
34799,2575.738518,1699.358338,12.978838,6.351803,19.330641
34999,2569.779896,1532.979738,13.056954,6.384351,19.441304
35199,2565.332161,1786.978432,13.109331,6.413658,19.522988
35399,2559.883192,1600.864709,13.252285,6.449782,19.702067
35599,2554.759491,1647.864387,13.308094,6.481215,19.789310
35799,2550.751005,1837.240571,13.368867,6.515877,19.884744
35999,2549.468367,2319.876195,13.445530,6.554198,19.999728
36199,2545.404741,1813.952026,13.511456,6.590451,20.101907
36399,2541.247847,1788.849963,13.589612,6.636098,20.225710
36599,2536.005945,1581.979799,13.680544,6.689015,20.369559
36799,2532.942904,1972.406391,13.779285,6.748654,20.527939
36999,2528.850947,1775.930801,13.866399,6.792760,20.659159
37199,2524.483864,1716.573617,13.941767,6.835611,20.777378
37399,2519.949846,1676.622429,14.003782,6.870676,20.874458
37599,2515.481480,1679.896995,14.071942,6.908984,20.980926
37799,2511.002764,1669.004302,14.130546,6.942421,21.072967
37999,2506.734542,1700.040541,14.205906,6.974857,21.180764
38199,2502.327272,1664.945942,14.279205,7.016943,21.296148
38399,2497.894231,1651.183482,14.339628,7.050464,21.390093
38599,2494.155232,1776.267306,14.402363,7.087274,21.489637
38799,2488.448933,1387.133212,14.464814,7.121802,21.586616
38999,2485.497783,1912.974719,14.544715,7.157132,21.701847
39199,2482.170687,1833.386942,14.600865,7.188022,21.788886
39399,2479.274055,1911.534251,14.669234,7.226948,21.896182
39599,2475.808173,1793.029478,14.728785,7.260598,21.989384
39799,2472.401575,1797.895096,14.791103,7.295716,22.086819
39999,2469.038808,1799.848160,14.865180,7.328571,22.193751
40199,2464.802769,1617.594939,14.921763,7.360533,22.282296
40399,2461.481794,1793.965839,14.979151,7.393238,22.372389
40599,2457.869304,1728.146301,15.039139,7.426215,22.465354
40799,2455.363434,1946.671861,15.097069,7.457422,22.554491
40999,2451.714072,1707.244189,15.167062,7.486677,22.653739
41199,2447.730808,1631.161629,15.222950,7.516608,22.739557
41399,2444.212468,1719.434429,15.275103,7.544841,22.819944
41599,2441.067469,1790.052696,15.329650,7.573950,22.903599
41799,2437.608543,1718.151923,15.386575,7.604534,22.991109
41999,2433.453049,1564.954935,15.457352,7.632876,23.090228
42199,2430.071891,1720.028598,15.517501,7.666503,23.184004
42399,2428.261526,2046.274543,15.574312,7.697089,23.271401
42599,2423.314048,1374.448756,15.629023,7.727416,23.356439
42799,2419.377721,1580.940096,15.684493,7.757609,23.442102
42999,2415.760551,1641.686197,15.758609,7.788276,23.546886
43199,2412.628475,1739.232072,15.810660,7.816639,23.627298
43399,2408.155991,1442.099383,15.863511,7.846575,23.710086
43599,2404.907391,1699.961158,15.918956,7.876872,23.795829
43799,2401.021653,1553.930892,15.970836,7.905055,23.875891
43999,2397.681590,1666.207722,16.041160,7.932647,23.973808
44199,2393.107864,1386.888106,16.093161,7.961727,24.054889
44399,2387.750159,1203.697413,16.144688,7.989573,24.134261
44599,2384.206491,1597.512200,16.196443,8.018009,24.214452
44799,2381.124113,1693.753878,16.253738,8.049635,24.303372
44999,2376.821964,1413.140590,16.326847,8.079859,24.406706
45199,2373.810535,1696.238923,16.379772,8.108400,24.488172
45399,2370.181565,1550.034444,16.431685,8.136705,24.568390
45599,2367.569761,1774.690166,16.486548,8.165805,24.652353
45799,2363.760162,1495.171640,16.540343,8.194905,24.735248
45999,2361.431890,1828.257616,16.616396,8.227939,24.844334
46199,2357.454638,1442.686688,16.669804,8.256909,24.926713
46399,2353.385158,1413.335194,16.721445,8.285019,25.006464
46599,2349.987408,1561.709430,16.779457,8.316681,25.096138
46799,2346.414987,1514.040885,16.838152,8.349220,25.187371
46999,2342.703258,1474.158696,16.912599,8.380577,25.293176
47199,2340.620593,1851.194315,16.973731,8.414167,25.387898
47399,2337.348722,1565.187253,17.025675,8.442429,25.468105
47599,2334.059461,1554.504521,17.080941,8.472478,25.553420
47799,2332.217571,1893.847672,17.300573,8.504895,25.805467
47999,2328.917890,1540.294286,17.365970,8.534540,25.900511
48199,2325.066654,1400.769979,17.418937,8.563961,25.982899
48399,2320.333705,1179.692977,17.478954,8.596997,26.075951
48599,2315.868514,1235.292308,17.527625,8.623662,26.151287
48799,2313.974246,1853.667113,17.580189,8.651657,26.231846
48999,2311.022292,1590.745569,17.648966,8.682311,26.331277
49199,2309.259894,1877.472220,17.701089,8.710922,26.412011
49399,2306.088949,1526.036574,17.757135,8.741943,26.499078
49599,2304.099757,1812.769210,17.817529,8.774589,26.592118
49799,2300.535504,1416.600806,17.872960,8.804521,26.677481
49999,2296.792288,1364.731555,17.952423,8.841457,26.793879
50199,2399.398337,28050.910623,18.117123,8.873026,26.990149
50399,2450.934826,15386.593591,18.408453,8.915776,27.324228
50599,2502.566567,15513.765368,18.569175,8.956131,27.525307
50799,2575.350482,20989.680905,18.680980,8.998429,27.679409
50999,2629.893690,16483.868434,18.799525,9.034638,27.834163
51199,2695.338668,19383.808076,18.868531,9.069451,27.937982
51399,2742.835932,14902.135619,19.021390,9.108054,28.129444
51599,2789.460985,14772.099627,19.144551,9.138316,28.282867
51799,2830.336854,13376.310924,19.215513,9.172518,28.388031
51999,2862.970488,11315.081728,19.276620,9.207961,28.484581
52199,2895.289534,11298.241567,19.331220,9.238972,28.570192
