# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_abrupto5.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
33599,2764.329069,2099.583778,18.756202,11.581400,30.337602
33799,2758.504631,1779.999075,18.831854,11.629481,30.461335
33999,2752.289490,1701.930619,18.905991,11.688556,30.594547
34199,2746.437006,1751.514751,18.994382,11.741089,30.735472
34399,2738.532470,1386.856710,19.200720,11.791531,30.992251
34599,2732.840391,1753.802955,19.295258,11.839321,31.134579
34799,2726.743380,1671.960354,19.375930,11.892536,31.268466
34999,2719.402888,1442.157339,19.452411,11.947632,31.400043
35199,2713.307897,1646.684543,19.526950,12.004607,31.531557
35399,2706.163159,1448.689123,19.597496,12.066838,31.664334
35599,2698.717169,1380.776953,19.690930,12.134805,31.825734
35799,2693.554488,1774.597249,19.770952,12.197798,31.968750
35999,2687.427433,1590.684729,19.851296,12.250411,32.101707
36199,2679.958085,1335.475338,19.927727,12.307326,32.235053
36399,2674.597130,1704.264294,20.002233,12.361273,32.363506
36599,2667.212648,1323.236856,20.093755,12.415474,32.509229
36799,2661.657674,1645.097482,20.179180,12.479286,32.658465
36999,2655.555777,1532.806705,20.252953,12.532298,32.785251
37199,2649.255005,1483.612335,20.333535,12.583226,32.916761
37399,2643.166142,1510.637452,20.409886,12.632192,33.042077
37599,2636.971877,1478.644335,20.508796,12.683109,33.191905
37799,2629.164385,1161.355955,20.577866,12.735696,33.313562
37999,2622.780764,1416.276483,20.650373,12.789571,33.439945
38199,2616.312228,1387.290232,20.741282,12.877942,33.619224
38399,2611.207840,1636.269747,20.814233,12.921067,33.735299
38599,2604.195065,1257.742420,21.093968,12.963748,34.057717
38799,2598.431909,1486.142786,21.173859,13.043973,34.217832
38999,2594.190124,1771.283805,21.246846,13.092025,34.338871
39199,2587.311802,1246.039005,21.324607,13.143329,34.467937
39399,2581.140087,1371.483844,21.412282,13.204907,34.617188
39599,2575.330646,1430.870855,21.507976,13.253831,34.761808
39799,2571.017874,1717.088900,21.595373,13.305264,34.900637
39999,2565.443934,1456.230044,21.670379,13.354022,35.024401
40199,2560.230958,1517.635657,21.742549,13.399385,35.141934
40399,2554.086371,1319.024472,21.813010,13.447286,35.260296
40599,2549.175292,1557.137337,21.907983,13.493338,35.401321
40799,2542.666727,1221.428017,21.979680,13.540205,35.519886
40999,2536.090871,1194.616224,22.052003,13.587186,35.639189
41199,2531.648875,1621.039606,22.120089,13.631758,35.751846
41399,2525.874877,1336.431449,22.196003,13.682936,35.878939
41599,2520.892111,1489.459447,22.363541,13.727148,36.090689
41799,2515.572663,1409.127441,22.452323,13.774642,36.226965
41999,2510.296851,1407.652108,22.528547,13.822120,36.350667
42199,2504.931285,1378.162423,22.601651,13.867322,36.468972
42399,2502.357130,1959.210455,22.683856,13.923623,36.607480
42599,2498.226102,1622.448223,22.766722,13.979671,36.746392
42799,2494.155792,1627.179713,22.865164,14.036278,36.901442
42999,2489.668720,1529.435350,22.944815,14.089989,37.034804
43199,2484.703735,1417.231901,23.018010,14.134955,37.152966
43399,2482.252626,1952.813162,23.092208,14.183244,37.275451
43599,2478.586802,1683.103078,23.162386,14.237457,37.399844
43799,2473.741439,1417.452167,23.255645,14.288229,37.543874
43999,2469.301888,1497.040194,23.333003,14.339359,37.672362
44199,2466.305602,1807.122756,23.414584,14.405226,37.819811
44399,2461.129135,1317.129840,23.492967,14.454481,37.947447
44599,2457.043152,1549.955103,23.565098,14.502526,38.067624
44799,2452.549031,1450.360046,23.667835,14.557815,38.225651
44999,2448.874720,1625.829048,23.871662,14.610908,38.482571
45199,2445.753373,1743.450112,23.975263,14.662478,38.637741
45399,2442.385641,1681.278310,24.057628,14.719399,38.777027
45599,2438.969152,1663.426151,24.139769,14.771653,38.911422
45799,2435.344155,1608.844913,24.235524,14.823545,39.059068
45999,2432.008814,1668.215625,24.319806,14.870205,39.190011
46199,2427.339784,1353.462868,24.401212,14.926231,39.327444
46399,2424.690036,1812.598247,24.477878,14.975301,39.453179
46599,2421.434410,1666.129156,24.560112,15.026081,39.586194
46799,2418.119583,1645.764979,24.653780,15.076090,39.729870
46999,2414.370997,1537.201838,24.726776,15.120444,39.847220
47199,2409.840056,1345.068943,24.810331,15.177273,39.987604
47399,2406.020999,1504.723431,24.886830,15.231055,40.117885
47599,2403.387178,1779.171697,24.959323,15.281702,40.241025
47799,2400.307945,1667.450427,25.063355,15.333836,40.397192
47999,2396.435978,1471.035810,25.144987,15.387296,40.532283
48199,2393.422061,1670.082049,25.222540,15.437386,40.659926
48399,2391.383107,1899.995271,25.293532,15.487558,40.781090
48599,2388.370633,1659.351915,25.377889,15.540674,40.918563
48799,2387.816802,2253.235758,25.555060,15.594759,41.149819
48999,2385.912552,1921.275696,25.627786,15.641079,41.268865
49199,2384.169881,1957.215537,25.705920,15.702643,41.408562
49399,2380.677118,1521.457262,25.781081,15.754418,41.535499
49599,2378.488274,1837.843906,25.854348,15.800832,41.655180
49799,2376.074983,1777.578877,25.960685,15.865070,41.825755
49999,2373.597951,1756.816868,26.039706,15.918260,41.957966
50199,2485.357454,30425.233128,26.458486,15.959366,42.417852
50399,2549.343281,18609.786030,26.852649,16.017328,42.869977
50599,2620.102076,20451.318303,27.042438,16.068815,43.111253
50799,2688.182443,19912.515240,27.180681,16.127725,43.308405
50999,2743.635069,16828.602226,27.274333,16.191702,43.466036
51199,2789.735890,14545.445201,27.362818,16.242598,43.605416
51399,2828.885276,12851.128169,27.503479,16.286007,43.789486
51599,2871.309709,13774.388950,27.577549,16.338817,43.916366
51799,2914.175562,13973.565651,27.666753,16.392805,44.059558
51999,2951.181607,12535.747105,27.761716,16.449448,44.211164
52199,2995.216070,14444.176548,27.865181,16.509354,44.374534
52399,3030.272902,12180.106140,27.942738,16.557181,44.499919
52599,3067.199083,12741.858472,28.017758,16.606378,44.624136
52799,3103.184590,12567.372927,28.100257,16.658533,44.758790
52999,3142.041762,13400.335165,28.180629,16.713331,44.893960
53199,3178.146539,12745.912488,28.266633,16.759093,45.025726
53399,3217.806532,13767.364664,28.350882,16.818078,45.168960
53599,3253.701922,12837.771014,28.420883,16.862872,45.283755
53799,3279.741708,10258.404424,28.494967,16.911076,45.406043
53999,3308.168061,10954.856858,28.569327,16.960198,45.529526
54199,3332.392079,9872.876870,28.654334,17.005978,45.660312
54399,3362.816611,11607.864909,28.744266,17.057519,45.801786
54599,3395.949412,12408.071266,28.827104,17.109892,45.936996
54799,3420.091666,10010.927104,28.932972,17.185222,46.118193
54999,3448.496873,11231.523348,29.007027,17.232958,46.239985
55199,3477.080827,11337.668368,29.094877,17.280133,46.375010
55399,3505.057146,11226.521240,29.165948,17.329280,46.495228
55599,3537.831151,12616.230428,29.252796,17.385804,46.638600
55799,3565.424455,11236.362917,29.330314,17.443323,46.773637
55999,3593.821168,11516.504038,29.415749,17.501811,46.917560
56199,3617.235805,10173.334232,29.665175,17.560715,47.225890
56399,3628.163696,6698.901025,29.738402,17.608999,47.347401
56599,3641.017791,7265.872799,29.805824,17.651141,47.456965
56799,3650.685577,6386.668971,29.881386,17.702742,47.584128
56999,3667.484950,8438.506725,29.959956,17.755295,47.715252
57199,3672.673359,5151.370071,30.213585,17.810436,48.024021
57399,3684.677032,7117.727409,30.295743,17.863079,48.158823
57599,3699.122295,7844.912889,30.373842,17.919348,48.293191
57799,3709.715551,6760.573126,30.450550,17.967168,48.417719
57999,3718.064348,6130.866762,30.524734,18.012110,48.536844
58199,3730.436942,7318.489221,30.618643,18.060078,48.678722
58399,3738.893156,6199.651423,30.723528,18.139878,48.863406
58599,3747.849884,6363.214532,30.958462,18.194403,49.152865
58799,3758.836831,6978.012161,31.154141,18.254706,49.408847
58999,3769.220302,6821.960670,31.248569,18.304252,49.552820
59199,3777.977942,6361.481887,31.326674,18.356364,49.683039
59399,3788.118579,6789.747161,31.400408,18.410792,49.811200
59599,3802.253160,8000.223798,31.711283,18.481856,50.193138
59799,3819.900666,9078.857228,31.795811,18.536730,50.332541
59999,3836.850055,8904.717488,31.878727,18.587870,50.466596
60199,3849.670712,7695.867741,31.952873,18.639041,50.591914
60399,3862.472158,7715.707600,32.044877,18.701145,50.746022
60599,3871.118858,6482.422089,32.123206,18.763911,50.887117
60799,3885.341857,8194.910600,32.198342,18.818308,51.016650
60999,3895.136867,6872.820032,32.281357,18.875153,51.156510
61199,3907.071277,7547.066134,32.517541,18.930560,51.448102
61399,3918.045820,7276.256073,32.623780,19.000194,51.623974
61599,3929.609154,7479.552665,32.704376,19.056340,51.760717
61799,3940.647447,7340.441778,32.777467,19.105623,51.883090
61999,3945.969210,5590.393772,32.850440,19.155026,52.005466
62199,3954.003791,6444.723858,32.939494,19.205061,52.144555
62399,3961.532730,6303.033026,33.034987,19.264018,52.299006
62599,3970.526505,6776.584216,33.114775,19.322042,52.436817
62799,3978.431264,6452.620654,33.191461,19.375357,52.566818
62999,3986.467678,6509.901794,33.459784,19.431543,52.891327
63199,3998.689819,7848.664409,33.534243,19.484986,53.019229
63399,4010.408829,7713.615802,33.627302,19.538682,53.165983
63599,4019.828426,7005.840786,33.709711,19.592830,53.302541
63799,4029.074842,6969.434905,33.789808,19.646174,53.435982
63999,4038.269318,6971.307250,33.861411,19.707714,53.569125
64199,4044.822783,6141.931677,33.934014,19.763182,53.697196
64399,4055.589809,7511.805134,34.030898,19.804659,53.835557
64599,4062.952025,6433.585608,34.101523,19.856852,53.958375
64799,4065.956560,5036.421246,34.176380,19.903002,54.079382
64999,4073.788978,6611.492392,34.260511,19.963204,54.223715
65199,4081.809813,6688.581444,34.339597,20.021618,54.361215
65399,4087.478143,5935.353710,34.430551,20.078990,54.509541
65599,4098.060167,7558.381919,34.505272,20.131161,54.636433
65799,4103.108682,5759.021678,34.575997,20.181923,54.757921
65999,4112.154910,7088.363798,34.660473,20.231226,54.891699
66199,4119.231024,6454.348556,34.744286,20.286131,55.030417
