# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegRD] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegRD_gradual2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegRD],current_mse_[AXGBRegRD],training_time_[AXGBRegRD],testing_time_[AXGBRegRD],total_running_time_[AXGBRegRD]
28999,2788.053998,1687.043293,12.840401,6.487848,19.328249
29199,2780.759499,1723.057097,12.921759,6.533099,19.454857
29399,2772.574587,1577.577544,13.007658,6.577920,19.585578
29599,2761.226731,1093.091915,13.088831,6.622935,19.711765
29799,2752.842746,1512.012882,13.168874,6.667621,19.836495
29999,2743.811731,1398.190453,13.249657,6.712568,19.962225
30199,2738.836594,1992.566106,13.330108,6.757268,20.087376
30399,2731.789069,1667.612765,13.417486,6.801859,20.219345
30599,2724.942904,1684.325857,13.497389,6.846558,20.343947
30799,2716.482238,1422.000323,13.577092,6.891015,20.468108
30999,2707.308979,1294.627060,13.657378,6.935674,20.593052
31199,2698.065190,1265.278008,13.738538,6.980218,20.718756
31399,2689.777860,1396.954272,13.825809,7.025278,20.851087
31599,2683.685209,1727.139091,13.905994,7.070009,20.976004
31799,2676.505965,1542.185425,13.986590,7.114790,21.101379
31999,2667.579900,1248.335480,14.067730,7.159421,21.227151
32199,2659.122949,1306.010775,14.148412,7.204116,21.352529
32399,2651.002901,1343.675149,14.235673,7.248980,21.484653
32599,2644.643847,1614.477139,14.315463,7.293534,21.608998
32799,2636.209050,1261.337157,14.396923,7.338430,21.735353
32999,2631.204894,1810.523301,14.477538,7.383468,21.861006
33199,2625.092550,1616.555751,14.558848,7.428758,21.987606
33399,2619.229724,1646.000602,14.646747,7.474015,22.120762
33599,2613.259669,1616.260502,14.727868,7.518679,22.246546
33799,2606.774571,1517.278180,14.807865,7.563145,22.371009
33999,2601.238251,1665.600188,14.888085,7.607600,22.495685
34199,2594.529875,1454.105816,14.969407,7.652500,22.621906
34399,2587.356875,1360.773874,15.057366,7.697167,22.754533
34599,2580.804299,1453.761357,15.180699,7.742153,22.922852
34799,2575.738518,1699.358338,15.260730,7.786891,23.047621
34999,2569.779896,1532.979738,15.346498,7.831746,23.178244
35199,2565.332161,1786.978432,15.428328,7.876858,23.305186
35399,2559.883192,1600.864709,15.536258,7.921680,23.457938
35599,2554.759491,1647.864387,15.617145,7.966498,23.583643
35799,2550.751005,1837.240571,15.697853,8.011481,23.709334
35999,2549.468367,2319.876195,15.782145,8.055986,23.838132
36199,2545.404741,1813.952026,15.863077,8.100943,23.964019
36399,2541.247847,1788.849963,15.943360,8.145434,24.088794
36599,2536.005945,1581.979799,16.023777,8.189965,24.213742
36799,2532.942904,1972.406391,16.105104,8.234360,24.339464
36999,2528.850947,1775.930801,16.191605,8.279230,24.470835
37199,2524.483864,1716.573617,16.271496,8.323656,24.595152
37399,2519.949846,1676.622429,16.352393,8.368400,24.720793
37599,2515.481480,1679.896995,16.433719,8.412916,24.846636
37799,2511.002764,1669.004302,16.514192,8.457378,24.971570
37999,2506.734542,1700.040541,16.601568,8.502368,25.103936
38199,2502.327272,1664.945942,16.681706,8.546812,25.228518
38399,2497.894231,1651.183482,16.763523,8.591623,25.355147
38599,2494.155232,1776.267306,16.843458,8.636015,25.479473
38799,2488.448933,1387.133212,16.924621,8.680938,25.605559
38999,2485.497783,1912.974719,17.011500,8.725942,25.737442
39199,2482.170687,1833.386942,17.092226,8.770329,25.862555
39399,2479.274055,1911.534251,17.173463,8.815634,25.989098
39599,2475.808173,1793.029478,17.254149,8.860446,26.114595
39799,2472.401575,1797.895096,17.335117,8.905266,26.240383
39999,2469.038808,1799.848160,17.423774,8.950499,26.374274
40199,2464.802769,1617.594939,17.503920,8.995165,26.499084
40399,2461.481794,1793.965839,17.584966,9.040096,26.625062
40599,2457.869304,1728.146301,17.665559,9.084738,26.750297
40799,2455.363434,1946.671861,17.748058,9.129928,26.877986
40999,2451.714072,1707.244189,17.834915,9.174764,27.009679
41199,2447.730808,1631.161629,17.915674,9.219686,27.135359
41399,2444.212468,1719.434429,17.996170,9.264438,27.260608
41599,2441.067469,1790.052696,18.077499,9.309088,27.386587
41799,2437.608543,1718.151923,18.158743,9.353937,27.512680
41999,2433.453049,1564.954935,18.245974,9.398817,27.644791
42199,2430.071891,1720.028598,18.327166,9.443994,27.771160
42399,2428.261526,2046.274543,18.409009,9.488808,27.897817
42599,2423.314048,1374.448756,18.489721,9.533632,28.023353
42799,2419.377721,1580.940096,18.571092,9.578747,28.149838
42999,2415.760551,1641.686197,18.658489,9.623672,28.282161
43199,2412.628475,1739.232072,18.740408,9.668777,28.409185
43399,2408.155991,1442.099383,18.820981,9.713490,28.534470
43599,2404.907391,1699.961158,18.901979,9.758369,28.660347
43799,2401.021653,1553.930892,18.983489,9.803486,28.786975
43999,2397.681590,1666.207722,19.071818,9.848265,28.920083
44199,2393.107864,1386.888106,19.152683,9.893181,29.045864
44399,2387.750159,1203.697413,19.233282,9.937761,29.171043
44599,2384.206491,1597.512200,19.314795,9.982857,29.297652
44799,2381.124113,1693.753878,19.396852,10.027604,29.424456
44999,2376.821964,1413.140590,19.484838,10.072734,29.557571
45199,2373.810535,1696.238923,19.565208,10.117289,29.682497
45399,2370.181565,1550.034444,19.645863,10.161970,29.807833
45599,2367.569761,1774.690166,19.727805,10.206662,29.934467
45799,2363.760162,1495.171640,19.808552,10.251319,30.059871
45999,2361.431890,1828.257616,19.896789,10.296302,30.193091
46199,2357.454638,1442.686688,19.977039,10.340940,30.317979
46399,2353.385158,1413.335194,20.058530,10.385532,30.444062
46599,2349.987408,1561.709430,20.139845,10.430368,30.570213
46799,2346.414987,1514.040885,20.220525,10.475018,30.695542
46999,2342.703258,1474.158696,20.308518,10.520058,30.828576
47199,2340.620593,1851.194315,20.389957,10.564850,30.954806
47399,2337.348722,1565.187253,20.471154,10.609820,31.080974
47599,2334.059461,1554.504521,20.552346,10.654695,31.207041
47799,2331.346228,1685.596834,20.633397,10.699472,31.332869
47999,2327.741108,1466.117262,20.722950,10.744787,31.467737
48199,2323.711453,1356.594389,20.803817,10.789665,31.593483
48399,2319.757434,1366.838791,20.885085,10.834661,31.719746
48599,2316.827070,1607.678993,20.965975,10.879245,31.845220
48799,2315.012394,1874.046191,21.048653,10.924276,31.972930
48999,2312.121491,1606.741092,21.136144,10.969147,32.105290
49199,2310.122491,1820.367469,21.216996,11.014089,32.231086
49399,2306.339426,1375.705604,21.298197,11.059188,32.357385
49599,2303.633311,1635.222809,21.380257,11.104001,32.484257
49799,2301.498367,1772.032339,21.461407,11.148801,32.610208
49999,2297.602893,1327.629739,21.549981,11.194013,32.743994
50199,2295.154529,1683.063534,21.630753,11.238775,32.869528
50399,2291.798178,1449.354179,21.712757,11.283593,32.996350
