# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_incremental3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
24399,0.127914,0.127281,9.922874,0.583923,10.506797
24599,0.127686,0.099877,10.063507,0.588950,10.652457
24799,0.127515,0.106396,10.168018,0.593959,10.761976
24999,0.127393,0.112255,10.259135,0.598946,10.858081
25199,0.127251,0.109483,10.356309,0.603980,10.960290
25399,0.127258,0.128199,10.451144,0.608962,11.060106
25599,0.127492,0.157209,10.545268,0.613973,11.159241
25799,0.127380,0.113098,10.652278,0.618971,11.271249
25999,0.127270,0.113021,10.757201,0.623970,11.381171
26199,0.127211,0.119584,10.860549,0.628971,11.489520
26399,0.127239,0.130933,10.990229,0.634010,11.624239
26599,0.127096,0.108101,11.097270,0.639001,11.736271
26799,0.127008,0.115410,11.212590,0.644033,11.856623
26999,0.126994,0.125029,11.314213,0.649066,11.963279
27199,0.126827,0.104292,11.436223,0.654082,12.090305
27399,0.126914,0.138794,11.553804,0.659107,12.212910
27599,0.126830,0.115245,11.648377,0.664119,12.312496
27799,0.126701,0.108913,11.745575,0.669152,12.414727
27999,0.126684,0.124319,11.841484,0.674163,12.515647
28199,0.126679,0.126076,11.947850,0.679207,12.627057
28399,0.126651,0.122645,12.057562,0.684221,12.741783
28599,0.126765,0.142894,12.155649,0.689251,12.844900
28799,0.126692,0.116352,12.252801,0.694257,12.947058
28999,0.126569,0.108824,12.348092,0.699255,13.047347
29199,0.126396,0.101249,12.463885,0.704327,13.168212
29399,0.126359,0.121055,12.560553,0.709373,13.269926
29599,0.126315,0.119882,12.708811,0.714448,13.423259
29799,0.126198,0.108831,12.806873,0.719501,13.526374
29999,0.126051,0.104128,12.909154,0.724579,13.633733
30199,0.125893,0.102266,13.009088,0.729639,13.738727
30399,0.125762,0.105872,13.130390,0.734725,13.865115
30599,0.125682,0.113546,13.231778,0.739754,13.971532
30799,0.125658,0.122028,13.340007,0.744825,14.084832
30999,0.125597,0.116150,13.447905,0.749891,14.197796
31199,0.125517,0.113146,13.548324,0.754976,14.303300
31399,0.125440,0.113398,13.657733,0.760065,14.417798
31599,0.125285,0.100997,13.771878,0.765134,14.537012
31799,0.125287,0.125642,13.898391,0.770229,14.668621
31999,0.125187,0.109258,14.009315,0.775312,14.784628
32199,0.125210,0.128794,14.128042,0.780416,14.908458
32399,0.125188,0.121757,14.228447,0.785489,15.013936
32599,0.125258,0.136631,14.331478,0.790550,15.122029
32799,0.125145,0.106709,14.432779,0.795623,15.228402
32999,0.125034,0.106726,14.561218,0.800691,15.361909
33199,0.124988,0.117405,14.678054,0.805775,15.483829
33399,0.124983,0.124255,14.799103,0.810858,15.609961
33599,0.124903,0.111423,14.909120,0.815938,15.725058
33799,0.124917,0.127319,15.018616,0.821052,15.839668
33999,0.124814,0.107446,15.127351,0.826128,15.953478
34199,0.124733,0.110931,15.240639,0.831206,16.071845
34399,0.124552,0.093554,15.396075,0.836328,16.232403
34599,0.124476,0.111507,15.511320,0.841406,16.352726
34799,0.124414,0.113679,15.613115,0.846488,16.459603
34999,0.124312,0.106563,15.719311,0.851589,16.570900
35199,0.124258,0.114819,15.817400,0.856647,16.674048
35399,0.124330,0.136948,15.921923,0.861755,16.783678
35599,0.124344,0.126869,16.036577,0.866845,16.903422
35799,0.124317,0.119406,16.155270,0.871951,17.027221
35999,0.124242,0.110815,16.264978,0.877064,17.142042
36199,0.124180,0.113133,16.376898,0.882167,17.259064
36399,0.124072,0.104504,16.496524,0.887251,17.383775
36599,0.124174,0.142713,16.605872,0.892322,17.498194
36799,0.124078,0.106436,16.709778,0.897380,17.607158
36999,0.123965,0.103210,16.848923,0.902481,17.751403
37199,0.124007,0.131809,16.991167,0.907650,17.898818
37399,0.123987,0.120328,17.107578,0.912720,18.020298
37599,0.123978,0.122252,17.209347,0.917816,18.127163
37799,0.123880,0.105367,17.331521,0.922911,18.254432
37999,0.123850,0.118328,17.435795,0.927999,18.363794
38199,0.123800,0.114207,17.538964,0.933081,18.472045
38399,0.123793,0.122557,17.653293,0.938178,18.591472
38599,0.123824,0.129753,17.756479,0.943297,18.699776
38799,0.123784,0.116050,17.883536,0.948432,18.831968
38999,0.123726,0.112459,17.986767,0.953507,18.940274
39199,0.123631,0.105119,18.182381,0.958646,19.141028
39399,0.123648,0.126844,18.300088,0.963767,19.263856
39599,0.123536,0.101623,18.404952,0.968849,19.373800
39799,0.123444,0.105173,18.514402,0.973997,19.488400
39999,0.123331,0.100831,18.632262,0.979091,19.611353
40199,0.123325,0.122126,18.736215,0.984195,19.720410
40399,0.123247,0.107651,18.851613,0.989335,19.840947
40599,0.123170,0.107628,18.975303,0.994458,19.969761
40799,0.123111,0.110959,19.085192,0.999572,20.084763
40999,0.123059,0.112613,19.197732,1.004724,20.202455
41199,0.122940,0.098377,19.345123,1.009849,20.354972
41399,0.122878,0.110155,19.453356,1.014978,20.468334
41599,0.122754,0.097167,19.573200,1.020111,20.593311
41799,0.122725,0.116712,19.692583,1.025249,20.717833
41999,0.122717,0.121006,19.813548,1.030404,20.843952
42199,0.122723,0.124005,19.935140,1.035534,20.970674
42399,0.122733,0.124865,20.036589,1.040643,21.077233
42599,0.122575,0.088925,20.156243,1.045798,21.202041
42799,0.122584,0.124647,20.293359,1.050945,21.344304
42999,0.122563,0.117968,20.413297,1.056108,21.469405
43199,0.122629,0.136918,20.547561,1.061269,21.608829
43399,0.122598,0.115759,20.665864,1.066426,21.732290
43599,0.122564,0.115310,20.787286,1.071559,21.858845
43799,0.122539,0.117035,20.905250,1.076697,21.981946
