# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [ARFReg] AdaptiveRandomForestRegressor(aggregation_method='median', binary_split=False, drift_detection_criteria='mse', drift_detection_method=ADWIN(delta=0.001), grace_period=50, lambda_value=6, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.1, max_byte_size=1048576000, max_features='auto', memory_estimate_period=2000000, n_estimators=10, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=0.01, stop_mem_management=False, tie_threshold=0.05, warning_detection_method=ADWIN(delta=0.01), weighted_vote_strategy=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_ARFReg_gradual2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[ARFReg],current_mse_[ARFReg],training_time_[ARFReg],testing_time_[ARFReg],total_running_time_[ARFReg]
56799,2779.662281,2702.988791,335.218052,19.034844,354.252896
56999,2777.611511,2195.192935,337.143113,19.109987,356.253100
57199,2775.741575,2242.809734,339.130409,19.185279,358.315688
57399,2776.971007,3128.588613,341.296573,19.260779,360.557352
57599,2773.620517,1812.029976,343.406036,19.335974,362.742010
57799,2771.752035,2233.629228,345.546872,19.411374,364.958246
57999,2770.064131,2282.259798,347.609759,19.486418,367.096177
58199,2767.004048,1879.579966,349.692188,19.561851,369.254039
58399,2764.873197,2144.795571,351.895475,19.637906,371.533381
58599,2760.919545,1606.453058,353.971111,19.713335,373.684446
58799,2757.919271,1878.839264,355.964111,19.788807,375.752918
58999,2757.145992,2529.801721,358.324406,19.864983,378.189389
59199,2754.578110,1997.052980,360.580951,19.941169,380.522120
59399,2754.804240,2821.738779,363.411955,20.017288,383.429243
59599,2753.038806,2228.704984,365.620059,20.092896,385.712955
59799,2751.261138,2221.516127,367.902350,20.168799,388.071149
59999,2750.505168,2524.469948,370.033266,20.244264,390.277530
60199,2749.331983,2397.376580,372.275562,20.320626,392.596187
60399,2745.856912,1699.860488,374.425749,20.396127,394.821875
60599,2744.600485,2365.159684,376.617413,20.471801,397.089214
60799,2742.160534,2002.855140,378.868981,20.547760,399.416741
60999,2739.690458,1988.787434,381.003342,20.623426,401.626768
61199,2738.962172,2516.835089,383.224357,20.699388,403.923744
61399,2737.358264,2246.562246,385.506053,20.775255,406.281307
61599,2733.475154,1541.360416,387.672989,20.851406,408.524394
61799,2730.746760,1890.401322,389.904712,20.927363,410.832076
61999,2729.279929,2276.029320,392.177552,21.003554,413.181106
62199,2728.516431,2491.831905,394.375601,21.079942,415.455543
62399,2724.255191,1399.009492,396.529987,21.156208,417.686196
62599,2722.712776,2241.479362,399.435251,21.232768,420.668019
62799,2721.748000,2419.773244,401.554883,21.309351,422.864234
62999,2722.812762,3057.148085,403.681224,21.385154,425.066378
63199,2723.404974,2909.951589,406.058754,21.461498,427.520252
63399,2719.981822,1638.265951,408.340629,21.537861,429.878490
63599,2719.756371,2648.288250,410.785821,21.614293,432.400115
63799,2718.756683,2400.855865,413.850759,21.690916,435.541675
63999,2716.209928,1903.795098,416.313976,21.767778,438.081754
64199,2715.818748,2590.641166,418.631825,21.844902,440.476727
64399,2714.921892,2427.031288,421.012431,21.921632,442.934063
64599,2715.381126,2863.254184,424.125434,21.998469,446.123902
64799,2714.677513,2487.410607,426.369875,22.074511,448.444386
64999,2713.416805,2304.947473,428.513288,22.150338,450.663626
65199,2709.922347,1574.223651,429.892888,22.226344,452.119232
65399,2710.030898,2745.418368,432.154827,22.302784,454.457611
65599,2709.974209,2691.436993,434.396186,22.379594,456.775781
65799,2706.859251,1685.152901,437.538660,22.457169,459.995830
65999,2704.972405,2084.200025,439.857897,22.534601,462.392498
66199,2702.595172,1918.108259,442.223433,22.611612,464.835046
66399,2703.790151,3099.328357,444.719009,22.688171,467.407180
66599,2700.990801,1771.606669,447.003041,22.764862,469.767903
66799,2697.703339,1602.978541,449.281724,22.841549,472.123272
66999,2697.794667,2728.298108,451.650543,22.918290,474.568833
67199,2696.478102,2255.428805,453.910247,22.994932,476.905179
67399,2696.433014,2681.283490,456.986785,23.071632,480.058417
67599,2696.803693,2821.722580,459.464543,23.148791,482.613334
67799,2693.582974,1604.979699,462.017453,23.226751,485.244204
67999,2691.621529,2026.691846,464.401692,23.303957,487.705648
68199,2691.230408,2558.249154,467.654114,23.381049,491.035162
68399,2689.256284,2016.080226,470.162738,23.458481,493.621219
68599,2686.801743,1847.348583,472.626946,23.535967,496.162914
68799,2686.135135,2457.488400,476.006629,23.613449,499.620078
68999,2684.794062,2223.465230,478.274716,23.690384,501.965101
69199,2683.542580,2251.781062,480.721074,23.767669,504.488744
69399,2679.913169,1424.137121,483.021914,23.844209,506.866123
69599,2678.864795,2315.078869,485.474707,23.921683,509.396390
69799,2677.973305,2367.734715,488.785792,23.999730,512.785522
69999,2677.552052,2530.534830,491.260974,24.077089,515.338062
70199,2676.949859,2466.182352,493.942242,24.154719,518.096961
70399,2674.969808,1979.971834,497.319383,24.232938,521.552321
70599,2674.745849,2595.912366,499.718398,24.310047,524.028445
70799,2672.507372,1882.325100,502.256346,24.387859,526.644205
70999,2669.954740,1766.322803,505.702756,24.466207,530.168963
71199,2667.673870,1857.965186,508.397103,24.544261,532.941363
71399,2667.195494,2496.893593,510.924871,24.621791,535.546662
71599,2664.955173,1865.160613,513.467633,24.699619,538.167253
