# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_incremental3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
70799,0.146276,0.138085,1.887959,15.209152,17.097111
70999,0.146277,0.146677,1.890524,15.252040,17.142564
71199,0.146209,0.122143,1.898812,15.294827,17.193639
71399,0.146268,0.167052,1.901039,15.337825,17.238864
71599,0.146329,0.168354,1.903396,15.381024,17.284420
71799,0.146266,0.123477,1.905864,15.424068,17.329933
71999,0.146361,0.180417,1.908427,15.467003,17.375431
72199,0.146402,0.161176,1.916728,15.510054,17.426782
72399,0.146434,0.158263,1.918940,15.553106,17.472046
72599,0.146443,0.149433,1.921271,15.596088,17.517359
72799,0.146506,0.169331,1.923750,15.639139,17.562889
72999,0.146626,0.190266,1.926347,15.682296,17.608643
73199,0.146674,0.164237,1.934773,15.725416,17.660189
73399,0.146695,0.154418,1.936986,15.768308,17.705294
73599,0.146847,0.202559,1.939318,15.811293,17.750611
73799,0.146961,0.188992,1.941790,15.854302,17.796092
73999,0.146993,0.158968,1.944394,15.897365,17.841759
74199,0.147012,0.154039,1.952841,15.940436,17.893277
74399,0.147048,0.160402,1.955060,15.983500,17.938560
74599,0.147048,0.147052,1.957389,16.026556,17.983945
74799,0.147073,0.156382,1.959837,16.069624,18.029461
74999,0.147098,0.156225,1.962392,16.112807,18.075199
75199,0.147069,0.136323,1.970848,16.155959,18.126807
75399,0.147090,0.154897,1.973046,16.199012,18.172058
75599,0.147257,0.210291,1.975388,16.242078,18.217466
75799,0.147215,0.131288,1.977869,16.285268,18.263137
75999,0.147191,0.138021,1.980460,16.328389,18.308848
76199,0.147173,0.140673,1.988901,16.371590,18.360492
76399,0.147225,0.167008,1.991112,16.414552,18.405664
76599,0.147172,0.126964,1.993445,16.457606,18.451052
76799,0.147173,0.147208,1.995902,16.500642,18.496544
76999,0.147142,0.135383,1.998459,16.543783,18.542242
77199,0.147252,0.189486,2.007059,16.586906,18.593965
77399,0.147181,0.119783,2.009292,16.630105,18.639397
77599,0.147139,0.131146,2.011643,16.673189,18.684832
77799,0.147156,0.153455,2.014098,16.716261,18.730359
77999,0.147178,0.156086,2.016657,16.759363,18.776019
78199,0.147211,0.159739,2.025139,16.802501,18.827639
78399,0.147237,0.157465,2.027351,16.845505,18.872856
78599,0.147232,0.145504,2.029692,16.888675,18.918367
78799,0.147268,0.161185,2.032135,16.931919,18.964054
78999,0.147261,0.144634,2.034717,16.975018,19.009735
79199,0.147288,0.157762,2.043262,17.018267,19.061529
79399,0.147320,0.160132,2.045480,17.061362,19.106841
79599,0.147382,0.172017,2.047830,17.104611,19.152441
79799,0.147453,0.175832,2.050320,17.147778,19.198098
79999,0.147535,0.180252,2.052924,17.190999,19.243923
80199,0.147543,0.150716,2.087407,17.234381,19.321789
80399,0.147544,0.147890,2.089639,17.277357,19.366996
80599,0.147569,0.157678,2.092001,17.320364,19.412365
80799,0.147582,0.152662,2.094461,17.363306,19.457768
80999,0.147602,0.155655,2.097083,17.406467,19.503550
81199,0.147574,0.136267,2.105128,17.449569,19.554696
81399,0.147592,0.154954,2.107323,17.492402,19.599726
81599,0.147492,0.106826,2.109658,17.535236,19.644895
81799,0.147465,0.136334,2.112107,17.578145,19.690253
81999,0.147429,0.132810,2.114698,17.620985,19.735683
82199,0.147394,0.133180,2.122869,17.663941,19.786810
82399,0.147481,0.183017,2.125057,17.706927,19.831984
