# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [AXGBRegS] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegS_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegS],current_mse_[AXGBRegS],training_time_[AXGBRegS],testing_time_[AXGBRegS],total_running_time_[AXGBRegS]
60399,4383.974701,7558.589361,1.521562,12.960448,14.482009
60599,4390.803726,6453.169426,1.523926,13.003771,14.527697
60799,4394.965148,5655.875954,1.526370,13.046925,14.573295
60999,4398.544620,5486.704033,1.528997,13.090388,14.619384
61199,4405.954523,6665.974957,1.537262,13.133821,14.671083
61399,4409.574734,5517.359236,1.539494,13.177104,14.716597
61599,4414.173299,5825.932778,1.541844,13.220373,14.762217
61799,4419.357076,6015.960479,1.544319,13.263684,14.808002
61999,4427.728333,7014.446667,1.546887,13.306727,14.853614
62199,4432.273582,5841.300948,1.555240,13.349954,14.905194
62399,4440.370463,6958.500333,1.557495,13.393385,14.950880
62599,4443.713339,5486.690603,1.559875,13.436942,14.996816
62799,4447.524044,5640.274784,1.562318,13.480056,15.042374
62999,4451.725585,5771.009556,1.564889,13.523516,15.088405
63199,4454.138058,5214.066924,1.573233,13.566912,15.140145
63399,4456.118022,5081.786625,1.575504,13.610504,15.186008
63599,4456.615266,4614.241743,1.577860,13.653652,15.231513
63799,4460.297674,5631.303248,1.580357,13.697504,15.277861
63999,4461.131749,4727.201902,1.582946,13.740732,15.323678
64199,4461.659424,4630.515425,1.591421,13.784300,15.375721
64399,4469.386648,6949.825569,1.593669,13.827722,15.421391
64599,4472.014096,5318.052224,1.596055,13.871390,15.467445
64799,4471.831680,4412.911439,1.598544,13.914829,15.513373
64999,4473.950361,5160.402948,1.601126,13.958130,15.559255
65199,4476.296887,5238.917706,1.609547,14.001493,15.611040
65399,4479.160268,5412.622479,1.611813,14.044882,15.656695
65599,4483.693898,5966.190815,1.614177,14.088114,15.702291
65799,4484.602100,4782.492443,1.616641,14.131523,15.748164
65999,4485.203725,4683.138336,1.619210,14.174860,15.794070
66199,4489.392806,5871.789714,1.624805,14.217902,15.842707
66399,4493.587981,5882.190623,1.627066,14.261115,15.888181
66599,4500.475664,6787.186561,1.629442,14.304192,15.933634
66799,4508.741829,7261.374680,1.631894,14.347215,15.979109
66999,4513.330756,6046.032593,1.634460,14.390305,16.024765
67199,4518.314280,6187.794863,1.640046,14.433531,16.073577
67399,4519.576542,4943.696491,1.642287,14.476330,16.118618
67599,4522.212844,5410.646613,1.644644,14.519103,16.163747
67799,4526.370117,5931.528475,1.647131,14.562216,16.209347
67999,4529.737385,5671.241052,1.649714,14.605142,16.254856
68199,4534.368990,6109.114764,1.655207,14.648260,16.303467
68399,4539.508004,6291.911715,1.657483,14.691416,16.348899
68599,4545.689048,6659.605958,1.659846,14.734340,16.394186
68799,4552.100567,6751.251879,1.662329,14.777608,16.439938
68999,4553.663836,5091.428254,1.664884,14.820428,16.485312
69199,4556.822991,5646.731538,1.670397,14.863624,16.534021
69399,4559.188468,5377.643455,1.672654,14.906730,16.579384
69599,4561.112977,5228.917644,1.675031,14.949939,16.624970
69799,4561.912789,4840.247273,1.677502,14.992890,16.670392
69999,4565.277224,5739.465160,1.680115,15.036300,16.716415
70199,4564.584915,4322.276729,1.685631,15.079475,16.765105
70399,4568.571204,5967.758753,1.687903,15.122818,16.810721
70599,4570.203583,5144.800677,1.690268,15.165733,16.856001
70799,4571.668993,5088.958852,1.692735,15.208837,16.901572
70999,4573.190397,5111.767409,1.695333,15.252098,16.947431
71199,4575.493198,5392.987481,1.700858,15.294998,16.995857
71399,4577.402026,5256.944926,1.703126,15.338076,17.041202
71599,4578.966888,5137.622510,1.705509,15.381213,17.086722
71799,4579.043440,4606.449198,1.708000,15.424234,17.132233
