# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1)
# [D_SEM_RESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D_SEM_RESET],current_mse_[D_SEM_RESET],training_time_[D_SEM_RESET],testing_time_[D_SEM_RESET],total_running_time_[D_SEM_RESET]
251199,4097.681422,13508.348162,5.516127,67.172871,72.688998
251399,4107.086648,15920.050596,5.518202,67.223764,72.741966
251599,4114.691866,13674.451401,5.520343,67.279362,72.799706
251799,4122.566891,14029.348300,5.522139,67.319609,72.841748
251999,4130.531431,14157.887763,5.524026,67.368276,72.892302
252199,4133.693106,8117.403274,5.548248,67.431457,72.979705
252399,4138.889548,10691.602314,5.550052,67.485436,73.035488
252599,4145.024484,11887.314652,5.552349,67.541698,73.094047
252799,4149.364557,9630.875603,5.554306,67.616914,73.171221
252999,4154.174811,10234.336629,5.556727,67.668132,73.224858
253199,4159.072352,10354.461765,5.572696,67.717960,73.290656
253399,4163.367923,9601.560801,5.574383,67.765267,73.339651
253599,4168.121515,10190.922912,5.576521,67.833185,73.409706
253799,4171.578400,8554.907897,5.578819,67.889159,73.467978
253999,4176.589693,10535.921163,5.581257,67.963367,73.544624
254199,4180.860135,9604.320704,5.597739,68.010230,73.607968
254399,4183.998704,8173.119742,5.599711,68.068104,73.667815
254599,4188.358149,9733.573211,5.601402,68.119300,73.720702
254799,4192.542327,9519.000725,5.603471,68.176535,73.780006
254999,4195.866309,8430.618735,5.605730,68.232334,73.838064
255199,4198.090208,7033.561204,5.622350,68.289516,73.911866
255399,4199.864454,6463.802594,5.623799,68.339698,73.963497
255599,4202.386635,7423.212047,5.625920,68.391808,74.017728
255799,4204.797764,7286.220436,5.628253,68.444284,74.072537
255999,4207.433206,7578.163879,5.630797,68.497008,74.127805
256199,4209.357760,6672.787131,5.649263,68.549997,74.199260
256399,4213.964707,10115.463230,5.650746,68.600572,74.251318
256599,4215.795965,6563.468856,5.652637,68.651765,74.304402
256799,4218.081456,7150.366465,5.654801,68.708378,74.363179
256999,4220.353644,7137.842987,5.657109,68.775880,74.432989
257199,4222.558499,7055.796887,5.673530,68.824229,74.497759
257399,4224.211061,6349.406193,5.675461,68.884758,74.560218
257599,4226.338017,6963.730420,5.677483,68.942328,74.619811
257799,4227.772481,6075.361440,5.679458,68.991800,74.671258
257999,4229.580259,6559.807000,5.681578,69.056210,74.737788
258199,4232.275937,7709.699589,5.695750,69.110961,74.806712
258399,4234.523644,7136.313755,5.697478,69.164837,74.862315
258599,4236.336605,6578.682742,5.699581,69.217488,74.917070
258799,4238.484184,7015.303536,5.701509,69.267365,74.968874
258999,4240.071173,6293.634777,5.704487,69.335861,75.040347
259199,4241.584952,6201.928777,5.721828,69.382296,75.104125
259399,4243.595783,6849.632398,5.723559,69.446244,75.169803
259599,4245.640996,6898.282883,5.725740,69.527151,75.252891
259799,4247.182985,6248.685160,5.727534,69.586802,75.314336
259999,4248.064857,5393.616531,5.729493,69.629327,75.358820
260199,4249.607875,6255.530130,5.746299,69.679835,75.426133
260399,4250.368171,5239.514336,5.748083,69.734726,75.482809
260599,4252.606697,7167.167011,5.749795,69.788813,75.538609
260799,4253.977227,6039.777253,5.751719,69.840031,75.591750
260999,4255.951994,6831.048497,5.753909,69.906413,75.660321
261199,4256.829088,5401.436425,5.778973,69.960113,75.739086
261399,4257.905036,5663.093568,5.780834,70.009220,75.790055
261599,4260.202575,7263.086258,5.783164,70.073028,75.856192
261799,4262.054517,6684.394890,5.785275,70.129997,75.915272
261999,4262.820933,5266.059120,5.787446,70.180519,75.967965
262199,4264.141346,5993.882447,5.818114,70.254043,76.072156
262399,4264.900874,5260.642634,5.819848,70.323367,76.143215
262599,4265.280625,4763.512942,5.821638,70.385718,76.207356
262799,4267.221565,6815.676549,5.823418,70.455039,76.278456
262999,4267.703881,4901.466636,5.825327,70.512895,76.338221
263199,4269.342814,6424.540187,5.842333,70.578676,76.421009
263399,4270.427204,5697.484055,5.843679,70.624471,76.468150
263599,4271.789096,6065.400568,5.845475,70.672727,76.518202
263799,4272.876860,5706.550788,5.847275,70.722070,76.569345
263999,4274.010865,5769.762404,5.849928,70.786843,76.636771
264199,4275.221187,5872.846239,5.870919,70.849371,76.720291
264399,4276.404362,5839.378557,5.872496,70.913459,76.785954
264599,4277.702582,5993.949502,5.874386,70.965028,76.839414
264799,4279.372386,6488.523570,5.876083,71.008555,76.884638
264999,4280.080834,5218.066277,5.878375,71.060712,76.939087
265199,4280.968996,5457.783003,5.894109,71.127519,77.021627
265399,4282.655284,6518.673226,5.896346,71.185869,77.082215
265599,4284.137414,6250.924218,5.898270,71.240258,77.138528
265799,4285.543988,6153.473626,5.900633,71.293101,77.193735
265999,4287.548981,6952.184887,5.903135,71.345451,77.248586
266199,4286.505752,2899.011634,5.911508,71.394376,77.305884
266399,4285.324071,2712.506445,5.913629,71.457292,77.370921
266599,4283.965971,2474.976266,5.915611,71.506377,77.421988
266799,4282.535120,2375.210901,5.917660,71.556297,77.473957
266999,4281.047777,2296.932566,5.920157,71.632108,77.552265
267199,4279.784903,2593.848214,5.935551,71.691399,77.626950
267399,4278.391499,2416.803840,5.937193,71.750159,77.687352
267599,4277.033135,2460.899720,5.938904,71.803577,77.742481
267799,4275.905674,2767.363360,5.940749,71.852552,77.793301
267999,4274.376470,2226.772009,5.942769,71.897303,77.840072
268199,4273.203483,2701.401099,5.951856,71.940542,77.892398
268399,4272.209384,2939.123421,5.953724,71.990307,77.944031
268599,4270.968635,2605.882341,5.955828,72.039658,77.995487
268799,4269.718761,2591.138126,5.957876,72.084011,78.041887
268999,4269.070978,3398.450954,5.960097,72.137019,78.097116
269199,4267.517659,2178.304186,5.967585,72.193891,78.161477
269399,4266.012054,2239.467551,5.969264,72.237853,78.207117
269599,4264.502427,2231.034557,5.971383,72.285742,78.257125
269799,4263.683579,3159.875901,5.973505,72.335823,78.309328
269999,4262.555032,2740.145652,5.975769,72.382864,78.358633
270199,4260.857032,1968.556646,5.983892,72.435912,78.419804
270399,4259.495069,2419.483457,5.985764,72.495295,78.481059
270599,4257.908298,2112.593577,5.987958,72.546143,78.534101
270799,4256.908130,2903.681646,5.989817,72.590787,78.580603
270999,4255.455367,2288.413236,5.991748,72.638060,78.629808
271199,4254.185311,2533.259964,5.999338,72.687445,78.686783
271399,4252.757178,2316.209299,6.001362,72.746888,78.748250
271599,4250.953133,1802.863560,6.003637,72.811173,78.814810
271799,4249.646969,2475.876105,6.005677,72.868010,78.873687
271999,4248.549317,2756.841123,6.008346,72.927716,78.936063
272199,4247.368499,2641.454769,6.017222,72.996637,79.013859
272399,4245.966481,2337.820531,6.018675,73.044286,79.062961
272599,4244.751278,2589.644955,6.020687,73.088506,79.109193
272799,4243.661333,2758.066013,6.023188,73.147309,79.170496
272999,4242.567901,2751.127221,6.025607,73.204706,79.230313
273199,4241.289183,2495.839345,6.035152,73.258924,79.294076
273399,4239.888574,2326.656314,6.036776,73.316370,79.353146
273599,4238.617230,2500.689774,6.038527,73.367011,79.405539
273799,4237.171227,2259.039494,6.040340,73.418561,79.458901
273999,4236.021365,2661.860217,6.042212,73.472571,79.514784
274199,4234.690130,2410.898341,6.050512,73.530998,79.581510
274399,4233.257966,2269.760717,6.052452,73.591318,79.643770
274599,4232.147192,2708.165674,6.054351,73.661532,79.715883
274799,4230.833138,2426.636901,6.056643,73.743616,79.800259
274999,4230.222077,3390.624495,6.059179,73.817282,79.876461
275199,4228.942695,2469.791716,6.067443,73.874970,79.942414
275399,4227.697972,2514.959152,6.068913,73.918152,79.987065
275599,4226.196782,2159.058650,6.071165,73.996658,80.067823
275799,4225.408969,3139.802483,6.073110,74.041717,80.114827
275999,4224.042088,2339.113290,6.075756,74.103791,80.179547
276199,4222.623564,2265.060218,6.090328,74.167943,80.258270
276399,4221.363713,2481.509012,6.092139,74.227737,80.319876
276599,4220.394847,2881.421807,6.094072,74.277604,80.371676
276799,4219.198925,2565.239804,6.096219,74.326764,80.422983
276999,4217.572555,1966.676134,6.098722,74.443770,80.542492
277199,4216.090380,2163.277654,6.111211,74.499094,80.610304
277399,4215.025291,2738.812536,6.112821,74.556449,80.669269
277599,4213.699098,2374.269643,6.115259,74.619705,80.734964
277799,4212.451951,2481.410952,6.117710,74.678114,80.795824
277999,4211.363454,2699.441250,6.119879,74.727039,80.846917
278199,4210.284117,2710.006444,6.136286,74.778157,80.914443
278399,4209.348619,2908.070783,6.138113,74.827076,80.965189
278599,4208.151827,2542.217110,6.140310,74.879554,81.019864
278799,4206.844410,2385.611693,6.142346,74.940569,81.082915
278999,4205.821865,2780.394792,6.144261,74.986359,81.130620
279199,4204.427383,2259.124787,6.155453,75.031610,81.187063
279399,4203.117362,2374.327857,6.157106,75.078334,81.235439
279599,4202.096305,2775.679916,6.159305,75.130021,81.289327
279799,4201.066247,2761.045429,6.161538,75.182008,81.343546
279999,4200.226441,3025.338269,6.163464,75.231851,81.395316
280199,4198.598222,1919.091744,6.180837,75.293505,81.474342
280399,4197.748175,3006.832247,6.182630,75.341368,81.523998
280599,4196.506651,2455.889518,6.185128,75.401524,81.586652
280799,4195.114461,2241.871824,6.187098,75.446086,81.633183
280999,4193.581876,2041.831984,6.189822,75.502499,81.692321
281199,4192.273648,2354.214451,6.207937,75.548834,81.756771
281399,4191.161284,2627.176491,6.209756,75.599042,81.808799
281599,4190.271130,2937.824786,6.211907,75.649216,81.861123
281799,4189.205639,2688.993930,6.213955,75.700254,81.914208
281999,4188.017986,2514.614746,6.216721,75.756354,81.973075
282199,4187.017440,2776.248629,6.231989,75.817355,82.049344
282399,4185.851524,2540.743024,6.233935,75.868009,82.101944
282599,4184.881121,2814.673126,6.236433,75.929625,82.166058
282799,4183.482854,2207.730740,6.238798,75.981446,82.220244
282999,4182.726641,3113.441854,6.241437,76.042413,82.283850
283199,4181.432615,2350.385995,6.262213,76.138815,82.401028
283399,4180.420667,2747.501594,6.264239,76.228577,82.492816
283599,4179.435867,2783.975095,6.266687,76.305396,82.572082
283799,4178.243801,2487.893334,6.269009,76.359194,82.628202
283999,4177.403561,2985.102968,6.271519,76.419272,82.690791
284199,4176.204930,2474.148892,6.287796,76.476979,82.764774
284399,4175.238039,2801.286844,6.289733,76.529451,82.819184
284599,4173.942575,2331.792867,6.291979,76.584342,82.876321
284799,4172.741385,2463.447152,6.294438,76.643149,82.937587
284999,4171.536969,2456.449660,6.296835,76.694132,82.990967
285199,4170.730233,3021.131385,6.315355,76.743196,83.058551
285399,4169.727671,2740.073433,6.317314,76.806577,83.123891
285599,4168.794115,2836.609835,6.319219,76.861545,83.180764
285799,4167.896004,2885.393992,6.321217,76.907494,83.228711
285999,4166.686867,2438.829353,6.323502,76.963687,83.287189
286199,4165.486071,2448.348230,6.340121,77.018392,83.358513
286399,4164.351686,2541.046625,6.342001,77.067861,83.409863
286599,4163.364591,2749.844191,6.344252,77.120467,83.464719
286799,4162.088989,2334.151911,6.346363,77.165462,83.511825
286999,4161.188852,2870.392060,6.349189,77.241382,83.590571
287199,4159.897801,2307.240101,6.369172,77.291168,83.660340
287399,4159.225514,3193.821023,6.371432,77.357405,83.728836
287599,4158.348620,2898.251395,6.374067,77.421893,83.795960
287799,4157.323407,2683.067985,6.376738,77.482430,83.859168
287999,4156.050881,2324.885713,6.378565,77.525310,83.903876
288199,4154.931251,2542.663972,6.408958,77.610154,84.019111
288399,4153.763747,2471.390604,6.410599,77.659026,84.069626
288599,4152.524050,2364.880225,6.412707,77.706125,84.118832
288799,4151.195275,2233.773444,6.414802,77.757877,84.172679
288999,4150.073675,2530.483367,6.416794,77.801703,84.218497
289199,4148.880280,2424.424828,6.431308,77.849804,84.281112
289399,4147.848043,2655.233448,6.433153,77.898731,84.331884
289599,4146.761611,2574.694179,6.435042,77.964570,84.399612
289799,4145.397025,2169.476049,6.436843,78.006060,84.442903
289999,4144.372214,2659.421489,6.439515,78.061500,84.501015
290199,4143.089666,2283.395137,6.456830,78.116721,84.573551
290399,4142.108319,2718.174340,6.458280,78.161985,84.620265
290599,4141.437253,3167.049110,6.460511,78.216313,84.676824
290799,4140.457206,2716.448559,6.462223,78.271049,84.733273
290999,4139.340646,2515.862553,6.464839,78.399032,84.863872
291199,4138.315647,2646.941557,6.475175,78.545569,85.020744
291399,4137.818855,3414.490054,6.476714,78.592569,85.069283
291599,4136.972793,2904.260931,6.478317,78.638262,85.116579
291799,4136.019957,2746.784899,6.480180,78.689238,85.169418
291999,4134.767243,2307.057383,6.482519,78.750949,85.233468
292199,4133.687830,2557.745236,6.492274,78.800911,85.293185
292399,4132.523787,2431.856892,6.494639,78.865442,85.360082
292599,4131.469229,2589.705489,6.496700,78.911007,85.407708
292799,4130.683957,2981.831369,6.499007,78.967603,85.466610
292999,4129.989239,3112.921447,6.501640,79.029747,85.531388
293199,4128.639397,2151.120711,6.510085,79.091344,85.601429
293399,4127.786988,2878.155323,6.512407,79.159148,85.671555
293599,4126.832386,2726.431238,6.514634,79.216167,85.730801
293799,4125.735660,2515.742026,6.517064,79.278714,85.795777
293999,4124.996492,3039.159344,6.519696,79.339271,85.858967
294199,4124.361670,3191.172237,6.527497,79.398045,85.925542
294399,4123.459246,2795.994033,6.529165,79.447758,85.976922
294599,4122.396130,2557.489418,6.531020,79.492536,86.023557
294799,4121.341330,2567.621401,6.533251,79.547384,86.080634
294999,4120.471158,2837.837048,6.535822,79.599215,86.135036
295199,4119.365236,2488.129627,6.545319,79.641925,86.187244
295399,4118.106889,2260.787522,6.547653,79.706613,86.254266
295599,4117.202296,2781.118781,6.550103,79.764408,86.314511
295799,4116.495047,3071.180391,6.552484,79.822707,86.375191
295999,4115.407441,2506.837643,6.555361,79.888842,86.444203
296199,4114.065960,2128.674138,6.564642,79.944985,86.509627
296399,4113.058571,2621.116378,6.566630,79.997727,86.564357
296599,4112.274616,2950.452373,6.569219,80.062378,86.631598
296799,4111.236673,2571.967770,6.571090,80.132762,86.703852
296999,4110.047103,2344.725991,6.573366,80.181343,86.754709
297199,4109.017043,2579.377141,6.583049,80.231594,86.814642
297399,4108.482505,3314.159686,6.584818,80.279586,86.864404
297599,4107.502176,2649.751834,6.587216,80.334465,86.921681
297799,4106.339354,2376.061006,6.589871,80.393325,86.983195
297999,4105.372104,2665.137144,6.591897,80.444919,87.036816
298199,4104.456516,2740.230309,6.599473,80.527128,87.126601
298399,4103.376100,2492.475893,6.601185,80.588722,87.189907
298599,4102.317560,2522.975726,6.602810,80.634914,87.237724
298799,4101.459318,2820.103076,6.604708,80.697579,87.302287
298999,4100.243871,2284.366964,6.606957,80.747830,87.354788
299199,4099.001625,2241.843945,6.615461,80.804833,87.420295
299399,4098.007332,2610.545321,6.617298,80.858206,87.475504
299599,4097.033825,2639.693867,6.619741,80.916377,87.536117
299799,4096.006378,2556.890556,6.622025,80.972425,87.594450
299999,4094.961884,2529.264306,6.624112,81.014356,87.638469
300199,4093.908043,2513.147015,6.634411,81.102741,87.737152
300399,4092.621900,2162.120787,6.635865,81.155794,87.791659
300599,4091.571161,2513.362217,6.637786,81.214386,87.852172
300799,4090.704451,2788.038510,6.640013,81.278891,87.918904
300999,4089.762090,2672.450838,6.641864,81.321532,87.963396
301199,4088.440802,2099.903064,6.656301,81.384489,88.040790
301399,4087.298885,2367.571652,6.658319,81.463431,88.121750
301599,4086.277559,2547.139973,6.660380,81.542883,88.203263
301799,4085.196137,2454.412032,6.662358,81.599352,88.261710
301999,4084.549051,3108.094909,6.664489,81.659780,88.324269
302199,4083.431329,2395.671863,6.680135,81.717456,88.397591
302399,4082.006873,1929.653633,6.681435,81.767766,88.449201
302599,4081.279424,2981.376941,6.683632,81.843203,88.526835
302799,4079.945533,2061.768213,6.686028,81.899337,88.585365
302999,4078.793320,2334.343381,6.688840,81.957894,88.646734
303199,4077.726123,2460.922025,6.703135,82.015757,88.718892
303399,4076.733522,2571.950282,6.705181,82.079008,88.784190
303599,4075.864114,2756.971921,6.707271,82.128686,88.835957
303799,4074.584725,2132.472477,6.709281,82.184428,88.893708
303999,4073.455392,2357.999243,6.711654,82.257147,88.968801
304199,4072.401951,2471.170845,6.726334,82.318599,89.044933
304399,4071.665314,2951.241082,6.727898,82.359767,89.087665
304599,4070.540823,2359.064397,6.729990,82.408778,89.138767
304799,4069.151968,1953.927010,6.732619,82.471920,89.204539
304999,4068.011545,2330.006142,6.734854,82.519642,89.254496
305199,4066.979107,2492.511108,6.752045,82.610759,89.362804
305399,4066.451297,3261.013425,6.753834,82.667357,89.421191
305599,4065.707001,2929.166518,6.755851,82.718985,89.474836
305799,4064.679023,2493.929638,6.758302,82.770084,89.528386
305999,4063.739901,2627.821715,6.760403,82.811051,89.571454
306199,4062.550910,2243.394859,6.775284,82.855392,89.630676
306399,4061.499654,2452.027338,6.777540,82.924137,89.701677
306599,4060.256689,2156.033417,6.779184,82.980289,89.759474
306799,4058.967646,2082.865653,6.781090,83.022850,89.803940
306999,4057.721728,2146.482712,6.782864,83.066682,89.849545
307199,4056.887845,2776.878260,6.794898,83.114566,89.909464
307399,4055.924926,2576.880970,6.797145,83.176905,89.974050
307599,4054.992830,2622.361094,6.799258,83.229420,90.028678
307799,4053.978658,2494.181474,6.801596,83.282538,90.084134
307999,4053.602131,3474.127484,6.803872,83.329298,90.133171
308199,4052.623390,2545.362593,6.820836,83.394092,90.214928
308399,4051.337386,2069.605259,6.822388,83.445420,90.267808
308599,4050.509376,2773.717792,6.824793,83.511131,90.335925
308799,4049.556717,2579.603965,6.827182,83.569028,90.396210
308999,4048.810034,2895.930683,6.829766,83.623176,90.452942
309199,4047.876035,2604.849026,6.846519,83.674931,90.521450
309399,4047.237837,3060.582872,6.848496,83.739652,90.588148
309599,4046.326143,2635.935789,6.850461,83.799000,90.649462
309799,4045.247275,2375.159170,6.852439,83.866549,90.718988
309999,4044.444778,2801.377894,6.854501,83.918670,90.773171
310199,4043.257901,2203.598199,6.873117,83.971689,90.844807
310399,4042.446190,2783.481764,6.875150,84.025618,90.900768
310599,4041.607795,2740.418860,6.876812,84.067200,90.944011
310799,4040.775345,2747.980753,6.879353,84.134439,91.013793
310999,4039.869047,2631.481359,6.881849,84.195610,91.077459
311199,4038.815172,2400.039542,6.898774,84.252654,91.151429
311399,4038.132996,2976.667935,6.900308,84.301158,91.201466
311599,4037.280970,2710.676634,6.902045,84.353211,91.255256
311799,4036.237644,2410.735766,6.903751,84.417305,91.321056
311999,4035.445710,2800.820038,6.906258,84.490138,91.396396
312199,4034.386436,2381.919153,6.920569,84.547813,91.468382
312399,4033.739733,3024.236756,6.922220,84.603087,91.525307
312599,4032.908681,2734.805780,6.924050,84.668705,91.592756
312799,4031.723273,2178.930519,6.925795,84.724280,91.650075
312999,4030.916543,2769.189472,6.927760,84.780918,91.708678
313199,4030.231612,2958.315482,6.947285,84.847633,91.794918
313399,4029.324942,2609.480043,6.948781,84.901231,91.850012
313599,4028.305058,2430.146088,6.950803,84.968550,91.919354
313799,4027.302320,2455.009820,6.952770,85.014744,91.967514
313999,4026.540102,2830.619295,6.954996,85.068154,92.023150
314199,4025.915608,3045.459739,6.974047,85.123563,92.097610
314399,4025.054424,2672.135131,6.975749,85.181497,92.157246
314599,4023.975181,2327.405501,6.977902,85.245848,92.223750
314799,4022.900153,2331.880842,6.980590,85.374770,92.355360
314999,4021.918686,2477.090136,6.982974,85.432541,92.415515
315199,4021.347417,3121.597940,7.002657,85.479700,92.482357
315399,4020.452092,2609.420758,7.005019,85.541932,92.546951
315599,4019.397033,2355.568409,7.007330,85.599049,92.606379
315799,4018.479843,2571.153818,7.009435,85.653976,92.663411
315999,4017.606626,2638.797010,7.011814,85.744552,92.756367
316199,4016.686532,2562.937386,7.019080,85.800207,92.819287
316399,4016.222019,3281.828248,7.020770,85.867589,92.888359
316599,4015.888589,3488.401982,7.022955,85.953938,92.976893
316799,4015.064655,2710.776033,7.025065,86.048182,93.073247
316999,4014.610540,3295.292551,7.028203,86.376312,93.404515
317199,4013.882499,2859.937779,7.041511,86.468425,93.509935
317399,4013.246733,3004.921489,7.043502,86.538032,93.581534
317599,4012.743092,3213.464852,7.045180,86.609856,93.655036
317799,4011.855550,2602.439606,7.047025,86.672532,93.719557
317999,4011.013740,2673.378259,7.048831,86.752346,93.801176
318199,4010.177578,2680.679900,7.066286,86.983342,94.049627
318399,4009.521324,2965.421232,7.068417,87.080364,94.148781
318599,4008.643471,2611.100567,7.070500,87.135433,94.205932
318799,4007.892288,2811.258630,7.072599,87.180887,94.253486
318999,4006.899370,2424.188206,7.075008,87.236943,94.311950
319199,4005.969583,2522.958666,7.084899,87.282783,94.367682
319399,4004.913960,2320.140045,7.086810,87.348145,94.434954
319599,4004.212937,2884.678881,7.088581,87.411471,94.500053
319799,4003.565411,2968.818855,7.090448,87.463165,94.553613
319999,4002.697273,2614.544695,7.092675,87.544406,94.637082
320199,4002.347935,3443.406812,7.099885,87.620481,94.720366
320399,4001.460144,2580.106559,7.101081,87.663734,94.764815
320599,4000.840031,3007.419909,7.102792,87.722013,94.824805
320799,3999.854428,2419.932625,7.104839,87.796943,94.901782
320999,3998.823466,2345.159511,7.106778,87.852618,94.959396
321199,3998.052864,2761.237987,7.119820,87.908307,95.028127
321399,3997.000596,2307.058223,7.121418,87.948883,95.070302
321599,3996.117427,2576.863893,7.123574,87.995064,95.118638
321799,3995.381367,2811.797474,7.126091,88.050129,95.176220
321999,3994.388562,2396.964744,7.128181,88.103151,95.231332
322199,3993.549868,2643.252888,7.137479,88.160130,95.297609
322399,3992.325335,2019.601742,7.138975,88.223356,95.362331
322599,3991.415861,2525.343729,7.140607,88.281605,95.422212
322799,3990.571466,2628.563414,7.142251,88.338576,95.480827
322999,3989.734719,2639.225214,7.144053,88.377137,95.521190
323199,3988.982720,2774.504653,7.153657,88.421933,95.575590
323399,3987.793750,2066.417926,7.155699,88.475327,95.631026
323599,3986.720278,2250.915063,7.157742,88.533006,95.690747
323799,3985.793885,2486.889939,7.159802,88.607716,95.767518
323999,3984.751839,2297.679858,7.161949,88.659845,95.821794
324199,3983.842006,2509.913144,7.175404,88.723138,95.898542
324399,3983.071534,2734.136329,7.177224,88.789534,95.966758
324599,3982.240102,2633.657098,7.178911,88.840299,96.019209
324799,3981.353546,2542.472296,7.180589,88.898403,96.078992
324999,3980.271775,2223.475783,7.182686,89.000029,96.182715
325199,3979.467429,2672.405418,7.193070,89.077174,96.270245
325399,3978.428613,2289.314082,7.194715,89.123196,96.317911
325599,3977.501271,2468.715860,7.196835,89.183498,96.380333
325799,3976.658806,2605.126217,7.198762,89.230009,96.428772
325999,3975.813259,2598.416928,7.201062,89.283270,96.484332
326199,3974.965938,2593.832674,7.214514,89.350450,96.564964
326399,3973.853754,2159.881838,7.216099,89.411221,96.627320
326599,3973.195066,2898.215776,7.217590,89.465362,96.682952
326799,3972.447437,2751.570141,7.219499,89.527781,96.747281
326999,3971.529303,2471.297372,7.221356,89.577279,96.798634
327199,3970.477279,2250.418207,7.234654,89.629268,96.863922
327399,3969.575569,2494.378852,7.236689,89.677776,96.914466
327599,3968.561698,2308.854384,7.238792,89.732779,96.971571
327799,3967.568708,2341.051311,7.241047,89.780159,97.021206
327999,3966.659065,2475.754186,7.243670,89.830946,97.074616
328199,3966.267097,3323.439756,7.256904,89.879555,97.136459
328399,3965.498286,2703.879586,7.258530,89.933650,97.192180
328599,3964.290449,1981.022033,7.260398,89.995301,97.255699
328799,3963.298931,2334.233877,7.262538,90.059239,97.321777
328999,3962.636799,2874.091409,7.264727,90.120385,97.385112
329199,3961.728602,2467.744871,7.279803,90.196855,97.476658
329399,3960.723640,2306.556150,7.281325,90.243869,97.525194
329599,3960.037816,2830.485704,7.283413,90.294951,97.578364
329799,3959.135474,2472.076661,7.285589,90.346126,97.631715
329999,3958.266258,2524.929271,7.287781,90.408081,97.695862
330199,3957.519540,2725.434668,7.301724,90.466641,97.768365
330399,3956.507316,2285.325663,7.303371,90.531152,97.834523
330599,3955.653944,2545.882793,7.305076,90.589060,97.894136
330799,3954.891996,2695.391413,7.307120,90.655858,97.962978
330999,3954.208653,2823.959489,7.308726,90.701980,98.010707
331199,3953.462685,2718.885302,7.326114,90.761485,98.087599
331399,3952.745581,2765.221778,7.327898,90.821586,98.149484
331599,3952.077758,2845.495184,7.329729,90.871393,98.201122
331799,3951.057414,2259.327027,7.332307,90.935517,98.267824
331999,3950.114232,2385.375009,7.334414,90.982550,98.316965
332199,3949.109398,2281.085403,7.349783,91.042911,98.392694
332399,3948.389070,2751.923545,7.351323,91.105715,98.457038
332599,3947.582685,2607.371365,7.353037,91.148482,98.501519
332799,3946.879546,2777.558876,7.355877,91.216386,98.572263
332999,3946.036478,2543.171710,7.358326,91.292404,98.650730
333199,3945.230218,2602.808391,7.377569,91.360752,98.738321
333399,3944.480808,2695.962700,7.379488,91.419469,98.798957
333599,3943.367612,2087.670954,7.381322,91.476061,98.857383
333799,3942.528769,2543.338311,7.383249,91.524493,98.907743
333999,3941.695331,2550.686514,7.385687,91.583005,98.968692
334199,3940.659936,2211.549836,7.402621,91.632281,99.034901
334399,3939.816800,2530.938060,7.404452,91.685344,99.089796
334599,3939.166495,2851.856409,7.406713,91.752545,99.159258
334799,3938.460864,2757.939806,7.408893,91.810918,99.219810
334999,3938.107648,3346.824047,7.411670,91.879080,99.290750
335199,3937.133304,2305.106407,7.425893,91.985310,99.411204
335399,3936.054177,2127.437331,7.427503,92.052704,99.480207
335599,3935.559686,3106.298607,7.429200,92.124590,99.553790
335799,3934.699530,2491.357674,7.430912,92.182711,99.613623
335999,3933.867950,2537.645277,7.432899,92.265855,99.698753
336199,3932.872893,2261.177457,7.449837,92.356890,99.806727
336399,3932.375769,3096.709622,7.451651,92.437094,99.888745
336599,3931.795282,2955.416006,7.453668,92.519350,99.973019
336799,3931.127508,2807.264463,7.455645,92.592379,100.048024
336999,3930.282349,2507.033979,7.457448,92.638296,100.095744
337199,3929.493212,2599.798243,7.472939,92.692227,100.165165
337399,3928.637307,2485.581309,7.474501,92.753071,100.227572
337599,3927.810355,2532.742055,7.476248,92.820264,100.296512
337799,3926.804611,2229.109047,7.477912,92.869113,100.347026
337999,3925.876314,2357.981791,7.479829,92.926679,100.406507
338199,3925.036690,2506.072174,7.498847,92.995058,100.493905
338399,3924.420739,2882.848441,7.500314,93.050521,100.550835
338599,3923.434771,2255.176619,7.501960,93.101998,100.603957
338799,3922.802307,2852.041322,7.503783,93.156924,100.660707
338999,3921.909183,2408.956013,7.505849,93.226818,100.732668
339199,3921.085893,2525.610029,7.522733,93.271838,100.794571
339399,3920.355366,2681.380887,7.524410,93.330362,100.854772
339599,3919.636263,2699.318569,7.525789,93.376154,100.901943
339799,3918.784938,2473.236362,7.527532,93.426575,100.954107
339999,3918.292845,3082.226683,7.529751,93.487750,101.017501
340199,3917.419208,2432.235194,7.549117,93.543572,101.092689
