# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1)
# [D+RESET] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D+RESET],current_mse_[D+RESET],training_time_[D+RESET],testing_time_[D+RESET],total_running_time_[D+RESET]
340799,3946.553586,2290.930552,159.711264,93.597144,253.308407
340999,3945.460178,2082.293147,159.789253,93.650367,253.439620
341199,3944.535147,2367.357959,159.872433,93.704446,253.576880
341399,3943.927442,2907.181646,160.021347,93.816937,253.838284
341599,3942.788389,1998.426065,160.131931,93.872010,254.003940
341799,3941.672374,2035.518296,160.231481,93.940339,254.171819
341999,3940.635350,2168.361133,160.362573,94.026904,254.389476
342199,3939.514985,2023.691112,160.443101,94.079807,254.522908
342399,3938.658342,2472.941462,160.525634,94.131106,254.656741
342599,3937.805844,2478.329434,160.634285,94.187402,254.821687
342799,3936.983011,2527.471003,160.730898,94.246848,254.977746
342999,3936.142249,2495.075590,160.815884,94.312852,255.128737
343199,3935.180791,2286.281206,160.902648,94.361164,255.263812
343399,3934.338266,2488.564634,160.986188,94.412346,255.398534
343599,3933.713949,2861.761892,161.087109,94.459236,255.546345
343799,3933.122797,2917.522609,161.158815,94.501160,255.659975
343999,3932.190167,2328.999819,161.231835,94.540620,255.772455
344199,3931.214580,2253.204952,161.339716,94.607175,255.946891
344399,3930.468539,2646.532902,161.418241,94.664061,256.082302
344599,3929.478033,2223.826693,161.519076,94.714574,256.233650
344799,3928.367303,2014.579326,161.597421,94.757965,256.355385
344999,3927.789333,2931.368911,161.681704,94.811119,256.492823
345199,3926.826996,2266.794742,161.769558,94.863166,256.632724
345399,3926.169848,2791.933108,161.843998,94.904668,256.748666
345599,3925.326436,2468.753852,161.952525,94.954015,256.906540
345799,3924.554356,2590.400504,162.029568,95.000854,257.030422
345999,3923.710998,2465.544757,162.107114,95.044820,257.151934
346199,3922.825657,2391.185841,162.188812,95.090178,257.278990
346399,3921.710635,1991.606380,162.271533,95.138118,257.409651
346599,3921.070809,2812.893251,162.387473,95.186733,257.574206
346799,3920.184069,2383.462830,162.464105,95.233126,257.697232
346999,3919.136667,2102.942933,162.550020,95.284561,257.834581
347199,3918.510861,2832.736411,162.627414,95.332399,257.959813
347399,3917.595949,2329.309737,162.697313,95.373649,258.070962
347599,3916.656759,2285.283558,162.812717,95.425365,258.238082
347799,3915.642455,2152.781484,162.891389,95.471547,258.362937
347999,3915.089636,2953.737482,163.002192,95.540024,258.542216
348199,3914.209884,2383.441109,163.076929,95.588905,258.665834
348399,3913.520738,2713.718214,163.166719,95.639139,258.805858
348599,3912.479311,2098.312140,163.259890,95.682386,258.942275
348799,3911.741358,2625.489886,163.358558,95.737334,259.095891
348999,3910.957519,2543.941855,163.446293,95.791508,259.237801
349199,3910.008638,2254.211745,163.531804,95.847344,259.379148
349399,3909.363456,2782.875281,163.611711,95.891339,259.503050
349599,3908.315261,2077.119078,163.804063,95.938286,259.742349
349799,3907.552820,2574.806416,163.897707,95.992579,259.890287
349999,3906.986169,2915.913927,163.979455,96.046607,260.026062
350199,3906.085980,2330.754259,164.068755,96.104020,260.172775
350399,3905.244272,2431.413240,164.149320,96.154740,260.304060
350599,3904.392130,2411.440526,164.265041,96.216340,260.481381
350799,3903.657290,2615.482878,164.344068,96.268196,260.612264
350999,3902.890451,2557.854491,164.418969,96.317700,260.736668
351199,3902.085077,2488.653470,164.499570,96.362550,260.862120
351399,3901.330958,2577.097968,164.589333,96.427096,261.016429
351599,3900.794898,2958.937524,164.691237,96.473678,261.164915
351799,3900.165413,2793.530910,164.774575,96.523346,261.297921
351999,3899.325573,2422.047507,164.849646,96.568198,261.417844
352199,3898.543448,2522.003502,164.943507,96.629401,261.572908
352399,3897.699712,2411.879644,165.022975,96.675326,261.698301
352599,3896.822929,2351.930918,165.109270,96.711010,261.820279
352799,3896.171402,2747.530338,165.205869,96.778173,261.984042
352999,3895.523272,2752.221268,165.301930,96.832091,262.134021
353199,3894.829928,2671.077106,165.401543,96.887614,262.289156
353399,3893.877089,2211.164060,165.528693,96.978082,262.506775
353599,3893.175329,2653.165885,165.668239,97.062168,262.730407
353799,3892.362774,2455.764571,165.756009,97.120002,262.876010
353999,3891.401255,2190.475728,165.838955,97.170523,263.009477
354199,3890.544371,2373.858014,165.938231,97.236355,263.174586
354399,3889.651737,2308.797151,166.035890,97.295729,263.331618
354599,3888.867483,2499.169933,166.147487,97.353456,263.500943
354799,3888.025105,2394.489091,166.233959,97.407298,263.641257
354999,3887.306899,2613.208674,166.327027,97.467045,263.794072
355199,3886.753829,2905.055999,166.404473,97.515930,263.920403
355399,3886.177073,2861.858244,166.485159,97.564921,264.050081
355599,3885.363463,2439.577278,166.587579,97.618874,264.206453
355799,3884.595067,2518.387233,166.668510,97.667160,264.335670
355999,3883.783930,2440.771884,166.763910,97.722268,264.486178
356199,3882.906510,2321.098322,166.879501,97.791097,264.670598
356399,3881.998050,2264.031268,166.975066,97.854538,264.829604
356599,3881.286994,2614.185582,167.099965,97.917325,265.017291
356799,3880.533848,2537.674809,167.202947,97.985862,265.188809
356999,3879.668246,2335.432534,167.294122,98.041404,265.335525
357199,3878.829047,2380.859680,167.628389,98.095114,265.723504
357399,3878.634162,3530.570425,167.728356,98.150945,265.879302
357599,3878.002742,2749.654004,167.831974,98.239249,266.071223
357799,3877.816809,3545.369107,167.940487,98.311440,266.251927
357999,3877.431753,3188.565897,168.065808,98.382903,266.448711
358199,3876.837201,2812.590136,168.153716,98.441432,266.595148
358399,3876.533357,3332.348838,168.262743,98.512007,266.774750
358599,3876.213261,3302.600719,168.379481,98.593139,266.972620
358799,3875.830864,3190.193172,168.488395,98.671014,267.159408
358999,3875.091045,2547.855921,168.603688,98.735268,267.338956
359199,3874.571426,2941.854194,168.718163,98.812928,267.531091
359399,3874.188532,3186.511501,168.793150,98.859294,267.652444
359599,3873.453525,2552.645946,168.877127,98.912946,267.790073
359799,3873.052950,3152.819656,168.962780,98.967465,267.930245
359999,3872.525835,2924.245899,169.067559,99.020480,268.088039
360199,3872.063419,3039.715098,169.166934,99.093754,268.260688
360399,3871.633472,3097.298003,169.276496,99.170946,268.447442
360599,3871.081732,2876.846968,169.354134,99.222550,268.576684
360799,3870.438118,2710.002362,169.452162,99.281556,268.733718
360999,3869.701574,2540.974585,169.547324,99.330285,268.877608
361199,3869.318081,3177.114254,169.632033,99.376851,269.008883
361399,3868.909688,3131.352032,169.715072,99.429930,269.145003
361599,3868.524983,3173.362147,169.795722,99.475610,269.271331
361799,3867.989447,2899.740684,169.864144,99.514988,269.379132
361999,3867.418933,2835.360173,169.957257,99.557212,269.514470
362199,3867.139300,3361.002699,170.034830,99.601246,269.636076
362399,3866.609768,2907.627770,170.124908,99.656379,269.781288
362599,3865.742344,2293.969638,170.214280,99.716047,269.930328
362799,3864.923543,2380.437398,170.284462,99.755560,270.040023
362999,3864.398844,2912.594450,170.374145,99.799509,270.173654
363199,3863.732960,2655.154657,170.459179,99.851412,270.310592
363399,3863.121517,2752.740775,170.537548,99.897620,270.435168
363599,3862.487013,2709.592917,170.623927,99.965797,270.589724
363799,3862.070676,3105.168826,170.711881,100.018410,270.730291
363999,3861.413409,2665.845649,170.827500,100.074983,270.902483
364199,3861.069606,3235.348902,170.915883,100.127591,271.043474
364399,3860.109781,2112.267229,171.001210,100.180846,271.182056
364599,3859.475731,2704.236963,171.081984,100.229832,271.311816
364799,3858.809956,2645.102627,171.168585,100.276514,271.445099
364999,3857.952080,2293.185332,171.265487,100.321110,271.586597
365199,3857.130648,2358.017156,171.348328,100.370866,271.719194
365399,3856.540910,2779.680780,171.433271,100.418209,271.851480
365599,3855.711792,2340.911488,171.512993,100.464397,271.977390
365799,3855.606745,3663.582358,171.600661,100.519561,272.120222
365999,3855.010172,2763.877329,171.699202,100.564531,272.263733
366199,3854.329191,2608.134725,171.774036,100.609109,272.383145
366399,3853.509428,2352.522270,171.875434,100.673810,272.549244
366599,3852.961853,2849.804573,171.959953,100.721705,272.681658
366799,3852.321399,2678.370042,172.042941,100.768266,272.811207
366999,3851.331351,2035.582373,172.143394,100.816210,272.959603
367199,3850.759638,2801.667444,172.226961,100.863440,273.090400
367399,3850.231682,2880.904110,172.297980,100.903762,273.201742
367599,3849.492405,2491.439633,172.374573,100.949368,273.323941
367799,3848.872579,2709.633604,172.454159,100.995090,273.449250
367999,3848.274982,2749.293831,172.552697,101.040866,273.593564
368199,3847.893305,3145.606569,172.629782,101.085287,273.715069
368399,3847.305782,2765.677003,172.705100,101.130310,273.835410
368599,3846.667629,2671.189960,172.782465,101.174411,273.956876
368799,3845.975026,2569.507562,172.852610,101.212749,274.065359
368999,3845.243349,2496.030411,172.960439,101.262681,274.223120
369199,3844.636101,2724.264111,173.032842,101.305228,274.338071
369399,3843.776968,2257.816886,173.115370,101.353345,274.468715
369599,3842.991652,2392.513155,173.194728,101.399934,274.594662
369799,3842.651912,3214.813067,173.276777,101.447240,274.724017
369999,3841.957776,2558.500594,173.368453,101.488798,274.857250
370199,3841.225711,2486.904522,173.445811,101.532523,274.978333
370399,3840.541074,2573.278596,173.531002,101.582034,275.113037
370599,3839.504541,1919.844829,173.609423,101.632699,275.242122
370799,3839.117390,3121.727389,173.684977,101.675541,275.360518
370999,3838.671592,3012.162252,173.789424,101.723250,275.512674
371199,3838.122426,2819.417672,173.878597,101.773176,275.651773
371399,3837.582656,2835.769897,173.962095,101.821014,275.783109
371599,3836.807436,2397.224235,174.048083,101.874288,275.922370
371799,3835.803553,1970.589609,174.145215,101.938308,276.083522
371999,3835.153994,2627.624155,174.249183,101.986680,276.235863
372199,3834.566496,2741.819568,174.322425,102.028325,276.350750
372399,3833.682366,2188.316038,174.396671,102.070757,276.467428
372599,3833.061957,2677.860185,174.473238,102.114167,276.587405
372799,3832.713337,3183.234596,174.547938,102.155755,276.703693
372999,3832.183026,2843.682686,174.662833,102.207564,276.870397
373199,3831.430707,2428.355796,174.739291,102.254422,276.993713
373399,3830.740706,2543.200329,174.818868,102.297267,277.116135
373599,3830.138984,2706.723750,174.899045,102.343183,277.242228
373799,3829.580498,2786.328627,174.983774,102.404537,277.388311
373999,3828.743794,2264.942895,175.185479,102.458493,277.643972
374199,3828.054448,2538.978415,175.266302,102.508113,277.774414
374399,3827.315145,2444.078861,175.348935,102.555681,277.904615
374599,3826.536827,2369.526267,175.424793,102.600755,278.025548
374799,3825.749323,2350.753601,175.503703,102.648826,278.152529
374999,3825.074547,2560.544152,175.606648,102.702734,278.309382
375199,3831.528149,15932.033042,175.673124,102.743022,278.416146
375399,3838.612371,17128.611746,175.754596,102.790491,278.545087
375599,3844.934845,15712.219308,175.833158,102.841920,278.675078
375799,3852.774274,18575.221054,175.906837,102.883400,278.790238
375999,3859.444960,16393.664443,176.013037,102.935189,278.948226
376199,3863.938712,12312.192273,176.093158,102.979891,279.073049
376399,3868.487326,12424.429762,176.168279,103.020399,279.188678
376599,3873.207147,12755.911178,176.242539,103.062705,279.305243
376799,3877.795724,12518.085183,176.328364,103.123929,279.452293
376999,3882.544622,12829.469156,176.525859,103.172194,279.698052
377199,3884.325651,7241.565610,176.635981,103.214309,279.850290
377399,3884.895828,4960.249282,176.718372,103.261824,279.980195
377599,3886.873125,7618.032325,176.947273,103.304344,280.251617
377799,3890.186886,10146.567321,177.107264,103.356351,280.463614
377999,3892.721197,8680.035204,177.188016,103.405090,280.593106
378199,3895.242639,8660.768914,177.284753,103.454888,280.739641
378399,3897.115399,7438.504328,177.365713,103.503570,280.869282
378599,3898.433699,6392.657080,177.461683,103.553642,281.015324
378799,3900.308283,7448.895795,177.532094,103.595042,281.127136
378999,3901.663914,6469.228818,177.617709,103.647982,281.265691
379199,3903.537551,7454.079913,177.823349,103.698482,281.521831
379399,3903.968713,4721.450678,177.910237,103.751093,281.661330
379599,3904.643620,5184.941990,178.001791,103.804306,281.806097
379799,3904.755802,4117.678040,178.082804,103.858029,281.940833
379999,3904.868272,4118.449800,178.171848,103.918900,282.090748
380199,3904.926815,4016.158293,178.401439,103.982819,282.384258
380399,3904.817167,3696.375102,178.483584,104.038590,282.522174
380599,3904.997769,4248.503384,178.562798,104.091900,282.654698
380799,3904.965412,3843.390410,178.670429,104.145619,282.816047
380999,3904.637217,3279.753688,178.748055,104.192046,282.940101
381199,3904.483133,3610.953105,178.831667,104.241532,283.073198
381399,3904.694738,4308.013111,178.909375,104.289038,283.198414
381599,3904.633761,3788.351438,178.994200,104.348027,283.342227
381799,3904.421976,3500.336861,179.092382,104.394620,283.487001
381999,3904.129741,3346.251360,179.224688,104.506553,283.731242
382199,3903.975874,3610.091751,179.295227,104.548446,283.843672
382399,3903.857213,3677.095127,179.369266,104.589666,283.958932
382599,3903.995426,4168.259298,179.449286,104.638187,284.087473
382799,3904.165924,4230.327813,179.550233,104.683740,284.233973
382999,3904.009211,3604.059911,179.630847,104.733334,284.364182
383199,3903.851707,3602.233015,179.703652,104.779336,284.482988
383399,3903.959263,4110.036458,179.932815,104.825400,284.758215
383599,3903.840722,3676.596241,180.028217,104.884321,284.912537
383799,3903.854323,3929.942476,180.117824,104.933451,285.051275
383999,3903.679040,3567.309451,180.204346,104.983129,285.187475
384199,3903.479361,3520.095621,180.278419,105.026131,285.304550
384399,3903.211383,3388.426931,180.361868,105.073400,285.435268
384599,3902.710973,2940.923021,180.434086,105.116223,285.550309
384799,3902.484940,3467.822549,180.520672,105.157317,285.677988
384999,3902.121457,3202.780095,180.717639,105.201355,285.918994
385199,3902.093914,3849.074837,180.813514,105.249547,286.063061
385399,3901.847928,3428.078805,180.895918,105.299308,286.195227
385599,3901.599017,3421.947240,180.982101,105.347747,286.329848
385799,3901.223236,3176.716242,181.074717,105.390831,286.465548
385999,3900.851958,3184.658111,181.158263,105.440686,286.598949
386199,3900.490703,3203.268666,181.230232,105.484566,286.714798
386399,3900.756805,4414.598565,181.305825,105.526726,286.832551
386599,3900.544926,3491.195790,181.378103,105.569500,286.947603
386799,3900.202853,3238.974457,181.478969,105.613256,287.092225
386999,3900.149484,3796.934158,181.550029,105.656197,287.206226
387199,3899.803031,3229.417536,181.614204,105.692394,287.306598
387399,3899.537941,3386.323826,181.688963,105.737498,287.426461
387599,3899.413221,3657.829575,181.762655,105.779690,287.542346
387799,3899.175718,3438.895402,181.857405,105.825747,287.683152
387999,3898.934816,3431.825539,181.933015,105.871255,287.804269
388199,3898.929454,3888.526384,182.003262,105.912850,287.916112
388399,3898.740248,3531.491600,182.076297,105.954925,288.031222
388599,3898.318979,3080.216023,182.297228,106.010573,288.307801
388799,3898.489800,4230.394618,182.386125,106.056196,288.442321
388999,3898.522033,3961.182240,182.460129,106.100529,288.560658
389199,3898.590994,4032.720999,182.536814,106.145491,288.682306
389399,3898.735016,4179.002017,182.611009,106.188340,288.799349
389599,3898.567889,3573.170477,182.695207,106.238063,288.933270
389799,3898.880578,4507.998791,182.786485,106.284571,289.071055
389999,3899.210153,4541.552349,182.858400,106.326332,289.184732
390199,3899.049416,3585.612778,182.923598,106.363740,289.287338
390399,3898.626326,3073.177260,182.998208,106.406557,289.404766
390599,3898.552702,3754.838715,183.068272,106.448034,289.516305
390799,3898.482030,3760.460112,183.159877,106.492673,289.652550
390999,3898.190121,3327.799425,183.232319,106.536372,289.768692
391199,3898.154334,3828.191487,183.314482,106.585966,289.900448
391399,3898.172079,3932.880170,183.397878,106.635593,290.033471
391599,3898.044727,3648.816728,183.470840,106.679855,290.150695
391799,3897.701480,3225.624073,183.580432,106.733075,290.313507
391999,3897.923180,4332.234210,183.665305,106.790536,290.455842
392199,3897.724621,3508.549151,183.756715,106.846720,290.603435
392399,3897.200634,2869.661008,183.846413,106.899158,290.745571
392599,3896.792344,3095.728214,183.933462,106.951824,290.885286
392799,3896.494207,3311.250357,184.030788,106.998519,291.029307
392999,3896.521635,3950.389706,184.118787,107.051157,291.169944
393199,3896.416980,3690.771251,184.199805,107.098604,291.298410
393399,3896.223574,3515.986702,184.274914,107.142394,291.417308
393599,3895.928678,3315.868701,184.361408,107.199283,291.560691
393799,3895.740570,3525.543530,184.468117,107.253108,291.721226
393999,3895.311795,3051.053901,184.546937,107.299118,291.846055
394199,3894.888143,3060.293587,184.628473,107.347012,291.975486
394399,3894.516767,3162.534212,184.718568,107.410513,292.129081
394599,3894.256753,3381.509074,184.808450,107.472337,292.280786
394799,3893.923928,3237.260986,184.895005,107.512606,292.407611
394999,3893.942942,3931.476137,184.966648,107.556179,292.522827
395199,3893.422378,2865.308658,185.051122,107.609582,292.660704
395399,3893.288589,3628.921117,185.136896,107.664885,292.801781
395599,3892.875504,3076.206323,185.218579,107.711665,292.930244
395799,3892.414646,2980.839174,185.334116,107.770308,293.104423
395999,3892.091950,3253.474896,185.424552,107.824583,293.249135
396199,3891.642265,3001.266376,185.537323,107.899785,293.437107
396399,3891.206267,3027.494062,185.637535,107.971894,293.609429
396599,3890.543637,2577.210938,185.718239,108.023286,293.741525
396799,3890.401426,3608.396929,185.811854,108.065062,293.876916
396999,3889.974331,3042.618153,185.904688,108.123136,294.027823
397199,3889.764319,3472.890394,185.993126,108.177816,294.170942
397399,3889.587139,3537.708734,186.063321,108.218323,294.281644
397599,3889.479162,3674.928248,186.147246,108.270501,294.417748
397799,3889.029494,2995.090162,186.263118,108.336017,294.599136
397999,3888.632629,3099.268603,186.347019,108.385709,294.732727
398199,3888.278256,3183.075491,186.427763,108.432947,294.860710
398399,3887.616955,2570.966065,186.519267,108.497123,295.016390
398599,3887.339670,3334.987416,186.592908,108.542822,295.135730
398799,3887.277274,3762.922873,186.693377,108.591803,295.285180
398999,3887.091951,3517.557607,186.783501,108.649145,295.432646
399199,3886.912205,3528.319819,186.871501,108.700894,295.572396
399399,3886.562442,3188.434069,186.950309,108.747582,295.697891
399599,3886.116523,2995.616336,187.027000,108.793906,295.820906
399799,3885.879826,3412.960177,187.128997,108.841615,295.970612
399999,3885.850476,3827.179422,187.205763,108.887233,296.092995
400199,3885.892892,3970.725050,187.294591,108.950521,296.245112
400399,3885.600846,3301.215938,187.369350,109.000169,296.369519
400599,3885.155651,2993.875212,187.441717,109.043538,296.485256
400799,3885.143129,3860.062466,187.551426,109.098963,296.650389
400999,3884.863312,3324.110121,187.636802,109.150548,296.787350
401199,3884.732422,3622.297995,187.721535,109.199654,296.921189
401399,3884.566077,3550.877175,187.798544,109.245890,297.044434
401599,3884.342774,3436.173938,187.887758,109.299751,297.187510
401799,3884.065067,3326.429607,187.990602,109.346458,297.337061
401999,3883.551372,2851.538616,188.069093,109.391348,297.460441
402199,3883.247003,3271.465468,188.153043,109.439859,297.592902
402399,3882.955696,3297.136947,188.228226,109.484513,297.712739
402599,3882.508016,2981.775069,188.295125,109.523421,297.818546
402799,3882.069656,2999.651889,188.389295,109.564114,297.953409
402999,3881.694190,3125.504568,188.469335,109.612061,298.081397
403199,3881.330322,3148.137426,188.551023,109.659338,298.210361
403399,3880.965620,3145.725879,188.631848,109.710413,298.342260
403599,3880.616473,3176.386693,188.708159,109.754629,298.462788
403799,3880.421006,3485.968648,188.802722,109.795780,298.598502
403999,3880.016601,3063.524004,188.874839,109.835739,298.710578
404199,3880.097817,4044.153353,188.949320,109.877858,298.827178
404399,3879.628148,2930.426545,189.041265,109.940322,298.981587
404599,3879.505946,3632.414881,189.136999,109.988340,299.125340
404799,3878.816697,2484.464525,189.316418,110.029575,299.345992
404999,3878.229917,2690.588609,189.390430,110.071497,299.461927
405199,3877.564547,2530.190638,189.481600,110.131230,299.612830
405399,3877.034721,2803.606444,189.551489,110.172007,299.723495
405599,3876.601830,2999.130884,189.616910,110.210975,299.827886
405799,3876.016704,2689.382368,189.705861,110.254150,299.960011
405999,3875.500028,2827.164037,189.788454,110.302267,300.090721
406199,3875.114640,3092.776824,189.857721,110.341621,300.199343
406399,3875.021760,3686.382502,189.936244,110.391497,300.327742
406599,3874.352487,2514.390016,190.007475,110.433706,300.441181
406799,3873.810132,2771.201721,190.096286,110.475209,300.571495
406999,3873.380251,2999.003616,190.173758,110.520996,300.694754
407199,3872.833021,2759.218219,190.241984,110.562049,300.804033
407399,3872.057801,2293.711436,190.313350,110.603644,300.916994
407599,3871.637775,3016.043326,190.382739,110.643133,301.025871
407799,3871.455341,3499.655960,190.478649,110.687983,301.166632
407999,3870.920468,2780.313959,190.547935,110.726958,301.274893
408199,3870.725660,3473.316770,190.625962,110.772002,301.397964
408399,3870.007955,2405.173517,190.699791,110.814454,301.514245
408599,3869.403953,2636.031431,190.769018,110.854260,301.623278
408799,3868.963568,2969.257330,190.856343,110.895259,301.751602
408999,3868.629923,3186.658015,190.931624,110.939163,301.870787
409199,3867.879525,2333.317003,191.000705,110.979006,301.979711
409399,3867.364369,2813.353759,191.074391,111.025093,302.099484
409599,3866.818438,2749.298180,191.149582,111.067105,302.216687
409799,3866.395967,3001.175777,191.237224,111.107140,302.344364
409999,3865.929530,2910.199883,191.306550,111.147103,302.453653
410199,3865.265394,2503.786754,191.382938,111.191339,302.574277
410399,3864.887699,3090.235132,191.453959,111.232085,302.686043
410599,3864.651984,3380.965062,191.522009,111.270051,302.792060
410799,3864.054172,2636.746165,191.621467,111.315725,302.937192
410999,3863.460634,2644.332612,191.694578,111.356890,303.051468
411199,3863.135510,3195.006752,191.764544,111.395521,303.160065
411399,3862.556076,2671.239063,191.847080,111.447193,303.294274
411599,3861.994074,2705.956961,191.917251,111.487593,303.404844
411799,3861.239009,2307.314926,192.017094,111.533665,303.550759
411999,3860.584272,2512.480250,192.091421,111.575360,303.666781
412199,3859.720746,2080.856978,192.166787,111.621954,303.788741
412399,3859.172824,2729.905587,192.239532,111.664688,303.904220
412599,3858.744433,2975.401840,192.310145,111.705597,304.015742
412799,3858.531501,3419.253055,192.408549,111.747337,304.155886
412999,3857.943382,2644.067241,192.476402,111.789373,304.265775
413199,3857.362024,2656.857190,192.548005,111.830842,304.378848
413399,3856.762198,2617.522492,192.622823,111.872700,304.495523
413599,3856.219957,2735.406372,192.713015,111.930417,304.643431
413799,3855.711428,2804.072954,192.824399,111.986223,304.810621
413999,3855.284242,2971.437152,192.907526,112.034629,304.942155
414199,3854.930827,3123.361634,192.986074,112.082448,305.068522
414399,3854.398725,2752.415078,193.061127,112.125494,305.186621
414599,3853.739314,2487.441405,193.145378,112.174394,305.319772
414799,3853.323985,2992.346873,193.243188,112.219610,305.462798
414999,3852.638821,2431.608472,193.321551,112.268259,305.589810
415199,3852.115683,2766.603297,193.401931,112.315150,305.717081
415399,3851.708250,3005.877888,193.487151,112.368244,305.855395
415599,3851.140963,2672.885448,193.590054,112.424353,306.014406
415799,3850.596733,2719.686246,193.688144,112.470499,306.158643
415999,3849.745409,2079.844339,193.782913,112.525672,306.308585
416199,3849.135867,2581.288252,193.864713,112.573618,306.438331
416399,3848.792323,3133.875920,193.950832,112.626782,306.577614
416599,3848.141589,2493.314502,194.031289,112.676416,306.707705
416799,3847.524107,2561.309352,194.134337,112.725449,306.859786
416999,3846.987675,2729.063759,194.207762,112.770331,306.978093
417199,3846.419799,2662.396861,194.284372,112.816792,307.101164
417399,3845.913887,2790.582272,194.366959,112.866631,307.233590
417599,3845.490878,2962.671307,194.444272,112.911230,307.355502
417799,3845.036609,2896.521962,194.593150,112.961198,307.554348
417999,3844.603144,2939.095951,194.685468,113.022506,307.707974
418199,3844.397308,3414.199485,194.764643,113.068001,307.832643
418399,3843.902081,2808.382226,194.850887,113.120554,307.971441
418599,3843.164786,2300.743402,194.944907,113.181541,308.126448
418799,3842.716330,2904.098966,195.041616,113.224137,308.265753
418999,3842.359483,3095.120409,195.120756,113.273079,308.393835
419199,3841.691997,2443.310489,195.202139,113.322013,308.524152
419399,3841.357120,3139.454219,195.277706,113.368519,308.646224
419599,3840.727461,2520.332632,195.354707,113.412720,308.767427
419799,3840.340714,3028.944872,195.464757,113.468300,308.933057
419999,3840.024733,3176.780378,195.544469,113.515089,309.059559
420199,3839.689820,3136.373650,195.640285,113.573210,309.213495
420399,3839.333607,3090.929518,195.715023,113.623634,309.338656
420599,3839.021914,3183.842880,195.787216,113.665448,309.452664
420799,3838.594745,2940.258764,195.982487,113.720656,309.703144
420999,3838.083473,2762.366833,196.054871,113.763335,309.818206
421199,3837.371306,2338.259453,196.134542,113.809300,309.943842
421399,3836.937592,2923.537166,196.212204,113.862566,310.074770
421599,3836.296445,2485.399953,196.285105,113.903389,310.188494
421799,3835.769347,2724.645231,196.375366,113.947841,310.323207
421999,3835.364476,2981.493350,196.457728,113.995421,310.453148
422199,3835.005101,3076.723348,196.539159,114.044719,310.583878
422399,3834.579520,2936.176920,196.621396,114.091248,310.712644
422599,3833.867099,2329.233528,196.706899,114.142204,310.849103
422799,3833.360838,2763.632843,196.793715,114.184190,310.977905
422999,3832.851265,2755.613401,196.872229,114.229044,311.101273
423199,3832.342069,2755.392838,196.951737,114.272978,311.224715
423399,3831.784969,2652.962017,197.028830,114.318890,311.347721
423599,3831.389301,2993.759781,197.106707,114.363508,311.470215
423799,3831.121320,3263.536467,197.205217,114.411195,311.616412
423999,3830.494429,2502.112346,197.283379,114.455135,311.738514
424199,3830.087054,2966.451744,197.363714,114.501736,311.865451
424399,3829.399926,2372.002575,197.437792,114.544438,311.982230
424599,3828.972237,2921.416428,197.511015,114.586960,312.097974
424799,3828.436051,2690.112109,197.599005,114.626333,312.225339
424999,3827.706333,2277.785994,197.671151,114.667643,312.338794
425199,3826.911749,2138.419586,197.755380,114.718298,312.473677
425399,3826.550764,3059.097112,197.823058,114.755071,312.578128
425599,3825.993709,2641.138734,197.904903,114.800284,312.705188
425799,3825.670379,3137.624459,197.997978,114.845057,312.843035
425999,3825.096533,2603.377592,198.068983,114.886164,312.955147
426199,3824.367271,2271.040147,198.141658,114.930197,313.071855
426399,3824.031160,3107.778064,198.210392,114.969848,313.180240
426599,3823.816229,3365.582428,198.289465,115.016365,313.305830
426799,3823.499207,3147.291404,198.372627,115.052133,313.424760
426999,3822.886433,2515.227754,198.457635,115.101963,313.559598
427199,3822.746898,3524.838637,198.531066,115.143260,313.674326
427399,3822.272062,2808.023727,198.615016,115.188630,313.803646
427599,3821.695932,2590.505415,198.689861,115.231104,313.920965
427799,3821.037417,2413.132834,198.780503,115.272277,314.052780
427999,3820.395034,2446.336326,198.851364,115.313169,314.164533
428199,3820.113241,3217.076741,198.923899,115.354703,314.278602
428399,3819.376292,2241.568754,198.998690,115.397892,314.396582
428599,3818.738485,2452.556030,199.075027,115.442358,314.517385
428799,3818.255188,2782.550592,199.171616,115.484170,314.655786
428999,3817.607470,2428.899669,199.441620,115.533592,314.975212
429199,3817.843918,4325.024139,199.522572,115.575191,315.097764
429399,3818.009043,4172.366413,199.607142,115.623276,315.230418
429599,3818.142986,4105.720316,199.683005,115.666490,315.349495
429799,3817.970898,3448.324131,199.758072,115.711759,315.469831
