# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1)
# [D+RESET] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [RESET] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [D] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [semRESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=1, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D+RESET],current_mse_[D+RESET],mean_mse_[RESET],current_mse_[RESET],mean_mse_[D],current_mse_[D],mean_mse_[semRESET],current_mse_[semRESET],mean_mse_[HTR],current_mse_[HTR],training_time_[D+RESET],testing_time_[D+RESET],total_running_time_[D+RESET],training_time_[RESET],testing_time_[RESET],total_running_time_[RESET],training_time_[D],testing_time_[D],total_running_time_[D],training_time_[semRESET],testing_time_[semRESET],total_running_time_[semRESET],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
11799,6743.924292,4868.820987,6746.738054,3961.445159,6432.764772,6462.972891,6304.064952,3901.242500,6783.154525,4891.273602,5.817519,2.726324,8.543843,0.268033,2.327672,2.595705,5.947891,2.274053,8.221944,0.283399,2.312421,2.595820,1.844799,0.363569,2.208369
11999,6712.862114,4880.193645,6680.937444,2798.701456,6402.547017,4619.699508,6245.557450,2793.614802,6748.650120,4712.890258,5.889429,2.763902,8.653330,0.269992,2.362414,2.632405,6.057119,2.307349,8.364469,0.285484,2.345179,2.630664,1.867186,0.369676,2.236863
12199,6680.394928,4732.363750,6648.207564,4684.414763,6376.121227,4790.573821,6217.726317,4547.858372,6714.332227,4655.258609,6.023045,2.799426,8.822471,0.280838,2.394175,2.675012,6.125595,2.340015,8.465609,0.297088,2.377340,2.674427,1.919689,0.375853,2.295542
12399,6642.869414,4353.813046,6614.238876,4542.148941,6328.377435,3416.006130,6186.730002,4295.954767,6682.618432,4748.076970,6.112275,2.829093,8.941368,0.282224,2.421751,2.703975,6.206633,2.368004,8.574637,0.298392,2.406366,2.704758,1.939694,0.382283,2.321977
12599,6613.547566,4795.593009,6576.717279,4250.378251,6291.151460,3983.140967,6153.982321,4123.626110,6649.333257,4585.652379,6.238650,2.863862,9.102512,0.283817,2.454523,2.738339,6.267655,2.399357,8.667012,0.300034,2.438582,2.738617,1.960547,0.388444,2.348992
12799,6594.574365,5399.262683,6539.050710,4166.056822,6320.826025,8190.323664,6121.107567,4049.998050,6626.961803,5217.560206,6.308767,2.897653,9.206420,0.285713,2.484366,2.770079,6.333524,2.429550,8.763074,0.301987,2.469204,2.771191,1.990650,0.394890,2.385540
12999,6566.078509,4742.343753,6500.289379,4019.564238,6364.675364,9171.033038,6086.068300,3843.555213,6582.249709,3720.675709,6.377740,2.930014,9.307754,0.287655,2.516798,2.804453,6.389970,2.461889,8.851860,0.303974,2.507815,2.811789,2.039777,0.401140,2.440917
13199,6545.697042,5220.901668,6482.330308,5314.990694,6334.898014,4399.370248,6073.158187,5234.000856,6555.099647,4790.345600,6.435492,2.962539,9.398031,0.299691,2.546270,2.845961,6.492990,2.490967,8.983957,0.314779,2.536373,2.851152,2.075697,0.407304,2.483001
13399,6517.295423,4642.788615,6453.033618,4519.452076,6281.886195,2783.106159,6049.141033,4464.008836,6525.174656,4550.125284,6.495578,2.998901,9.494480,0.301091,2.577731,2.878822,6.550534,2.523434,9.073967,0.316117,2.568310,2.884428,2.095086,0.413746,2.508833
13599,6474.308127,3594.159239,6432.318023,5044.373156,6238.113633,3305.351963,6033.649577,4995.722056,6510.447409,5523.721851,6.563947,3.031630,9.595577,0.302651,2.609012,2.911663,6.661669,2.553901,9.215570,0.317678,2.599110,2.916788,2.128260,0.420004,2.548265
13799,6421.135716,2805.411793,6405.012445,4548.233135,6185.960218,2639.528003,6011.535235,4507.759968,6476.534741,4170.473346,6.766635,3.064434,9.831069,0.304405,2.638254,2.942659,6.725035,2.581994,9.307029,0.319487,2.628119,2.947606,2.157993,0.426207,2.584200
13999,6380.035333,3544.108934,6382.132832,4803.439550,6138.867561,2889.474247,5994.119683,4792.446592,6432.998278,3428.982264,6.841032,3.094746,9.935778,0.306371,2.666922,2.973294,6.781991,2.611677,9.393667,0.321354,2.657909,2.979263,2.177292,0.432366,2.609659
14199,6342.276873,3699.184642,6400.709445,7701.072311,6100.430932,3409.866908,6000.010093,6412.338770,6412.966317,5010.729074,6.932849,3.124951,10.057799,0.317330,2.696302,3.013633,6.864892,2.640356,9.505248,0.334781,2.684637,3.019419,2.197837,0.438324,2.636161
14399,6326.012645,5171.252468,6423.886001,8069.421491,6068.392953,3793.696418,6010.545102,6758.530793,6393.092257,4982.033997,7.033911,3.156300,10.190212,0.318848,2.725326,3.044174,6.925512,2.669961,9.595473,0.336156,2.714406,3.050562,2.227785,0.444643,2.672428
14599,6278.886369,2885.794494,6433.332641,7113.490726,6027.000101,3046.714810,6007.615454,5796.680800,6368.053343,4565.251545,7.093969,3.190830,10.284799,0.320478,2.755400,3.075878,6.983081,2.700357,9.683438,0.337766,2.744831,3.082597,2.264933,0.451086,2.716018
14799,6233.364526,2910.270003,6440.341393,6951.980281,5985.095549,2926.063230,6003.380951,5694.262218,6334.615357,3893.642351,7.167639,3.228395,10.396034,0.322212,2.793037,3.115248,7.054857,2.738558,9.793415,0.339468,2.782659,3.122127,2.300257,0.457638,2.757895
14999,6186.713442,2734.533174,6450.257547,7184.052931,5939.153285,2539.425746,6003.568498,6017.446961,6312.227330,4655.513370,7.222917,3.260185,10.483102,0.323845,2.823196,3.147041,7.186233,2.770606,9.956840,0.341078,2.814134,3.155212,2.325576,0.463199,2.788775
15199,6147.960953,3241.524343,6413.059123,3623.177326,5900.918052,3033.275582,5969.221696,3393.211546,6297.108922,5163.228324,7.275315,3.289410,10.564725,0.338416,2.851404,3.189819,7.247998,2.796775,10.044773,0.355210,2.839850,3.195061,2.344944,0.468808,2.813752
15399,6105.267208,2860.542579,6369.366350,3048.715586,5861.887377,2895.556026,5930.517926,2989.031412,6270.309300,4233.537983,7.337608,3.351304,10.688912,0.339758,2.879607,3.219364,7.302413,2.824958,10.127371,0.356480,2.868266,3.224746,2.372522,0.474600,2.847122
15599,6072.352938,3537.954099,6327.846755,3130.838006,5833.250698,3628.226456,5894.103553,3090.196790,6252.432940,4875.953230,7.464232,3.380777,10.845010,0.341254,2.907684,3.248938,7.415745,2.852216,10.267961,0.357888,2.897365,3.255254,2.410081,0.480738,2.890819
15799,6054.933928,4696.251171,6285.772481,3003.979088,5825.407175,5213.612385,5856.639875,2934.472989,6237.307164,5057.496649,7.565446,3.412087,10.977533,0.342988,2.937036,3.280024,7.546072,2.882643,10.428715,0.359699,2.927470,3.287169,2.453447,0.487382,2.940829
15999,6055.421161,6093.912532,6251.024753,3505.954212,5806.592785,4320.255933,5826.895114,3477.059034,6218.189278,4707.876270,7.689228,3.442802,11.132030,0.344879,2.966102,3.310981,7.612361,2.910912,10.523272,0.361562,2.955240,3.316802,2.473317,0.493037,2.966354
16199,6053.884444,5930.947082,6222.159332,3912.925699,5813.609344,6374.934113,5803.216121,3908.896717,6207.488792,5351.449907,7.760568,3.474363,11.234931,0.428624,2.994733,3.423358,7.677076,2.940229,10.617304,0.372061,2.984465,3.356526,2.494247,0.499117,2.993364
16399,6037.625847,4720.679563,6201.997971,4568.927691,5796.486330,4409.522202,5788.776141,4619.137681,6182.841650,4186.423137,7.825277,3.504913,11.330190,0.429896,3.022534,3.452430,7.730721,2.967782,10.698502,0.373331,3.012052,3.385383,2.514527,0.504958,3.019484
16599,6013.037068,3996.757131,6178.587426,4258.922724,5771.184679,3696.449305,5770.843454,4300.363156,6163.429051,4571.595953,7.888454,3.537821,11.426275,0.431698,3.052110,3.483808,7.850043,2.997708,10.847751,0.375071,3.043130,3.418201,2.552258,0.511798,3.064056
16799,5990.625905,4130.499437,6149.267047,3715.675636,5737.831992,2969.558976,5746.175675,3698.750043,6136.649236,3913.924598,8.073683,3.574391,11.648074,0.433525,3.084606,3.518132,7.947192,3.028866,10.976057,0.377313,3.073083,3.450396,2.574091,0.517924,3.092014
16999,5982.605418,5308.884495,6126.026021,4173.779795,5710.880845,3446.984422,5728.046029,4205.155729,6102.627538,3244.804949,8.176651,3.613179,11.789830,0.435303,3.119899,3.555202,8.018169,3.063033,11.081202,0.379248,3.107314,3.486562,2.610970,0.523769,3.134738
17199,5962.570438,4259.597114,6112.506862,4963.378341,5682.244248,3248.133521,5730.317279,5923.373568,6084.021690,4502.524607,8.265190,3.648030,11.913221,0.444086,3.153090,3.597175,8.080401,3.095815,11.176216,0.384901,3.140574,3.525475,2.662489,0.530296,3.192785
17399,5981.316850,7593.508300,6112.186026,6084.594150,5663.239454,4028.827171,5749.738630,7419.974810,6069.505568,4821.119049,8.323973,3.681325,12.005298,0.445378,3.183522,3.628901,8.218404,3.126635,11.345039,0.386167,3.170867,3.557034,2.704459,0.536138,3.240597
17599,5973.579120,5300.396559,6119.562821,6761.344018,5645.224947,4077.962824,5776.178972,8076.488716,6062.748637,5474.895601,8.520131,3.714965,12.235095,0.447040,3.214895,3.661935,8.277503,3.159269,11.436772,0.387836,3.203483,3.591319,2.737644,0.542628,3.280271
17799,5939.679464,2956.509766,6104.489762,4778.060565,5617.260362,3156.376878,5776.621600,5815.572877,6041.281319,4152.157326,8.585342,3.747903,12.333246,0.448846,3.244459,3.693306,8.340156,3.187601,11.527757,0.389533,3.232505,3.622038,2.758631,0.548676,3.307307
17999,5906.993683,2997.959187,6092.966005,5067.351653,5586.215593,2823.231231,5781.341696,6201.430231,6016.078883,3773.062145,8.684600,3.780048,12.464648,0.450644,3.273772,3.724416,8.449634,3.215764,11.665398,0.391354,3.261393,3.652747,2.790705,0.554562,3.345266
18199,5872.334635,2753.020346,6062.217030,3294.809223,5555.937441,2830.903712,5753.383446,3237.140899,5990.536311,3691.704813,8.750464,3.811081,12.561545,0.461811,3.301952,3.763764,8.501876,3.243961,11.745837,0.402048,3.289624,3.691672,2.840141,0.560505,3.400646
18399,5844.716718,3331.486258,6031.460428,3232.609703,5531.709827,3326.996961,5725.836190,3219.035909,5962.575693,3418.159477,8.819434,3.842557,12.661991,0.463187,3.329262,3.792450,8.569809,3.270796,11.840605,0.403469,3.317544,3.721013,2.862432,0.566601,3.429033
18599,5817.077896,3274.306209,6002.208283,3311.010891,5506.626326,3198.944196,5700.462902,3366.120466,5938.211765,3696.730339,8.876601,3.873148,12.749748,0.464771,3.356892,3.821663,8.626276,3.298463,11.924739,0.405074,3.345040,3.750114,2.930203,0.572448,3.502652
18799,5790.537229,3322.255253,5971.282659,3095.199663,5480.973437,3095.254826,5672.856033,3105.417213,5915.976067,3848.056145,9.026425,3.903122,12.929547,0.466437,3.383889,3.850326,8.690941,3.326695,12.017637,0.406724,3.372707,3.779431,2.949774,0.578264,3.528038
18999,5758.613669,2757.798968,5951.485183,4090.522371,5466.193493,4076.878734,5656.335195,4103.376382,5895.269718,3948.872897,9.116672,3.935825,13.052497,0.468319,3.414166,3.882485,8.832379,3.356901,12.189280,0.408756,3.402230,3.810985,2.978078,0.584463,3.562540
19199,5726.834593,2707.822444,5924.867169,3396.155880,5446.787864,3603.253070,5634.196100,3530.982065,5876.681627,4110.813056,9.222118,3.967459,13.189576,0.487327,3.443336,3.930663,8.901455,3.387314,12.288769,0.420724,3.431914,3.852638,2.998607,0.590731,3.589338
19399,5702.155657,3332.977753,5901.463767,3654.737160,5471.882545,7880.971916,5614.639279,3737.184496,5859.911421,4249.971616,9.306506,4.004600,13.311106,0.488852,3.478967,3.967819,8.973357,3.423357,12.396714,0.422173,3.467212,3.889385,3.036775,0.597776,3.634551
19599,5671.716632,2719.131225,5874.982407,3306.290498,5497.810366,8012.809046,5592.293635,3424.766195,5846.266005,4522.660647,9.373294,4.036064,13.409357,0.490521,3.508029,3.998550,9.030427,3.451387,12.481814,0.423768,3.495796,3.919564,3.068105,0.603868,3.671973
19799,5642.495721,2778.846436,5851.980068,3597.750877,5527.987718,8485.368190,5572.302773,3613.198204,5832.471236,4480.583895,9.428881,4.065409,13.494290,0.492176,3.535505,4.027681,9.093215,3.478352,12.571567,0.425449,3.523125,3.948574,3.095987,0.609935,3.705921
19999,5628.352559,4228.179511,5826.012749,3255.248148,5530.835731,5812.789017,5549.565430,3298.568543,5818.379170,4423.264634,9.576626,4.128050,13.704676,0.494002,3.564254,4.058257,9.150549,3.506166,12.656715,0.427421,3.550589,3.978010,3.126014,0.616054,3.742068
20199,5613.658027,4144.204844,5803.324761,3534.525967,5536.365427,6089.335094,5531.990121,3774.459246,5801.694876,4133.265480,9.677470,4.160321,13.837792,0.509767,3.593734,4.103502,9.227073,3.535213,12.762286,0.434242,3.581851,4.016092,3.181273,0.622831,3.804104
20399,5597.174077,3932.295167,5782.429056,3671.962883,5529.531969,4839.352685,5514.497390,3747.731560,5789.444190,4552.124935,9.850471,4.196623,14.047094,0.511255,3.626975,4.138230,9.322497,3.568381,12.890877,0.435684,3.613694,4.049378,3.202738,0.629568,3.832306
20599,5581.094477,3940.975195,5759.639888,3435.144714,5512.631770,3788.811500,5494.892226,3495.165486,5776.900756,4497.470438,9.911230,4.226139,14.137369,0.512757,3.655208,4.167965,9.390182,3.595836,12.986018,0.437201,3.641842,4.079043,3.222504,0.635577,3.858080
20799,5560.531903,3442.586835,5744.645166,4200.188836,5491.831074,3349.359341,5483.263650,4285.520289,5753.023709,3293.687845,10.023260,4.261972,14.285232,0.514640,3.688305,4.202944,9.528091,3.628107,13.156197,0.438969,3.676461,4.115430,3.243292,0.642097,3.885389
20999,5554.174075,4892.959947,5717.981581,2944.968674,5489.518615,5249.022849,5459.752812,3014.625674,5731.756611,3519.978400,10.193207,4.295549,14.488756,0.516456,3.719175,4.235631,9.585210,3.657534,13.242743,0.440968,3.705577,4.146545,3.280890,0.648228,3.929118
21199,5560.589831,6234.244239,5708.871247,4752.286232,5484.977255,5008.134435,5449.771180,4401.699777,5709.275992,3348.811016,10.331579,4.329937,14.661515,0.528925,3.751884,4.280809,9.695445,3.690635,13.386080,0.449929,3.737947,4.187875,3.310949,0.654731,3.965680
21399,5554.154375,4871.995960,5714.363770,6296.571189,5480.957117,5054.822580,5447.104960,5164.485619,5699.703462,4685.015289,10.409558,4.369538,14.779096,0.530518,3.786338,4.316856,9.822273,3.724341,13.546614,0.451448,3.771477,4.222924,3.350509,0.661979,4.012488
21599,5553.059631,5435.922036,5712.206199,5481.346061,5479.570534,5331.206085,5443.857607,5096.390886,5682.690788,3862.334669,10.478322,4.402867,14.881189,0.532039,3.816365,4.348403,9.892303,3.753677,13.645980,0.453133,3.800504,4.253637,3.379805,0.668204,4.048009
21799,5538.312474,3945.619532,5704.112261,4829.966935,5478.104893,5319.815728,5430.482342,3985.953702,5665.196469,3775.810092,10.586491,4.434211,15.020702,0.533766,3.845553,4.379319,9.961231,3.782282,13.743513,0.454709,3.829171,4.283880,3.400579,0.674396,4.074975
21999,5521.830129,3725.254516,5699.609233,5208.779266,5468.467292,4417.968768,5425.531754,4885.917670,5646.796644,3641.215722,10.653049,4.468547,15.121595,0.535668,3.876077,4.411745,10.064195,3.813730,13.877925,0.456819,3.859654,4.316473,3.432694,0.680912,4.113606
22199,5508.423612,4033.706742,5705.508846,6354.466204,5455.556688,4035.390222,5435.807734,6566.165544,5631.556413,3955.130950,10.720405,4.499949,15.220354,0.552562,3.906114,4.458676,10.178071,3.843083,14.021154,0.467229,3.888979,4.356208,3.454209,0.687455,4.141664
22399,5498.493665,4396.269623,5717.462882,7044.360923,5443.810840,4140.021680,5450.926326,7129.090051,5610.795056,3306.284478,10.778084,4.531509,15.309593,0.553959,3.935579,4.489537,10.230505,3.872016,14.102521,0.468586,3.916932,4.385518,3.475487,0.693648,4.169135
22599,5488.194418,4334.678664,5729.387772,7064.975440,5434.358017,4375.641825,5466.116929,7167.464478,5590.793447,3350.613215,10.836716,4.563431,15.400147,0.555538,3.964512,4.520050,10.299329,3.901147,14.200476,0.470356,3.945715,4.416071,3.497846,0.700003,4.197849
22799,5474.488535,3925.723816,5728.795231,5661.838100,5426.355275,4522.045451,5467.700225,5646.612592,5575.183689,3811.281030,10.905086,4.598921,15.504007,0.557211,3.995642,4.552853,10.430984,3.932035,14.363019,0.472006,3.976602,4.448608,3.520085,0.706407,4.226492
22999,5463.107350,4165.652211,5735.735101,6526.880279,5418.943566,4574.008761,5478.429875,6701.610005,5563.875904,4274.788354,10.965241,4.632315,15.597556,0.559098,4.026645,4.585743,10.503666,3.963002,14.466668,0.474172,4.006708,4.480880,3.600521,0.712766,4.313287
23199,5455.912616,4628.518186,5723.256241,4288.187289,5414.973006,4958.358584,5466.447218,4088.441684,5550.865387,4054.655995,11.023998,4.668468,15.692466,0.575328,4.058881,4.634210,10.564187,3.994193,14.558380,0.484087,4.037059,4.521146,3.639160,0.719026,4.358186
23399,5440.406948,3641.749562,5706.855098,3804.322535,5401.987525,3895.671814,5454.083137,4019.849800,5538.373034,4089.260058,11.194250,4.697839,15.892089,0.576776,4.087020,4.663796,10.621962,4.023274,14.645236,0.485408,4.066298,4.551706,3.672266,0.725581,4.397847
23599,5427.995173,3975.817485,5691.039569,3840.622693,5395.583452,4646.306915,5442.041662,4033.189011,5528.231931,4341.722859,11.371474,4.729840,16.101314,0.578358,4.115855,4.694213,10.684390,4.052905,14.737295,0.486961,4.096768,4.583729,3.752063,0.731924,4.483988
23799,5397.942958,1851.781530,5672.487687,3483.365606,5381.449476,3713.640223,5427.336596,3692.138877,5512.157065,3615.322900,11.472221,4.771639,16.243860,0.580194,4.155953,4.736147,10.754584,4.094315,14.848899,0.489046,4.134974,4.624020,3.774230,0.738679,4.512909
23999,5373.054852,2411.370300,5650.328990,3013.444013,5355.956089,2322.243123,5409.682586,3308.855339,5499.790780,4028.202866,11.548535,4.805262,16.353797,0.582286,4.186132,4.768419,10.866672,4.125047,14.991719,0.491380,4.165151,4.656531,3.814843,0.745507,4.560350
24199,5347.754858,2311.755525,5625.951754,2700.683544,5330.373531,2260.466518,5384.377486,2347.765437,5491.832261,4536.809935,11.620996,4.837574,16.458570,0.594296,4.215846,4.810142,10.927451,4.154336,15.081787,0.501947,4.195711,4.697658,3.836928,0.752181,4.589109
24399,5324.137219,2466.402927,5598.413863,2266.329001,5307.425692,2530.737110,5360.035586,2414.665719,5477.524319,3746.263400,11.744789,4.910619,16.655407,0.595736,4.246989,4.842726,11.156453,4.183964,15.340416,0.503385,4.224800,4.728185,3.860177,0.758741,4.618918
24599,5300.830909,2457.461023,5572.420765,2401.262795,5282.807293,2279.362621,5336.575936,2474.498617,5461.060363,3452.457767,11.837644,4.944078,16.781722,0.597331,4.276567,4.873898,11.245412,4.214012,15.459424,0.505148,4.254723,4.759872,3.882866,0.765411,4.648277
24799,5284.155844,3233.122943,5547.850217,2525.672801,5265.875869,3183.310714,5314.422077,2589.497430,5450.490646,4150.415460,11.894339,4.975640,16.869979,0.598993,4.304800,4.903793,11.306272,4.241707,15.547978,0.506897,4.282141,4.789038,3.903868,0.771603,4.675471
24999,5267.539859,3207.157680,5519.200033,1966.577184,5248.396718,3080.982051,5287.278208,1921.438476,5437.800046,3864.165576,11.960961,5.009010,16.969971,0.600882,4.336425,4.937307,11.371005,4.272860,15.643865,0.508847,4.313604,4.822451,3.926319,0.778399,4.704718
25199,5246.912740,2668.522898,5493.156262,2237.684890,5227.342456,2595.559750,5263.329486,2269.739205,5425.720719,3915.804844,12.076493,5.042089,17.118582,0.620289,4.366921,4.987209,11.431061,4.304598,15.735659,0.520511,4.346289,4.866800,3.949875,0.785089,4.734964
25399,5232.377820,3400.977873,5473.783711,3032.842374,5212.289066,3315.561820,5246.437296,3118.021438,5411.370251,3603.211245,12.206993,5.076794,17.283787,0.621801,4.397830,5.019632,11.578552,4.334371,15.912923,0.521983,4.376710,4.898693,3.990508,0.792033,4.782541
25599,5220.913661,3764.965449,5449.738184,2395.956246,5203.103738,4036.567111,5224.720466,2466.683049,5400.242885,3987.067410,12.315244,5.110729,17.425974,0.623367,4.428096,5.051462,11.716133,4.365930,16.082063,0.523760,4.409012,4.932772,4.051699,0.798562,4.850260
25799,5209.495026,3747.909785,5429.676776,2861.816469,5190.960953,3636.684454,5206.622644,2890.101444,5385.981565,3560.532654,12.386310,5.143216,17.529526,0.625163,4.459089,5.084252,11.779890,4.396403,16.176293,0.525587,4.438608,4.964195,4.074446,0.805125,4.879571
25999,5194.960580,3320.017025,5405.106922,2235.595761,5177.732681,3471.285665,5184.105599,2279.406745,5370.240938,3339.700053,12.500122,5.176273,17.676395,0.627045,4.487776,5.114821,11.877562,4.424852,16.302413,0.527636,4.467793,4.995429,4.106122,0.811740,4.917862
26199,5196.618104,5412.096233,5388.504096,3230.136820,5184.997103,6129.371932,5169.028261,3208.974299,5360.587788,4105.678323,12.609749,5.209354,17.819103,0.640512,4.518096,5.158608,12.021219,4.455210,16.476429,0.540931,4.498550,5.039482,4.145586,0.818592,4.964177
26399,5183.986116,3529.195660,5374.287334,3511.891512,5178.290754,4299.759086,5155.727087,3413.273299,5350.539048,4034.154097,12.714305,5.244795,17.959100,0.642026,4.550782,5.192808,12.110597,4.487164,16.597761,0.542359,4.530950,5.073310,4.185896,0.825531,5.011427
26599,5179.986759,4652.071675,5361.273927,3643.504091,5170.448086,4135.215852,5140.721263,3159.952529,5341.804824,4188.887196,12.810747,5.278958,18.089705,0.643667,4.582820,5.226487,12.204673,4.519147,16.723819,0.544065,4.562393,5.106457,4.226285,0.832285,5.058570
26799,5189.321571,6430.851485,5349.049060,3723.141844,5159.287767,3674.965343,5127.955273,3430.078602,5325.915198,3212.595023,12.873040,5.314588,18.187628,0.645418,4.614660,5.260078,12.273735,4.549968,16.823703,0.545825,4.591920,5.137744,4.248813,0.838837,5.087650
26999,5184.954226,4599.730112,5337.246270,3755.672398,5154.823416,4556.600458,5113.934573,3235.160770,5308.323742,2951.068627,12.934085,5.347900,18.281985,0.647408,4.645865,5.293273,12.403702,4.580640,16.984342,0.547716,4.622603,5.170320,4.302720,0.845293,5.148013
27199,5172.832038,3536.336589,5324.721172,3633.832909,5152.112839,4786.184895,5102.229692,3522.070745,5298.871515,4022.820805,12.999004,5.380751,18.379754,0.663417,4.675573,5.338991,12.524869,4.609847,17.134717,0.562044,4.652853,5.214897,4.358322,0.851848,5.210170
27399,5159.030174,3281.976701,5307.348079,2944.607427,5142.063839,3775.399837,5088.144325,3172.534468,5286.274777,3573.118376,13.070092,5.420634,18.490727,0.665064,4.710612,5.375676,12.603771,4.644950,17.248721,0.563618,4.689537,5.253155,4.401070,0.859468,5.260538
27599,5146.639813,3449.160299,5291.438645,3111.846223,5132.472938,3818.519470,5075.452451,3336.665707,5269.921101,3029.467581,13.137549,5.454237,18.591786,0.666852,4.741550,5.408402,12.662970,4.674901,17.337871,0.565287,4.719281,5.284568,4.423841,0.866364,5.290205
27799,5135.666249,3621.314473,5275.338117,3053.465250,5121.768557,3644.564039,5062.332619,3251.795679,5259.063853,3760.763651,13.202304,5.489787,18.692090,0.668764,4.775216,5.443980,12.735607,4.708842,17.444449,0.567262,4.756106,5.323368,4.454999,0.873319,5.328318
27999,5126.706763,3881.338174,5262.050136,3415.020782,5111.634315,3702.974606,5051.369198,3527.453727,5249.589985,3932.722214,13.271819,5.524747,18.796566,0.670972,4.807314,5.478286,12.805944,4.742896,17.548840,0.569544,4.790168,5.359712,4.480416,0.880826,5.361241
28199,5114.047520,3341.753510,5246.973584,3136.256321,5098.716008,3290.153012,5037.633070,3114.575218,5237.227330,3506.455754,13.338575,5.560090,18.898665,0.684370,4.839245,5.523615,12.986128,4.775357,17.761485,0.582286,4.825932,5.408218,4.504096,0.887975,5.392071
28399,5100.695234,3218.022891,5232.441475,3183.414012,5086.455740,3357.758009,5024.787903,3213.619314,5225.204400,3529.971274,13.412157,5.599373,19.011530,0.685938,4.876874,5.562812,13.077189,4.812981,17.890169,0.583826,4.862823,5.446649,4.554745,0.895452,5.450197
28599,5091.408492,3772.691132,5218.661764,3261.942808,5072.504437,3091.419352,5013.461205,3405.070117,5213.706607,3581.019912,13.536559,5.633395,19.169954,0.687708,4.907753,5.595461,13.145094,4.842447,17.987542,0.585494,4.894590,5.480085,4.579286,0.902505,5.481791
28799,5078.503860,3233.141543,5202.638031,2911.244195,5074.417789,5348.027183,5002.859654,3486.837782,5202.769057,3638.699382,13.612823,5.668885,19.281708,0.689516,4.940639,5.630156,13.230512,4.875677,18.106189,0.587354,4.926378,5.513732,4.647019,0.909191,5.556210
28999,5106.195240,9093.753873,5189.963898,3364.888757,5080.110492,5899.859724,4992.989599,3571.701665,5189.658452,3301.731418,13.675409,5.744469,19.419878,0.691450,4.971763,5.663213,13.306832,4.906345,18.213177,0.589478,4.956931,5.546409,4.671781,0.915888,5.587669
29199,5102.865031,4619.984791,5178.797196,3559.625455,5081.875604,5337.816842,4987.679297,4217.685550,5181.021702,3928.692977,13.743309,5.779962,19.523272,0.702377,5.002350,5.704727,13.365945,4.935124,18.301069,0.599319,4.987218,5.586537,4.695186,0.922596,5.617782
29399,5095.181330,3973.360899,5168.165785,3615.979777,5071.535861,3561.933436,4984.536740,4525.723476,5170.606982,3650.057790,13.803941,5.815320,19.619261,0.703778,5.034008,5.737786,13.470792,4.966885,18.437677,0.600764,5.018662,5.619425,4.744685,0.929396,5.674081
29599,5087.575555,3969.526681,5159.990074,3958.160595,5064.200044,3985.834822,4982.189991,4637.217862,5155.722396,2967.688331,13.966048,5.851410,19.817458,0.705678,5.067084,5.772762,13.543061,4.999892,18.542953,0.602496,5.050291,5.652788,4.778140,0.936425,5.714565
29799,5080.442890,4024.808521,5154.046440,4274.388617,5062.955779,4878.804625,4984.383479,5309.019662,5151.838837,4577.072060,14.081255,5.889510,19.970765,0.707725,5.100905,5.808630,13.611079,5.033868,18.644946,0.604629,5.085263,5.689893,4.803910,0.943915,5.747825
29999,5070.797111,3633.576009,5146.465870,4016.960919,5064.125128,5238.358049,4983.068920,4787.199586,5139.572138,3311.833893,14.158356,5.925571,20.083926,0.709737,5.136592,5.846328,13.693291,5.070067,18.763358,0.606700,5.117895,5.724595,4.828125,0.951002,5.779127
