# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [D+RESET] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [RESET] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [D] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [semRESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=1, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D+RESET],current_mse_[D+RESET],mean_mse_[RESET],current_mse_[RESET],mean_mse_[D],current_mse_[D],mean_mse_[semRESET],current_mse_[semRESET],mean_mse_[HTR],current_mse_[HTR],training_time_[D+RESET],testing_time_[D+RESET],total_running_time_[D+RESET],training_time_[RESET],testing_time_[RESET],total_running_time_[RESET],training_time_[D],testing_time_[D],total_running_time_[D],training_time_[semRESET],testing_time_[semRESET],total_running_time_[semRESET],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
12199,0.214718,0.188125,0.205456,0.179803,0.208551,0.157162,0.203451,0.181996,0.141460,0.134205,6.437898,2.930452,9.368350,0.301448,2.644150,2.945598,5.387008,2.557134,7.944142,0.337512,2.563142,2.900653,2.012180,0.408043,2.420223
12399,0.214590,0.206770,0.205713,0.221374,0.209147,0.245515,0.203610,0.213286,0.141124,0.120629,6.587852,2.993960,9.581813,0.303056,2.704324,3.007380,5.469879,2.614111,8.083990,0.338949,2.621229,2.960178,2.037596,0.415167,2.452763
12599,0.216622,0.342605,0.205320,0.180996,0.210152,0.272484,0.203200,0.177776,0.140372,0.093760,6.863778,3.062085,9.925863,0.306378,2.763705,3.070083,5.619750,2.676342,8.296091,0.340901,2.677249,3.018151,2.098017,0.423184,2.521201
12799,0.217417,0.267498,0.205426,0.212105,0.211036,0.266687,0.203320,0.210876,0.140548,0.151589,6.978843,3.103986,10.082829,0.308131,2.807185,3.115316,5.684932,2.724063,8.408995,0.343038,2.717968,3.061007,2.132680,0.430118,2.562798
12999,0.218074,0.260180,0.205558,0.213997,0.211494,0.240831,0.203512,0.215792,0.140560,0.141365,7.089251,3.175893,10.265143,0.310615,2.867593,3.178209,5.760375,2.777081,8.537456,0.345234,2.767153,3.112388,2.159951,0.437536,2.597487
13199,0.220533,0.380355,0.206146,0.244373,0.213522,0.345319,0.204054,0.239270,0.140210,0.117434,7.230885,3.226701,10.457586,0.327315,2.913785,3.241101,5.870431,2.822086,8.692516,0.355941,2.812097,3.168038,2.193188,0.444856,2.638044
13399,0.221017,0.252974,0.206447,0.226290,0.215410,0.340052,0.204219,0.215148,0.140128,0.134753,7.334949,3.259902,10.594851,0.328703,2.943066,3.271769,5.921008,2.851190,8.772199,0.357279,2.841881,3.199160,2.231382,0.451306,2.682688
13599,0.220460,0.183137,0.206817,0.231602,0.217589,0.363553,0.204578,0.228610,0.139893,0.124154,7.440396,3.305917,10.746313,0.330848,2.989087,3.319935,5.988569,2.894163,8.882732,0.359336,2.886375,3.245711,2.287911,0.459748,2.747659
13799,0.220155,0.199380,0.207445,0.250118,0.217113,0.184775,0.205128,0.242535,0.139724,0.128198,7.527026,3.349697,10.876723,0.332778,3.028232,3.361010,6.073678,2.932230,9.005908,0.361235,2.926166,3.287401,2.329912,0.467764,2.797676
13999,0.219690,0.187630,0.207800,0.232295,0.216235,0.155666,0.205422,0.225738,0.139183,0.101894,7.608317,3.396749,11.005065,0.334797,3.071615,3.406411,6.143779,2.976071,9.119850,0.363230,2.973181,3.336411,2.384415,0.475384,2.859799
14199,0.219211,0.185669,0.207491,0.185898,0.215538,0.166754,0.205061,0.179749,0.138890,0.118372,7.771354,3.440191,11.211544,0.347571,3.112954,3.460524,6.229322,3.018147,9.247470,0.375601,3.022742,3.398343,2.407746,0.481831,2.889577
14399,0.219463,0.237335,0.207210,0.187227,0.215230,0.193323,0.204787,0.185351,0.138896,0.139317,7.891141,3.488287,11.379428,0.349259,3.157524,3.506783,6.308851,3.061295,9.370147,0.377224,3.065846,3.443070,2.435092,0.489835,2.924927
14599,0.220003,0.258928,0.207188,0.205640,0.215249,0.216602,0.204630,0.193348,0.138652,0.121089,7.982705,3.546596,11.529301,0.350946,3.209693,3.560639,6.401233,3.111680,9.512913,0.378915,3.118315,3.497230,2.459874,0.497300,2.957174
14799,0.220504,0.257073,0.207052,0.197144,0.215608,0.241830,0.204438,0.190412,0.138770,0.147381,8.129273,3.592994,11.722267,0.352794,3.256377,3.609171,6.478741,3.159315,9.638056,0.380662,3.164357,3.545019,2.498107,0.504508,3.002615
14999,0.220578,0.226003,0.206495,0.165256,0.215965,0.242365,0.203914,0.165156,0.138713,0.134483,8.231478,3.633614,11.865092,0.354624,3.292257,3.646881,6.603700,3.193617,9.797317,0.382517,3.198888,3.581406,2.521895,0.511097,3.032992
15199,0.220429,0.209317,0.206878,0.235567,0.215911,0.211856,0.204327,0.235280,0.138545,0.125910,8.297558,3.667037,11.964594,0.371781,3.324641,3.696422,6.668919,3.225644,9.894563,0.402299,3.230076,3.632375,2.546264,0.517522,3.063786
15399,0.219990,0.186571,0.207945,0.289050,0.215676,0.197858,0.205479,0.293032,0.138318,0.121125,8.412115,3.752275,12.164390,0.373345,3.356715,3.730060,6.788018,3.257337,10.045355,0.403779,3.263605,3.667384,2.588167,0.524818,3.112985
15599,0.220286,0.243095,0.208358,0.240143,0.216167,0.253981,0.205883,0.236984,0.138007,0.114016,8.489600,3.788124,12.277724,0.375265,3.390299,3.765564,6.834266,3.288822,10.123088,0.405631,3.295160,3.700791,2.626117,0.532058,3.158175
15799,0.221105,0.284980,0.210136,0.348869,0.216849,0.270054,0.207763,0.354371,0.138076,0.143446,8.622764,3.825484,12.448248,0.376998,3.424010,3.801008,6.889280,3.323590,10.212869,0.407411,3.329906,3.737316,2.660208,0.538764,3.198972
15999,0.221384,0.243424,0.210375,0.229206,0.217253,0.249169,0.207998,0.226581,0.137756,0.112478,8.717683,3.860063,12.577746,0.378915,3.456968,3.835883,6.952789,3.357018,10.309808,0.409354,3.361099,3.770452,2.685022,0.545062,3.230083
16199,0.221418,0.224134,0.211255,0.281698,0.217999,0.277624,0.208912,0.282040,0.137748,0.137108,8.785764,3.894270,12.680034,0.486138,3.489503,3.975641,7.031218,3.388703,10.419921,0.422833,3.393334,3.816167,2.709956,0.552166,3.262122
16399,0.221970,0.266681,0.212186,0.287606,0.219691,0.356810,0.209771,0.279371,0.137521,0.119176,8.897625,3.929951,12.827576,0.487669,3.524030,4.011699,7.226338,3.423081,10.649419,0.424307,3.428004,3.852311,2.768505,0.559555,3.328061
16599,0.222743,0.286109,0.212999,0.279638,0.220193,0.261300,0.210512,0.271284,0.137530,0.138234,9.033130,3.973383,13.006512,0.489463,3.561131,4.050594,7.281544,3.458952,10.740496,0.426102,3.462139,3.888241,2.796330,0.566785,3.363115
16799,0.223766,0.308740,0.213575,0.261349,0.221200,0.304774,0.211121,0.261643,0.137416,0.127959,9.111330,4.018804,13.130134,0.491216,3.607312,4.098528,7.366142,3.503322,10.869464,0.427769,3.507585,3.935354,2.820667,0.573885,3.394551
16999,0.224005,0.244018,0.214493,0.291653,0.222631,0.342825,0.212079,0.292531,0.137150,0.114794,9.213411,4.065161,13.278572,0.493399,3.649207,4.142606,7.567414,3.544495,11.111908,0.429941,3.549591,3.979532,2.857142,0.581536,3.438677
17199,0.223838,0.209634,0.214367,0.203679,0.223039,0.257775,0.212016,0.206703,0.137315,0.151320,9.291716,4.106860,13.398576,0.502450,3.686799,4.189249,7.628327,3.582057,11.210384,0.435653,3.588233,4.023886,2.909338,0.588920,3.498257
17399,0.223279,0.175217,0.213629,0.150087,0.222567,0.181974,0.211386,0.157201,0.137138,0.121920,9.438882,4.166315,13.605197,0.504142,3.741555,4.245697,7.713742,3.639590,11.353332,0.437304,3.652254,4.089558,2.937378,0.597863,3.535241
17599,0.223029,0.201307,0.213226,0.178246,0.222637,0.228681,0.211129,0.188743,0.137080,0.132112,9.510591,4.205527,13.716118,0.505919,3.778895,4.284814,7.815547,3.676003,11.491551,0.439013,3.688241,4.127254,2.963539,0.605148,3.568687
17799,0.223606,0.274366,0.212689,0.165430,0.223392,0.289858,0.210750,0.177415,0.137101,0.138909,9.590328,4.240193,13.830521,0.507823,3.812929,4.320753,7.861358,3.710789,11.572147,0.440815,3.722500,4.163316,3.003049,0.612627,3.615676
17999,0.224399,0.294966,0.212420,0.188450,0.224170,0.293443,0.210511,0.189194,0.137133,0.139964,9.754150,4.287271,14.041421,0.510001,3.855017,4.365018,7.977028,3.751518,11.728546,0.443069,3.767951,4.211020,3.031758,0.620736,3.652494
18199,0.224685,0.250457,0.212947,0.260352,0.224865,0.287370,0.211193,0.272639,0.137056,0.130155,9.884719,4.329064,14.213784,0.525040,3.895227,4.420267,8.207370,3.790751,11.998122,0.454107,3.805801,4.259908,3.068146,0.628243,3.696389
18399,0.224900,0.244428,0.213811,0.292440,0.225080,0.244644,0.212179,0.301896,0.136971,0.129201,9.979761,4.379352,14.359113,0.526681,3.941585,4.468266,8.279227,3.835100,12.114327,0.455734,3.848808,4.304542,3.105256,0.636278,3.741534
18599,0.224889,0.223921,0.213665,0.200256,0.224996,0.217295,0.212094,0.204286,0.136643,0.106530,10.064316,4.436074,14.500390,0.528415,3.992871,4.521286,8.346140,3.888595,12.234736,0.457665,3.901591,4.359255,3.142360,0.644404,3.786764
18799,0.225546,0.286616,0.214456,0.287990,0.225221,0.246167,0.212935,0.291140,0.136599,0.132508,10.224104,4.492065,14.716169,0.530325,4.044088,4.574413,8.432873,3.940695,12.373568,0.459482,3.957454,4.416936,3.205004,0.653353,3.858357
18999,0.226398,0.306464,0.215215,0.286562,0.225458,0.247705,0.213689,0.284539,0.136705,0.146586,10.336428,4.556167,14.892595,0.532385,4.096268,4.628653,8.521718,3.990335,12.512053,0.461576,4.007642,4.469218,3.238050,0.661535,3.899585
19199,0.226566,0.242596,0.215394,0.232426,0.225845,0.262635,0.213837,0.227910,0.136803,0.146186,10.427338,4.609650,15.036987,0.548413,4.141124,4.689537,8.608517,4.034878,12.643395,0.469074,4.058689,4.527763,3.274431,0.669088,3.943519
19399,0.226692,0.238731,0.215599,0.235242,0.226233,0.263421,0.214154,0.244614,0.136655,0.122367,10.548409,4.659396,15.207805,0.549867,4.188504,4.738371,8.685280,4.083976,12.769255,0.470589,4.106109,4.576697,3.314010,0.676788,3.990798
19599,0.226672,0.224781,0.215385,0.194675,0.226344,0.237163,0.214124,0.211157,0.136333,0.105149,10.680188,4.698419,15.378608,0.551657,4.222987,4.774643,8.796237,4.118986,12.915222,0.472404,4.141552,4.613956,3.362740,0.684264,4.047004
19799,0.226446,0.204318,0.215297,0.206617,0.225496,0.142330,0.214229,0.224528,0.136157,0.118873,10.779647,4.774937,15.554584,0.553390,4.258863,4.812253,8.854597,4.153806,13.008403,0.474276,4.176048,4.650324,3.403613,0.691493,4.095106
19999,0.226326,0.214440,0.215239,0.209575,0.224748,0.150794,0.214275,0.218827,0.135952,0.115666,10.863173,4.817131,15.680304,0.555631,4.296260,4.851890,8.909957,4.193562,13.103520,0.476642,4.218363,4.695005,3.449529,0.700196,4.149725
20199,0.226143,0.207855,0.214579,0.148524,0.224236,0.172994,0.213629,0.149025,0.135864,0.127075,10.943027,4.861509,15.804536,0.567118,4.339439,4.906557,9.031820,4.234835,13.266655,0.481616,4.258913,4.740530,3.492510,0.708458,4.200968
20399,0.226397,0.252021,0.213625,0.117331,0.224312,0.231944,0.212716,0.120556,0.135641,0.113151,11.121144,4.900533,16.021677,0.568713,4.376027,4.944740,9.097554,4.271309,13.368863,0.483178,4.294776,4.777954,3.549555,0.716356,4.265911
20599,0.226914,0.279655,0.213224,0.172319,0.224800,0.274612,0.212374,0.177459,0.135772,0.149144,11.205698,4.940315,16.146013,0.570499,4.411453,4.981952,9.154552,4.306614,13.461167,0.484863,4.330307,4.815170,3.585705,0.724043,4.309747
20799,0.227372,0.274544,0.212672,0.155816,0.225227,0.269176,0.211872,0.160178,0.135652,0.123245,11.293248,4.983594,16.276842,0.572469,4.451599,5.024068,9.272173,4.343972,13.616145,0.486945,4.370007,4.856952,3.614002,0.731523,4.345525
20999,0.227467,0.237367,0.211836,0.124819,0.225274,0.230232,0.211039,0.124418,0.135406,0.109835,11.363161,5.029765,16.392927,0.574348,4.492036,5.066384,9.329597,4.382982,13.712579,0.488958,4.408857,4.897816,3.639862,0.738714,4.378576
21199,0.227798,0.262535,0.211635,0.190539,0.224931,0.188930,0.210798,0.185472,0.135232,0.116933,11.427479,5.065102,16.492580,0.589772,4.524544,5.114316,9.379671,4.416424,13.796096,0.496601,4.442091,4.938692,3.678777,0.745653,4.424430
21399,0.228267,0.277932,0.212043,0.255351,0.225242,0.258207,0.211242,0.258245,0.135233,0.135373,11.564670,5.106051,16.670721,0.591327,4.563251,5.154578,9.499712,4.465161,13.964873,0.498161,4.484386,4.982547,3.714157,0.753813,4.467970
21599,0.228208,0.221972,0.211990,0.206253,0.225191,0.219727,0.211246,0.211717,0.134985,0.108459,11.700167,5.145829,16.845996,0.593123,4.599194,5.192317,9.560116,4.502617,14.062733,0.499843,4.520674,5.020518,3.740186,0.761725,4.501912
21799,0.228586,0.269331,0.211890,0.201135,0.225393,0.247161,0.211190,0.205146,0.135059,0.143070,11.837051,5.185064,17.022115,0.594988,4.633343,5.228331,9.619987,4.536497,14.156484,0.501658,4.554395,5.056053,3.766399,0.769248,4.535647
21999,0.229544,0.334014,0.212056,0.230159,0.226230,0.317463,0.211376,0.231661,0.134987,0.127059,11.923629,5.224297,17.147926,0.597064,4.670567,5.267630,9.686457,4.574911,14.261368,0.503739,4.592095,5.095834,3.793140,0.776923,4.570063
22199,0.229829,0.261114,0.211995,0.205215,0.226271,0.230735,0.211438,0.218230,0.134947,0.130547,12.027893,5.264144,17.292038,0.612252,4.706661,5.318914,9.894012,4.610018,14.504030,0.517438,4.627446,5.144884,3.835876,0.784552,4.620428
22399,0.229457,0.188186,0.212486,0.267046,0.225984,0.194173,0.211962,0.270168,0.134834,0.122355,12.115903,5.310700,17.426603,0.613890,4.747997,5.361887,9.953674,4.651062,14.604736,0.519036,4.669892,5.188928,3.872305,0.792312,4.664617
22599,0.230010,0.291930,0.213353,0.310436,0.226046,0.233031,0.212801,0.306767,0.134869,0.138751,12.298704,5.357721,17.656425,0.615679,4.790372,5.406050,10.010217,4.697153,14.707370,0.520885,4.712441,5.233327,3.901491,0.800133,4.701623
22799,0.230427,0.277552,0.214111,0.299787,0.225877,0.206748,0.213632,0.307539,0.134881,0.136277,12.390455,5.431623,17.822077,0.617429,4.841145,5.458574,10.093011,4.750133,14.843144,0.522663,4.759640,5.282303,3.944875,0.807792,4.752667
22999,0.231203,0.319736,0.215111,0.329106,0.226715,0.322199,0.214646,0.330236,0.134761,0.121030,12.481468,5.473772,17.955241,0.619583,4.882660,5.502244,10.163567,4.790315,14.953882,0.524704,4.799354,5.324058,3.980201,0.815200,4.795401
23199,0.231956,0.318496,0.215354,0.243253,0.227644,0.334480,0.214895,0.243454,0.134763,0.134987,12.561791,5.526266,18.088058,0.636734,4.932545,5.569279,10.296313,4.839411,15.135724,0.532569,4.849309,5.381878,4.006836,0.822969,4.829805
23399,0.232610,0.308446,0.215463,0.228168,0.228408,0.317066,0.215056,0.233810,0.134720,0.129768,12.641700,5.578774,18.220474,0.638227,4.977360,5.615587,10.368825,4.885429,15.254254,0.534059,4.899066,5.433125,4.047190,0.829947,4.877138
23599,0.233073,0.287307,0.215836,0.259469,0.229702,0.381133,0.215493,0.266548,0.134904,0.156491,12.765574,5.620090,18.385664,0.639995,5.015661,5.655656,10.429873,4.924938,15.354811,0.535750,4.941468,5.477218,4.074789,0.837633,4.912422
23799,0.232611,0.178058,0.215735,0.203824,0.229264,0.177551,0.215451,0.210524,0.134817,0.124552,12.904193,5.667272,18.571465,0.641750,5.065608,5.707358,10.608224,4.970160,15.578384,0.537570,4.988455,5.526026,4.111000,0.845159,4.956159
23999,0.232362,0.202736,0.216070,0.255911,0.228963,0.193187,0.215782,0.255214,0.134831,0.136453,13.035010,5.715633,18.750643,0.643703,5.113114,5.756818,10.665293,5.015894,15.681187,0.539600,5.035683,5.575283,4.163922,0.853111,5.017033
24199,0.232426,0.240120,0.216039,0.212268,0.228631,0.188746,0.215769,0.214225,0.134711,0.120312,13.155814,5.762681,18.918495,0.662094,5.159281,5.821375,10.797644,5.061603,15.859247,0.550913,5.087108,5.638021,4.208013,0.861351,5.069365
24399,0.232290,0.215898,0.216086,0.221857,0.228302,0.188443,0.215866,0.227543,0.134699,0.133278,13.260526,5.823477,19.084003,0.663577,5.222017,5.885594,10.937559,5.115905,16.053464,0.552586,5.140841,5.693427,4.234985,0.869409,5.104394
24599,0.231997,0.196198,0.215550,0.150082,0.227767,0.162545,0.215366,0.154384,0.134426,0.101085,13.474071,5.873917,19.347988,0.665360,5.266139,5.931499,11.001633,5.163993,16.165626,0.554557,5.188741,5.743297,4.263603,0.877404,5.141007
24799,0.232001,0.232501,0.215490,0.208149,0.227536,0.199136,0.215340,0.212162,0.134311,0.120219,13.610819,5.919765,19.530584,0.667241,5.309275,5.976517,11.141762,5.208779,16.350541,0.556331,5.233558,5.789889,4.290251,0.885538,5.175789
24999,0.232206,0.257603,0.215130,0.170492,0.227977,0.282657,0.215021,0.175499,0.134166,0.116115,13.691978,5.958127,19.650104,0.669356,5.345855,6.015211,11.268787,5.243818,16.512604,0.558431,5.268139,5.826570,4.338463,0.893071,5.231535
25199,0.232537,0.273931,0.215413,0.250831,0.228504,0.294361,0.215434,0.266996,0.134130,0.129648,13.793229,6.009821,19.803050,0.685339,5.394113,6.079452,11.365354,5.292552,16.657905,0.571908,5.313079,5.884987,4.377485,0.901256,5.278741
25399,0.233191,0.315532,0.216074,0.299370,0.229176,0.313821,0.216167,0.308569,0.134121,0.133023,13.870588,6.053104,19.923692,0.686976,5.435171,6.122147,11.449555,5.334054,16.783609,0.573517,5.355679,5.929196,4.421430,0.909742,5.331172
25599,0.233865,0.319523,0.216815,0.310905,0.229685,0.294322,0.217007,0.323605,0.134230,0.147997,13.942782,6.092732,20.035513,0.688763,5.471397,6.160160,11.579809,5.370039,16.949848,0.575239,5.392463,5.967702,4.481195,0.917800,5.398995
25799,0.234327,0.293451,0.217306,0.280156,0.229206,0.167953,0.217579,0.290889,0.134201,0.130549,14.176925,6.148406,20.325331,0.690827,5.517676,6.208504,11.646450,5.416419,17.062869,0.577231,5.437205,6.014436,4.530051,0.925773,5.455824
25999,0.234883,0.306559,0.218076,0.317299,0.229088,0.213834,0.218444,0.329952,0.134156,0.128379,14.249763,6.188139,20.437902,0.692873,5.554924,6.247797,11.696223,5.456076,17.152299,0.579108,5.474362,6.053470,4.566446,0.933235,5.499681
26199,0.234837,0.228908,0.218472,0.269977,0.228819,0.193893,0.218833,0.269491,0.134045,0.119569,14.345701,6.224823,20.570524,0.713793,5.589877,6.303670,11.762068,5.492594,17.254662,0.595386,5.508389,6.103775,4.612520,0.940182,5.552703
26399,0.234578,0.200692,0.219549,0.360680,0.228871,0.235670,0.219903,0.359972,0.133963,0.123239,14.456553,6.270039,20.726591,0.715397,5.630940,6.346337,11.842214,5.535689,17.377903,0.596955,5.545794,6.142749,4.650912,0.947761,5.598673
26599,0.233934,0.148905,0.219664,0.234893,0.228225,0.142921,0.220004,0.233393,0.133835,0.116876,14.595538,6.330321,20.925858,0.717132,5.683975,6.401107,11.920204,5.584879,17.505083,0.598692,5.594945,6.193636,4.678880,0.956051,5.634932
26799,0.233384,0.160263,0.220206,0.292214,0.227621,0.147272,0.220543,0.292241,0.133845,0.135173,14.692739,6.390551,21.083290,0.719185,5.729106,6.448291,11.999211,5.628132,17.627343,0.600866,5.637902,6.238768,4.709054,0.964432,5.673486
26999,0.233059,0.189505,0.220688,0.285247,0.227209,0.172033,0.220976,0.278943,0.133731,0.118500,14.790101,6.427626,21.217727,0.721253,5.765051,6.486304,12.066497,5.663708,17.730205,0.602973,5.673898,6.276871,4.736750,0.972120,5.708870
27199,0.232922,0.214450,0.220664,0.217449,0.226947,0.191609,0.221207,0.252445,0.133728,0.133373,14.863855,6.463751,21.327606,0.737534,5.799008,6.536542,12.203177,5.697448,17.900625,0.616762,5.707161,6.323923,4.785930,0.979983,5.765913
27399,0.232000,0.106560,0.219831,0.106550,0.226468,0.161240,0.220519,0.126952,0.133428,0.092591,14.932271,6.501864,21.434135,0.739078,5.835180,6.574258,12.264249,5.731409,17.995658,0.618321,5.741602,6.359923,4.822199,0.987325,5.809524
27599,0.231298,0.135077,0.219213,0.134565,0.226086,0.173873,0.220465,0.213100,0.133289,0.114275,15.001829,6.541601,21.543430,0.740885,5.875012,6.615897,12.323849,5.769434,18.093283,0.620078,5.778469,6.398547,4.849581,0.995368,5.844949
27799,0.230540,0.126020,0.218591,0.132760,0.225694,0.171546,0.220242,0.189372,0.133215,0.122920,15.080814,6.578740,21.659554,0.742954,5.911588,6.654542,12.508620,5.805875,18.314494,0.621974,5.814128,6.436101,4.914414,1.003484,5.917898
27999,0.230038,0.160226,0.218192,0.162668,0.225450,0.191582,0.220139,0.205902,0.133404,0.159676,15.139507,6.610679,21.750186,0.744691,5.940812,6.685503,12.556685,5.834367,18.391051,0.623780,5.842201,6.465982,4.953252,1.010349,5.963601
28199,0.229406,0.140888,0.217609,0.136049,0.224839,0.139297,0.219616,0.146357,0.133415,0.134929,15.325907,6.643004,21.968911,0.764887,5.971628,6.736515,12.598333,5.865567,18.463900,0.641688,5.873728,6.515416,5.020026,1.017478,6.037503
28399,0.229012,0.173434,0.217221,0.162550,0.224452,0.169793,0.219200,0.160591,0.133408,0.132408,15.424714,6.675997,22.100711,0.766352,6.001286,6.767638,12.665222,5.895353,18.560574,0.643078,5.904042,6.547120,5.043279,1.024696,6.067975
28599,0.228442,0.147494,0.216626,0.132103,0.223887,0.143702,0.218611,0.134906,0.133197,0.103333,15.541208,6.708475,22.249683,0.767942,6.030855,6.798797,12.723614,5.923498,18.647112,0.644636,5.931775,6.576411,5.066906,1.031454,6.098360
28799,0.228225,0.197299,0.216162,0.149847,0.223420,0.156664,0.218163,0.154062,0.133149,0.126286,15.678501,6.791390,22.469891,0.769822,6.065663,6.835485,12.804143,5.957967,18.762109,0.646606,5.964813,6.611419,5.094342,1.039131,6.133473
28999,0.227997,0.195119,0.215801,0.163807,0.223221,0.194544,0.217782,0.163031,0.133119,0.128801,15.825641,6.825219,22.650860,0.771703,6.096385,6.868088,12.852057,5.988709,18.840766,0.648473,5.994758,6.643231,5.119905,1.046375,6.166280
29199,0.228122,0.246199,0.215617,0.188968,0.223205,0.220890,0.217703,0.206253,0.132938,0.106622,16.020995,6.858250,22.879245,0.783207,6.126274,6.909481,13.049748,6.018907,19.068655,0.659637,6.024229,6.683866,5.145837,1.053467,6.199304
29399,0.228406,0.269845,0.215752,0.235417,0.223426,0.255681,0.217862,0.240972,0.132864,0.122087,16.154122,6.896073,23.050195,0.784875,6.162275,6.947150,13.105765,6.052413,19.158178,0.661208,6.057160,6.718368,5.174461,1.061282,6.235744
29599,0.228851,0.294400,0.215608,0.194382,0.223747,0.270906,0.217734,0.198970,0.132752,0.116228,16.279882,6.935211,23.215093,0.786812,6.199890,6.986702,13.157281,6.089520,19.246801,0.663031,6.092874,6.755906,5.211739,1.069223,6.280961
29799,0.229125,0.269663,0.215900,0.259159,0.224693,0.364763,0.218034,0.262457,0.132854,0.148033,16.372043,6.973127,23.345170,0.788729,6.233877,7.022607,13.253144,6.121761,19.374905,0.664951,6.126597,6.791548,5.239270,1.076764,6.316034
29999,0.229119,0.228169,0.216176,0.257305,0.225203,0.301170,0.218359,0.266739,0.132926,0.143710,16.439444,7.009969,23.449413,0.790681,6.267392,7.058073,13.307590,6.155338,19.462928,0.666876,6.159572,6.826447,5.276902,1.084415,6.361317
30199,0.228646,0.157753,0.215898,0.174150,0.225832,0.320216,0.218163,0.188744,0.132841,0.120004,16.505195,7.045938,23.551133,0.813445,6.304751,7.118196,13.378290,6.190904,19.569194,0.679741,6.192770,6.872511,5.304033,1.091921,6.395954
30399,0.228215,0.163002,0.215458,0.149082,0.226594,0.341666,0.217952,0.186109,0.132779,0.123441,16.568885,7.079188,23.648073,0.814979,6.336183,7.151162,13.509842,6.222394,19.732237,0.681243,6.224133,6.905376,5.331038,1.099473,6.430511
30599,0.227752,0.157404,0.214927,0.134156,0.227736,0.401333,0.217593,0.163045,0.132702,0.120972,16.726639,7.128318,23.854957,0.816845,6.379044,7.195889,13.564248,6.266133,19.830380,0.683044,6.266866,6.949910,5.359649,1.107982,6.467631
30799,0.227391,0.172155,0.214547,0.156411,0.227680,0.219011,0.217386,0.185766,0.132594,0.116077,16.806776,7.174669,23.981445,0.818710,6.426815,7.245525,13.692308,6.312757,20.005065,0.685027,6.313358,6.998385,5.388992,1.116582,6.505574
30999,0.227069,0.177499,0.214138,0.151209,0.227486,0.197595,0.217120,0.176167,0.132471,0.113536,16.994853,7.214413,24.209266,0.820761,6.463523,7.284284,13.747215,6.348786,20.096000,0.687377,6.348101,7.035477,5.428533,1.124686,6.553219
31199,0.226927,0.204888,0.214079,0.204918,0.227558,0.238703,0.217153,0.222225,0.132455,0.129999,17.130826,7.252062,24.382888,0.841624,6.498864,7.340488,13.797453,6.382895,20.180348,0.707102,6.382878,7.089980,5.458354,1.132867,6.591221
31399,0.226775,0.203066,0.214089,0.215676,0.227215,0.173779,0.217180,0.221426,0.132471,0.134877,17.325120,7.289278,24.614398,0.843231,6.532406,7.375636,13.860546,6.419742,20.280288,0.708658,6.424993,7.133650,5.500403,1.140803,6.641206
31599,0.226761,0.224632,0.213893,0.183107,0.226844,0.168635,0.216985,0.186246,0.132509,0.138495,17.403312,7.326584,24.729896,0.845101,6.566408,7.411509,13.961947,6.454876,20.416823,0.710469,6.460853,7.171322,5.565544,1.149256,6.714800
31799,0.226570,0.196364,0.213850,0.207002,0.226651,0.196166,0.216932,0.208605,0.132430,0.120067,17.470510,7.363786,24.834296,0.847013,6.599473,7.446486,14.017885,6.487884,20.505770,0.712298,6.494395,7.206693,5.592981,1.157027,6.750008
31999,0.226609,0.232796,0.213792,0.204581,0.226679,0.231066,0.216871,0.207220,0.132350,0.119517,17.549798,7.403343,24.953141,0.849345,6.639213,7.488558,14.068438,6.521731,20.590169,0.714499,6.529728,7.244226,5.646283,1.165123,6.811406
32199,0.226685,0.238892,0.213366,0.145176,0.226836,0.252002,0.216995,0.236816,0.132275,0.120400,17.632907,7.458905,25.091812,0.906368,6.695237,7.601605,14.161557,6.576250,20.737808,0.726028,6.581530,7.307558,5.690458,1.173995,6.864453
