# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=AGRAWALGenerator(balance_classes=False, classification_function=2, perturbation=0.0, random_state=112), position=10000, random_state=112, stream=AGRAWALGenerator(balance_classes=False, classification_function=0, perturbation=0.0, random_state=112), width=1)
# [D+RESET] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [RESET] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [D] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [semRESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=1, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=100000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D+RESET],current_mse_[D+RESET],mean_mse_[RESET],current_mse_[RESET],mean_mse_[D],current_mse_[D],mean_mse_[semRESET],current_mse_[semRESET],mean_mse_[HTR],current_mse_[HTR],training_time_[D+RESET],testing_time_[D+RESET],total_running_time_[D+RESET],training_time_[RESET],testing_time_[RESET],total_running_time_[RESET],training_time_[D],testing_time_[D],total_running_time_[D],training_time_[semRESET],testing_time_[semRESET],total_running_time_[semRESET],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR]
51999,0.089531,0.160806,0.090341,0.060938,0.089054,0.187643,0.094047,0.210242,0.010761,0.004171,28.743593,10.156613,38.900206,1.277324,9.517401,10.794725,21.750186,9.318101,31.068287,0.960802,9.378488,10.339290,13.934088,1.689368,15.623456
52199,0.089515,0.085368,0.090145,0.039245,0.089284,0.149235,0.094285,0.156238,0.010734,0.003635,28.852044,10.195690,39.047734,1.297362,9.552115,10.849477,21.850848,9.353095,31.203943,0.980641,9.414548,10.395189,14.000510,1.696060,15.696570
52399,0.089281,0.028196,0.089881,0.020854,0.089288,0.090328,0.094603,0.177532,0.010709,0.004320,28.937705,10.234270,39.171975,1.298987,9.589518,10.888505,21.925481,9.389296,31.314777,0.982211,9.450695,10.432905,14.023282,1.703078,15.726360
52599,0.089040,0.025854,0.089620,0.021149,0.089224,0.072475,0.094963,0.189501,0.010686,0.004449,29.083118,10.277215,39.360332,1.300918,9.626746,10.927664,21.975531,9.426050,31.401581,0.984134,9.487566,10.471700,14.125468,1.710415,15.835883
52799,0.088813,0.029207,0.089373,0.024643,0.089049,0.042994,0.095350,0.196927,0.010660,0.003998,29.167567,10.324475,39.492042,1.303087,9.671046,10.974134,22.111269,9.469345,31.580614,0.986472,9.532623,10.519095,14.468622,1.718124,16.186746
52999,0.088632,0.040795,0.089144,0.028552,0.088881,0.044576,0.095514,0.138859,0.010639,0.004948,29.266278,10.375388,39.641666,1.305154,9.720703,11.025858,22.184345,9.516096,31.700441,0.988758,9.586426,10.575184,14.494391,1.725412,16.219803
53199,0.088459,0.042442,0.088908,0.026448,0.088670,0.032759,0.095407,0.067118,0.010618,0.005202,29.402030,10.415235,39.817265,1.325515,9.757577,11.083092,22.251147,9.553065,31.804212,1.003942,9.627917,10.631859,14.579296,1.732707,16.312004
53399,0.088263,0.036367,0.088682,0.028547,0.088440,0.027182,0.095262,0.056604,0.010596,0.004678,29.496861,10.455037,39.951898,1.327239,9.794983,11.122222,22.362200,9.587337,31.949537,1.005658,9.664155,10.669812,14.603842,1.739858,16.343701
53599,0.088015,0.021571,0.088493,0.037868,0.088153,0.011404,0.095106,0.053391,0.010573,0.004362,29.600346,10.494825,40.095171,1.329146,9.832972,11.162117,22.417534,9.625754,32.043289,1.007583,9.703498,10.711081,14.760574,1.747458,16.508033
53799,0.087758,0.018855,0.088283,0.032221,0.087883,0.015742,0.094963,0.056711,0.010548,0.003989,29.678893,10.532124,40.211018,1.331150,9.868046,11.199196,22.482078,9.658526,32.140604,1.009643,9.736984,10.746627,14.867009,1.754085,16.621093
53999,0.087508,0.020370,0.088055,0.026489,0.087623,0.017695,0.094784,0.046610,0.010526,0.004644,29.766045,10.572758,40.338803,1.333366,9.905932,11.239298,22.672845,9.694345,32.367191,1.012000,9.773838,10.785837,14.999462,1.761253,16.760715
54199,0.087261,0.020563,0.088004,0.074298,0.087399,0.026871,0.094550,0.031501,0.010504,0.004356,29.844348,10.619383,40.463731,1.347940,9.949065,11.297005,22.743157,9.737911,32.481069,1.025830,9.819156,10.844986,15.109574,1.768582,16.878156
54399,0.087006,0.017839,0.088091,0.111697,0.087162,0.022909,0.094298,0.025850,0.010482,0.004685,29.985163,10.657767,40.642930,1.349444,9.985323,11.334767,22.802055,9.776277,32.578332,1.027345,9.857644,10.884989,15.132339,1.775269,16.907608
54599,0.086718,0.008363,0.088156,0.105992,0.086897,0.014760,0.094022,0.018936,0.010463,0.005309,30.063606,10.704010,40.767616,1.351370,10.031335,11.382705,22.924596,9.820641,32.745237,1.029372,9.903651,10.933023,15.353233,1.782585,17.135818
54799,0.086429,0.007634,0.088240,0.111024,0.086631,0.014041,0.093748,0.019005,0.010440,0.004067,30.144805,10.746094,40.890899,1.353342,10.070762,11.424105,22.986303,9.858338,32.844642,1.031463,9.939953,10.971416,15.421213,1.789481,17.210695
54999,0.086163,0.013276,0.088313,0.108366,0.086393,0.021032,0.093490,0.022789,0.010419,0.004545,30.225361,10.791046,41.016407,1.355434,10.114761,11.470196,23.059538,9.903570,32.963108,1.033553,9.988315,11.021867,15.681144,1.797020,17.478165
55199,0.085885,0.009476,0.088193,0.055184,0.086092,0.003323,0.093170,0.005135,0.010399,0.005098,30.324337,10.840366,41.164704,1.370601,10.161692,11.532293,23.140684,9.950649,33.091332,1.051229,10.034322,11.085551,15.706746,1.804381,17.511127
55399,0.085603,0.007801,0.087904,0.008206,0.085837,0.015634,0.092874,0.011393,0.010380,0.005066,30.395520,10.886615,41.282135,1.372110,10.203710,11.575819,23.214717,9.992282,33.207000,1.052831,10.073950,11.126782,15.862376,1.810790,17.673166
55599,0.085543,0.068976,0.087636,0.013176,0.085636,0.029865,0.092553,0.003449,0.010360,0.004678,30.562513,10.918875,41.481388,1.373682,10.233471,11.607153,23.405321,10.022405,33.427726,1.054383,10.103308,11.157692,15.884098,1.816906,17.701004
55799,0.085752,0.143873,0.087356,0.009546,0.086281,0.265708,0.092249,0.007861,0.010340,0.004786,30.665701,10.954168,41.619868,1.375607,10.265529,11.641136,23.456161,10.054104,33.510265,1.056289,10.135595,11.191884,15.997255,1.823718,17.820973
55999,0.086035,0.164908,0.087077,0.009259,0.086588,0.172052,0.091932,0.003438,0.010321,0.005150,30.796286,10.994389,41.790674,1.377952,10.302724,11.680677,23.570369,10.092450,33.662819,1.058647,10.173219,11.231865,16.289410,1.831259,18.120669
56199,0.086277,0.154019,0.087019,0.070784,0.086689,0.115112,0.091920,0.088515,0.010299,0.004027,30.888530,11.047607,41.936136,1.398854,10.351942,11.750796,23.700620,10.142918,33.843537,1.071469,10.222549,11.294019,16.314084,1.838853,18.152937
56399,0.086476,0.142243,0.087209,0.140771,0.086661,0.078854,0.091858,0.074553,0.010277,0.004333,30.976518,11.098103,42.074622,1.400525,10.401441,11.801965,23.768548,10.194497,33.963045,1.073134,10.267384,11.340518,16.476148,1.846052,18.322200
56599,0.086666,0.140410,0.087384,0.136659,0.086505,0.042341,0.091814,0.079406,0.010257,0.004553,31.155062,11.144256,42.299318,1.402445,10.444036,11.846481,23.861726,10.236825,34.098551,1.075183,10.309963,11.385145,16.502682,1.853837,18.356519
56799,0.086556,0.055330,0.087572,0.140721,0.086356,0.044140,0.091751,0.073834,0.010237,0.004435,31.296331,11.189396,42.485727,1.404558,10.482996,11.887553,23.969735,10.276752,34.246487,1.077414,10.349296,11.426711,16.529883,1.861203,18.391085
56999,0.086397,0.041211,0.087847,0.166115,0.086646,0.169024,0.091773,0.098093,0.010217,0.004493,31.378993,11.227365,42.606358,1.406627,10.518710,11.925337,24.046125,10.312880,34.359006,1.079485,10.384937,11.464422,16.645379,1.868205,18.513584
57199,0.086244,0.042671,0.088046,0.144711,0.086805,0.132229,0.091602,0.042834,0.010193,0.003588,31.472839,11.281228,42.754068,1.421514,10.566705,11.988219,24.120515,10.364179,34.484694,1.093346,10.435510,11.528855,16.783797,1.875516,18.659313
57399,0.086076,0.038092,0.088216,0.136777,0.087057,0.159030,0.091431,0.042446,0.010172,0.004149,31.556102,11.331343,42.887445,1.423324,10.610676,12.034001,24.268417,10.408889,34.677307,1.095267,10.478707,11.573974,17.114779,1.883184,18.997963
57599,0.085976,0.057365,0.088421,0.147312,0.087318,0.162330,0.091229,0.033350,0.010154,0.004852,31.740963,11.371802,43.112766,1.425178,10.652413,12.077591,24.342449,10.450416,34.792865,1.097190,10.521127,11.618316,17.139146,1.890694,19.029840
57799,0.086300,0.179609,0.088587,0.136463,0.087344,0.094804,0.091050,0.039510,0.010136,0.004908,31.883859,11.422131,43.305990,1.427172,10.694982,12.122153,24.454947,10.493040,34.947987,1.099335,10.563235,11.662570,17.211468,1.897635,19.109104
57999,0.086549,0.158326,0.088744,0.134016,0.087059,0.004653,0.090868,0.038357,0.010113,0.003663,32.054467,11.461599,43.516065,1.429279,10.733151,12.162430,24.508246,10.530568,35.038814,1.101483,10.601611,11.703095,17.378947,1.904700,19.283647
58199,0.086447,0.056916,0.088906,0.135946,0.086761,0.000299,0.090569,0.003786,0.010092,0.003892,32.196556,11.516408,43.712964,1.438050,10.780843,12.218892,24.643974,10.574398,35.218372,1.120206,10.647942,11.768148,17.525515,1.912313,19.437829
58399,0.086152,0.000246,0.089000,0.116161,0.086464,0.000234,0.090260,0.000163,0.010074,0.004753,32.332431,11.564343,43.896775,1.439630,10.825030,12.264660,24.709397,10.619452,35.328848,1.121978,10.697776,11.819754,17.685072,1.919502,19.604574
58599,0.085858,0.000243,0.089132,0.127902,0.086170,0.000232,0.089952,0.000164,0.010054,0.004312,32.426957,11.610027,44.036984,1.441489,10.867549,12.309038,24.772359,10.661520,35.433879,1.123936,10.738374,11.862310,17.710535,1.926843,19.637378
58799,0.085567,0.000245,0.089270,0.129566,0.085878,0.000247,0.089647,0.000208,0.010035,0.004441,32.494798,11.649823,44.144622,1.443302,10.905525,12.348827,24.836184,10.698694,35.534878,1.125841,10.774488,11.900329,17.830969,1.933441,19.764410
58999,0.085293,0.004549,0.089359,0.115425,0.085646,0.017542,0.089344,0.000185,0.010017,0.004706,32.660033,11.697152,44.357185,1.445605,10.952161,12.397766,25.066043,10.745511,35.811553,1.128226,10.821630,11.949855,18.025961,1.941377,19.967338
59199,0.085104,0.029460,0.089313,0.075976,0.085451,0.028000,0.089042,0.000209,0.009998,0.004332,32.929968,11.739786,44.669754,1.462165,10.993874,12.456039,25.182873,10.787500,35.970373,1.150025,10.866274,12.016299,18.176900,1.948353,20.125253
59399,0.085130,0.092825,0.089117,0.030950,0.085709,0.162059,0.088743,0.000158,0.009979,0.004404,33.083911,11.782507,44.866418,1.463883,11.036926,12.500808,25.288995,10.828283,36.117278,1.151724,10.906220,12.057944,18.352971,1.955356,20.308327
59599,0.085599,0.225019,0.088918,0.029854,0.085785,0.108168,0.088446,0.000251,0.009962,0.004986,33.235715,11.831583,45.067298,1.465796,11.083181,12.548978,25.397913,10.873360,36.271273,1.153796,10.953335,12.107131,18.379974,1.963253,20.343227
59799,0.086187,0.261407,0.088714,0.027922,0.085959,0.138003,0.088151,0.000265,0.009945,0.004776,33.329542,11.874709,45.204251,1.467685,11.127654,12.595338,25.455173,10.917839,36.373012,1.155793,10.995954,12.151747,18.404601,1.970384,20.374985
59999,0.086587,0.205945,0.088492,0.022203,0.086083,0.123178,0.087858,0.000146,0.009927,0.004578,33.487254,11.924699,45.411952,1.470082,11.172983,12.643065,25.529036,10.960812,36.489848,1.158065,11.040153,12.198218,18.526207,1.978355,20.504562
60199,0.086617,0.095756,0.088313,0.034416,0.086040,0.072991,0.087733,0.050360,0.009906,0.003613,33.670416,11.976535,45.646952,1.482329,11.222454,12.704783,25.704660,11.008633,36.713292,1.177619,11.087623,12.265242,18.756559,1.986184,20.742743
60399,0.086588,0.077984,0.088217,0.059557,0.086040,0.085949,0.087620,0.053355,0.009890,0.005014,33.808813,12.017594,45.826406,1.483987,11.263179,12.747166,25.830526,11.048022,36.878548,1.179236,11.125419,12.304655,19.037130,1.993136,21.030266
60599,0.086599,0.089676,0.088130,0.061806,0.086284,0.160058,0.087497,0.050644,0.009871,0.004158,33.981042,12.059377,46.040419,1.486206,11.300288,12.786494,25.923191,11.084806,37.007997,1.181291,11.164608,12.345899,19.113545,2.000714,21.114259
60799,0.086956,0.195155,0.088062,0.067445,0.086680,0.206624,0.087384,0.052871,0.009854,0.004712,34.096332,12.100148,46.196480,1.488170,11.337601,12.825771,26.037157,11.120805,37.157961,1.183336,11.202037,12.385373,19.188750,2.007881,21.196631
60999,0.087340,0.204169,0.088007,0.071053,0.087107,0.216896,0.087294,0.059936,0.009837,0.004694,34.272219,12.147048,46.419267,1.490348,11.379559,12.869907,26.107776,11.165080,37.272856,1.185523,11.247432,12.432954,19.311331,2.015294,21.326626
61199,0.087684,0.192591,0.088131,0.125982,0.087149,0.099983,0.087254,0.075130,0.009817,0.003847,34.355941,12.190823,46.546764,1.509606,11.421993,12.931600,26.291883,11.203517,37.495399,1.206548,11.287032,12.493580,19.471741,2.022511,21.494252
61399,0.088013,0.188687,0.088498,0.200863,0.087096,0.070949,0.087251,0.086406,0.009800,0.004602,34.443552,12.228955,46.672508,1.511276,11.457090,12.968366,26.346155,11.237863,37.584018,1.208221,11.322537,12.530758,19.661245,2.029679,21.690925
61599,0.088242,0.158530,0.088782,0.176146,0.087075,0.080744,0.087229,0.080303,0.009784,0.004767,34.527045,12.380452,46.907497,1.513118,11.498483,13.011602,26.420736,11.280761,37.701497,1.210191,11.364875,12.575066,19.687263,2.037168,21.724431
61799,0.088508,0.170429,0.089082,0.181489,0.086996,0.062696,0.087171,0.069334,0.009769,0.005050,34.594529,12.417126,47.011655,1.514957,11.531946,13.046903,26.539330,11.314300,37.853631,1.212088,11.397978,12.610066,19.892703,2.043763,21.936465
61999,0.088642,0.130110,0.089408,0.190156,0.086950,0.072484,0.087180,0.089988,0.009753,0.004937,34.725728,12.458019,47.183747,1.517024,11.572722,13.089745,26.599332,11.353770,37.953102,1.214226,11.439990,12.654216,20.018526,2.050942,22.069468
62199,0.088659,0.093763,0.089412,0.090432,0.086946,0.085858,0.087197,0.092696,0.009734,0.003804,34.814087,12.503865,47.317953,1.533878,11.616888,13.150765,26.669324,11.396020,38.065344,1.227587,11.482591,12.710178,20.178398,2.058062,22.236461
62399,0.088576,0.062921,0.089144,0.005755,0.086870,0.063237,0.087126,0.064957,0.009718,0.004675,34.892181,12.545377,47.437558,1.535334,11.655060,13.190394,26.735997,11.434094,38.170091,1.229139,11.518942,12.748081,20.360253,2.064341,22.424594
62599,0.088522,0.071535,0.088869,0.003071,0.086832,0.074942,0.087091,0.076240,0.009698,0.003547,34.965474,12.584961,47.550435,1.537217,11.690709,13.227926,26.821917,11.470912,38.292829,1.231038,11.554160,12.785197,20.384386,2.071324,22.455710
62799,0.088480,0.075438,0.088597,0.003637,0.086789,0.073228,0.087058,0.076658,0.009680,0.003959,35.044621,12.629459,47.674080,1.539267,11.739430,13.278697,26.897089,11.513178,38.410266,1.233192,11.596796,12.829988,20.409987,2.079019,22.489006
62999,0.088437,0.074990,0.088328,0.003693,0.086698,0.058255,0.087032,0.078869,0.009664,0.004831,35.128090,12.672401,47.800491,1.541323,11.781060,13.322384,27.045791,11.552290,38.598080,1.235331,11.638249,12.873579,20.542727,2.085814,22.628541
63199,0.088413,0.080723,0.088052,0.001252,0.086425,0.000312,0.087001,0.077034,0.009646,0.003853,35.208476,12.717170,47.925646,1.562607,11.823348,13.385955,27.105519,11.594156,38.699675,1.258115,11.679191,12.937306,20.649608,2.093042,22.742649
63399,0.088332,0.062769,0.087776,0.000492,0.086154,0.000524,0.086916,0.060098,0.009629,0.004120,35.281530,12.758084,48.039614,1.564341,11.859627,13.423968,27.156590,11.630384,38.786974,1.259827,11.715200,12.975028,21.089659,2.100229,23.189888
63599,0.088274,0.070029,0.087501,0.000281,0.085884,0.000241,0.086846,0.064743,0.009613,0.004556,35.363738,12.813829,48.177566,1.566058,11.910812,13.476870,27.357458,11.684275,39.041733,1.261722,11.767645,13.029367,21.115421,2.107362,23.222783
63799,0.088063,0.020997,0.087227,0.000177,0.085615,0.000205,0.086751,0.056675,0.009595,0.003995,35.566416,12.853591,48.420007,1.568025,11.948525,13.516550,27.454862,11.720392,39.175254,1.263715,11.803471,13.067186,21.193645,2.114283,23.307928
63999,0.087788,0.000035,0.086956,0.000491,0.085348,0.000320,0.086688,0.066481,0.009578,0.004017,35.691937,12.898383,48.590320,1.570119,11.992713,13.562832,27.520264,11.764010,39.284274,1.265988,11.846559,13.112548,21.390461,2.121583,23.512044
64199,0.087515,0.000016,0.086691,0.001867,0.085094,0.003588,0.086468,0.016116,0.009561,0.004239,35.765718,12.939532,48.705249,1.637352,12.032602,13.669954,27.647166,11.802822,39.449988,1.277290,11.885066,13.162356,21.416313,2.128986,23.545299
64399,0.087856,0.197467,0.086432,0.003200,0.084839,0.003186,0.086238,0.012424,0.009546,0.004770,35.908425,12.981686,48.890111,1.639173,12.073636,13.712809,27.713143,11.844109,39.557252,1.279039,11.927241,13.206280,21.757831,2.136218,23.894049
64599,0.088006,0.136142,0.086170,0.002022,0.084584,0.002403,0.086001,0.009673,0.009529,0.003951,36.115431,13.032392,49.147822,1.640968,12.124834,13.765801,27.797444,11.891888,39.689332,1.280901,11.974222,13.255123,21.862576,2.143547,24.006123
64799,0.087743,0.003006,0.085911,0.002095,0.084568,0.079339,0.085764,0.009238,0.009513,0.004530,36.229323,13.079834,49.309157,1.642933,12.168506,13.811439,27.973486,11.935880,39.909366,1.283016,12.017447,13.300463,21.996057,2.150554,24.146611
64999,0.087536,0.020466,0.085657,0.003336,0.084534,0.073572,0.085542,0.013586,0.009497,0.004308,36.435852,13.124816,49.560668,1.645188,12.213421,13.858610,28.034892,11.978303,40.013194,1.285349,12.060047,13.345397,22.136885,2.157892,24.294777
65199,0.087540,0.088821,0.085561,0.054505,0.084624,0.113941,0.085615,0.109409,0.009482,0.004401,36.558815,13.173076,49.731890,1.654440,12.255776,13.910216,28.194003,12.023746,40.217749,1.296368,12.106252,13.402620,22.332250,2.165436,24.497686
65399,0.087629,0.116481,0.085648,0.113841,0.084659,0.095958,0.085765,0.134518,0.009467,0.004633,36.639739,13.218218,49.857958,1.656087,12.301467,13.957554,28.261979,12.070273,40.332251,1.298167,12.149194,13.447361,22.504804,2.172486,24.677290
65599,0.087697,0.109853,0.085768,0.125296,0.084848,0.146801,0.085906,0.132017,0.009452,0.004631,36.759720,13.258106,50.017826,1.657833,12.337568,13.995401,28.345445,12.104363,40.449808,1.300084,12.182011,13.482095,22.529522,2.179110,24.708632
65799,0.087731,0.098868,0.085867,0.118287,0.084992,0.131941,0.086077,0.142181,0.009438,0.004752,36.874663,13.296569,50.171232,1.659719,12.372227,14.031946,28.512011,12.139287,40.651298,1.302085,12.218292,13.520377,22.554640,2.185932,24.740572
65999,0.087954,0.161525,0.086006,0.131705,0.085075,0.112602,0.086229,0.136230,0.009425,0.005256,36.962121,13.336677,50.298798,1.661933,12.407850,14.069783,28.598876,12.174715,40.773591,1.304445,12.253960,13.558405,22.669115,2.193184,24.862299
66199,0.088160,0.156146,0.086152,0.134236,0.084982,0.054193,0.086161,0.063663,0.009411,0.004603,37.096814,13.404939,50.501753,1.676796,12.453986,14.130782,28.664300,12.216665,40.880965,1.311961,12.295393,13.607355,22.981575,2.200104,25.181680
66399,0.088473,0.192111,0.086470,0.191898,0.084922,0.064971,0.086042,0.046890,0.009396,0.004649,37.195873,13.450321,50.646194,1.678530,12.500936,14.179466,28.781623,12.263263,41.044886,1.313815,12.339842,13.653657,23.265427,2.207553,25.472980
66599,0.088565,0.118873,0.086724,0.170980,0.084811,0.048004,0.085934,0.050060,0.009382,0.004647,37.313182,13.496452,50.809633,1.680409,12.545802,14.226211,28.849425,12.310143,41.159568,1.315750,12.384753,13.700502,23.290882,2.214717,25.505599
66799,0.088505,0.068690,0.086901,0.145864,0.084746,0.063169,0.085860,0.061164,0.009369,0.004920,37.451311,13.538519,50.989829,1.682295,12.586721,14.269016,28.913625,12.349064,41.262690,1.317814,12.423860,13.741674,23.316620,2.221526,25.538146
66999,0.088441,0.067121,0.087176,0.178840,0.084696,0.067826,0.085776,0.057639,0.009354,0.004335,37.526981,13.575386,51.102367,1.684289,12.621507,14.305795,28.979410,12.382604,41.362014,1.319896,12.457362,13.777258,23.398159,2.228313,25.626472
67199,0.088386,0.070011,0.087248,0.111393,0.084619,0.059148,0.085709,0.063323,0.009339,0.004398,37.606600,13.617821,51.224421,1.698922,12.660724,14.359645,29.059480,12.419977,41.479457,1.329397,12.493482,13.822879,23.779036,2.234996,26.014032
67399,0.088337,0.071774,0.087115,0.042636,0.084550,0.061242,0.085660,0.069198,0.009323,0.004162,37.753648,13.669773,51.423422,1.700623,12.710548,14.411172,29.152073,12.466774,41.618847,1.331119,12.545290,13.876409,24.031433,2.242079,26.273512
67599,0.088263,0.063180,0.086969,0.037545,0.084454,0.052042,0.085581,0.058926,0.009310,0.004814,37.899973,13.712063,51.612036,1.702465,12.752999,14.455464,29.225701,12.508567,41.734268,1.332985,12.590073,13.923059,24.055863,2.249350,26.305213
67799,0.088019,0.005601,0.086829,0.039575,0.084262,0.019285,0.085510,0.061439,0.009294,0.003741,37.978180,13.752187,51.730366,1.704434,12.790858,14.495292,29.377184,12.547277,41.924461,1.335039,12.627354,13.962393,24.197677,2.256410,26.454086
67999,0.087779,0.006342,0.086724,0.051055,0.084033,0.006458,0.085506,0.084200,0.009280,0.004704,38.100194,13.791680,51.891874,1.706500,12.829240,14.535740,29.428407,12.583720,42.012127,1.337283,12.664143,14.001426,24.223487,2.263468,26.486955
68199,0.087539,0.006101,0.086542,0.024727,0.083804,0.006053,0.085276,0.007128,0.009268,0.005254,38.178958,13.827419,52.006376,1.722367,12.861734,14.584101,29.482460,12.616756,42.099215,1.341616,12.697801,14.039417,24.709420,2.270229,26.979649
68399,0.087307,0.008250,0.086308,0.006636,0.083585,0.008881,0.085057,0.010208,0.009256,0.004983,38.313894,13.868058,52.181952,1.724052,12.899518,14.623570,29.592693,12.653332,42.246025,1.343376,12.733276,14.076652,24.735073,2.277552,27.012625
68599,0.087163,0.037654,0.086086,0.009891,0.083379,0.012954,0.084831,0.007567,0.009240,0.003875,38.427337,13.916909,52.344246,1.725976,12.945653,14.671628,29.664293,12.699871,42.364164,1.345448,12.786874,14.132322,24.762233,2.284878,27.047111
68799,0.087092,0.062972,0.085859,0.008066,0.083328,0.065861,0.084593,0.002871,0.009227,0.004836,38.536786,13.955981,52.492767,1.727823,12.981922,14.709745,29.771091,12.734555,42.505646,1.347467,12.822870,14.170338,24.787083,2.291605,27.078688
68999,0.087018,0.061400,0.085631,0.007156,0.083515,0.147766,0.084373,0.008843,0.009213,0.004331,38.628549,13.998395,52.626944,1.730036,13.021553,14.751589,29.844917,12.774383,42.619300,1.349734,12.861408,14.211142,24.906762,2.298983,27.205745
69199,0.087037,0.093550,0.085505,0.042111,0.083565,0.100814,0.084293,0.056799,0.009199,0.004460,38.816635,14.047871,52.864506,1.746114,13.064998,14.811112,29.971478,12.818812,42.790290,1.360152,12.905670,14.265823,25.362606,2.306543,27.669149
69399,0.087088,0.104990,0.085548,0.100429,0.083765,0.152947,0.084250,0.069303,0.009186,0.004707,38.914754,14.090181,53.004935,1.747860,13.104803,14.852663,30.053071,12.860854,42.913925,1.361863,12.947173,14.309036,25.549640,2.313952,27.863592
69599,0.087213,0.130374,0.085620,0.110585,0.083940,0.144558,0.084188,0.062522,0.009173,0.004535,39.032054,14.132286,53.164341,1.749810,13.142790,14.892600,30.109662,12.900380,43.010042,1.363921,12.990361,14.354282,25.576680,2.321671,27.898351
69799,0.087491,0.184357,0.085654,0.097494,0.084228,0.184719,0.084125,0.062211,0.009161,0.004921,39.178655,14.192989,53.371644,1.751840,13.195062,14.946902,30.251625,12.957003,43.208629,1.365935,13.046317,14.412251,25.603410,2.329065,27.932475
69999,0.087703,0.161720,0.085670,0.091444,0.084429,0.154293,0.084043,0.055640,0.009148,0.004526,39.361464,14.235971,53.597435,1.753958,13.237149,14.991107,30.314505,12.998021,43.312526,1.368062,13.086428,14.454489,25.744819,2.336155,28.080974
70199,0.087944,0.172282,0.085723,0.104132,0.084659,0.165262,0.084213,0.143714,0.009134,0.004469,39.445988,14.279628,53.725616,1.771793,13.277924,15.049717,30.377821,13.040246,43.418067,1.382061,13.124849,14.506910,26.087050,2.342717,28.429768
70399,0.088126,0.152025,0.085931,0.159139,0.084784,0.128770,0.084384,0.144351,0.009121,0.004282,39.601256,14.333391,53.934646,1.773564,13.325577,15.099141,30.565392,13.094112,43.659504,1.383864,13.175668,14.559533,26.210854,2.350609,28.561463
70599,0.088304,0.150895,0.086109,0.148467,0.084987,0.156312,0.084731,0.206967,0.009108,0.004814,39.686484,14.386906,54.073390,1.775330,13.377310,15.152640,30.697466,13.144422,43.841888,1.385666,13.226501,14.612166,26.388460,2.357761,28.746221
70799,0.088383,0.116312,0.086309,0.157016,0.085083,0.119069,0.085084,0.209603,0.009094,0.003915,39.785108,14.446265,54.231373,1.777431,13.432459,15.209890,30.794988,13.195790,43.990778,1.388118,13.279963,14.668081,26.534493,2.365952,28.900445
70999,0.088469,0.118972,0.086441,0.133295,0.085129,0.101291,0.085339,0.175468,0.009081,0.004515,39.876206,14.522076,54.398281,1.779730,13.491096,15.270826,31.073080,13.246508,44.319587,1.390753,13.332097,14.722850,26.564010,2.373886,28.937896
71199,0.088555,0.118968,0.086562,0.129457,0.084913,0.008240,0.085176,0.027479,0.009067,0.004051,40.023114,14.569812,54.592925,1.796187,13.536853,15.333040,31.141665,13.292081,44.433746,1.396742,13.377956,14.774699,26.904257,2.380885,29.285142
71399,0.088968,0.235894,0.086657,0.120603,0.084738,0.022507,0.084969,0.011366,0.009053,0.004306,40.226650,14.611089,54.837740,1.797904,13.574260,15.372164,31.197852,13.331607,44.529460,1.398352,13.416307,14.814659,27.083891,2.387917,29.471808
71599,0.089206,0.174348,0.086736,0.114681,0.085006,0.180506,0.084750,0.006584,0.009042,0.004957,40.341172,14.664980,55.006153,1.799712,13.614934,15.414647,31.283462,13.372543,44.656005,1.400221,13.457254,14.857475,27.109790,2.394866,29.504656
71799,0.089512,0.198881,0.086878,0.137781,0.085332,0.202144,0.084546,0.011348,0.009030,0.004911,40.484726,14.710956,55.195682,1.801746,13.656987,15.458733,31.346293,13.411672,44.757965,1.402223,13.498179,14.900402,27.134881,2.402038,29.536918
